,milestone,time,memory
0,start,75.429693,112.553984
1,loading data,75.443917,112.553984
2,data loaded,75.735961,108.105728
3,Start preparing fold0,75.736148,108.105728
4,Start tuning0,75.787726,108.09344
5,End tuning0,75.976825,108.15488
6,end testing0,78.252979,108.228608
7,end reporting0,78.274104,108.101632
8,Start preparing fold1,78.27414,108.101632
9,Start tuning1,78.290807,107.921408
10,End tuning1,78.635602,107.921408
11,end testing1,80.809484,107.921408
12,end reporting1,80.832712,107.937792
13,Start preparing fold2,80.83275,107.937792
14,Start tuning2,80.849119,107.941888
15,End tuning2,81.119516,107.945984
16,end testing2,83.365908,107.945984
17,end reporting2,83.389855,107.958272
18,Start preparing fold3,83.389889,107.958272
19,Start tuning3,83.406132,107.962368
20,End tuning3,83.577375,107.962368
21,end testing3,85.859391,107.962368
22,end reporting3,85.881147,107.962368
23,Start preparing fold4,85.881184,107.962368
24,Start tuning4,85.89773,107.966464
25,End tuning4,86.188571,107.966464
26,end testing4,88.365401,107.978752
27,end reporting4,88.389379,107.978752
28,Start preparing fold5,88.389414,107.978752
29,Start tuning5,88.405737,107.986944
30,End tuning5,88.650803,107.986944
31,end testing5,90.860148,107.986944
32,end reporting5,90.885023,107.995136
33,Start preparing fold6,90.885059,107.995136
34,Start tuning6,90.901217,107.995136
35,End tuning6,91.179452,107.995136
36,end testing6,93.358897,107.995136
37,end reporting6,93.382449,107.995136
38,Start preparing fold7,93.382487,107.995136
39,Start tuning7,93.398908,107.995136
40,End tuning7,93.610993,107.995136
41,end testing7,95.886294,107.995136
42,end reporting7,95.909204,108.015616
43,Start preparing fold8,95.909239,108.015616
44,Start tuning8,95.925544,108.015616
45,End tuning8,96.154473,108.015616
46,end testing8,98.436484,108.015616
47,end reporting8,98.461451,108.019712
48,Start preparing fold9,98.461487,108.019712
49,Start tuning9,98.478248,107.892736
50,End tuning9,98.789144,107.892736
51,end testing9,100.949614,107.892736
52,end reporting9,100.973259,107.896832
