,milestone,time,memory
0,start,73.83251,111.972352
1,loading data,73.847058,111.972352
2,data loaded,74.10846,107.638784
3,Start preparing fold0,74.108508,107.638784
4,Start tuning0,74.128001,107.6224
5,End tuning0,74.319128,107.64288
6,end testing0,76.588894,107.728896
7,end reporting0,76.614349,107.737088
8,Start preparing fold1,76.614392,107.737088
9,Start tuning1,76.634218,107.421696
10,End tuning1,76.988493,107.421696
11,end testing1,79.188692,107.421696
12,end reporting1,79.213312,107.429888
13,Start preparing fold2,79.213356,107.429888
14,Start tuning2,79.231768,107.433984
15,End tuning2,79.491161,107.433984
16,end testing2,81.684152,107.433984
17,end reporting2,81.71311,107.433984
18,Start preparing fold3,81.713152,107.433984
19,Start tuning3,81.731597,107.200512
20,End tuning3,81.905813,107.204608
21,end testing3,84.127683,107.208704
22,end reporting3,84.152189,107.2128
23,Start preparing fold4,84.152235,107.2128
24,Start tuning4,84.170701,107.2128
25,End tuning4,84.458931,107.2128
26,end testing4,86.581174,107.2128
27,end reporting4,86.607596,107.229184
28,Start preparing fold5,86.607637,107.229184
29,Start tuning5,86.626001,107.229184
30,End tuning5,86.877059,107.23328
31,end testing5,89.044373,107.23328
32,end reporting5,89.065795,107.23328
33,Start preparing fold6,89.06584,107.23328
34,Start tuning6,89.083555,107.266048
35,End tuning6,89.365719,107.266048
36,end testing6,91.491657,107.270144
37,end reporting6,91.518925,107.278336
38,Start preparing fold7,91.518969,107.278336
39,Start tuning7,91.53868,107.278336
40,End tuning7,91.75194,107.278336
41,end testing7,93.987097,107.278336
42,end reporting7,94.012267,107.278336
43,Start preparing fold8,94.01231,107.278336
44,Start tuning8,94.031519,107.278336
45,End tuning8,94.269856,107.282432
46,end testing8,96.547243,107.286528
47,end reporting8,96.57535,107.290624
48,Start preparing fold9,96.575392,107.290624
49,Start tuning9,96.595237,107.290624
50,End tuning9,96.91567,107.290624
51,end testing9,99.108931,107.290624
52,end reporting9,99.13485,107.29472
