,milestone,time,memory
0,start,121.727149,112.238592
1,loading data,121.742391,112.238592
2,data loaded,122.039878,107.913216
3,Start preparing fold0,122.040063,107.913216
4,Start tuning0,122.106236,107.962368
5,End tuning0,122.401366,108.056576
6,end testing0,126.126338,108.056576
7,end reporting0,126.1485,108.060672
8,Start preparing fold1,126.148543,108.060672
9,Start tuning1,126.165662,107.86816
10,End tuning1,126.723171,107.86816
11,end testing1,130.259094,107.86816
12,end reporting1,130.284544,107.872256
13,Start preparing fold2,130.284588,107.872256
14,Start tuning2,130.301501,107.884544
15,End tuning2,130.736608,107.884544
16,end testing2,134.389424,107.884544
17,end reporting2,134.415231,107.892736
18,Start preparing fold3,134.415278,107.892736
19,Start tuning3,134.432852,107.655168
20,End tuning3,134.72336,107.655168
21,end testing3,138.444114,107.655168
22,end reporting3,138.469622,107.659264
23,Start preparing fold4,138.469662,107.659264
24,Start tuning4,138.487882,107.659264
25,End tuning4,138.949645,107.66336
26,end testing4,142.484227,107.667456
27,end reporting4,142.509298,107.679744
28,Start preparing fold5,142.509341,107.679744
29,Start tuning5,142.526195,107.679744
30,End tuning5,142.922769,107.679744
31,end testing5,146.523465,107.679744
32,end reporting5,146.549336,107.68384
33,Start preparing fold6,146.549379,107.68384
34,Start tuning6,146.566444,107.68384
35,End tuning6,147.015175,107.68384
36,end testing6,150.558551,107.68384
37,end reporting6,150.58323,107.687936
38,Start preparing fold7,150.583272,107.687936
39,Start tuning7,150.600095,107.687936
40,End tuning7,150.94347,107.687936
41,end testing7,154.643474,107.692032
42,end reporting7,154.666823,107.700224
43,Start preparing fold8,154.666864,107.700224
44,Start tuning8,154.684009,107.700224
45,End tuning8,155.048829,107.700224
46,end testing8,158.763725,107.70432
47,end reporting8,158.790236,107.708416
48,Start preparing fold9,158.79028,107.708416
49,Start tuning9,158.807346,107.708416
50,End tuning9,159.304605,107.708416
51,end testing9,162.827502,107.708416
52,end reporting9,162.849591,107.712512
