,milestone,time,memory
0,start,73.14185,112.177152
1,loading data,73.156712,112.181248
2,data loaded,73.407919,107.810816
3,Start preparing fold0,73.407965,107.810816
4,Start tuning0,73.426411,107.794432
5,End tuning0,73.61038,107.8272
6,end testing0,75.76816,107.913216
7,end reporting0,75.794988,107.917312
8,Start preparing fold1,75.795028,107.917312
9,Start tuning1,75.815186,107.528192
10,End tuning1,76.151429,107.528192
11,end testing1,78.286792,107.528192
12,end reporting1,78.316095,107.532288
13,Start preparing fold2,78.316138,107.532288
14,Start tuning2,78.335436,107.536384
15,End tuning2,78.61206,107.54048
16,end testing2,80.846962,107.54048
17,end reporting2,80.877497,107.544576
18,Start preparing fold3,80.877545,107.544576
19,Start tuning3,80.900599,107.311104
20,End tuning3,81.082712,107.311104
21,end testing3,83.586711,107.311104
22,end reporting3,83.613152,107.319296
23,Start preparing fold4,83.613192,107.319296
24,Start tuning4,83.631794,107.319296
25,End tuning4,83.951969,107.327488
26,end testing4,86.133542,107.327488
27,end reporting4,86.159968,107.331584
28,Start preparing fold5,86.160008,107.331584
29,Start tuning5,86.179093,107.331584
30,End tuning5,86.43539,107.331584
31,end testing5,88.786805,107.331584
32,end reporting5,88.811864,107.33568
33,Start preparing fold6,88.811907,107.33568
34,Start tuning6,88.833454,107.33568
35,End tuning6,89.119445,107.33568
36,end testing6,91.313269,107.33568
37,end reporting6,91.340483,107.339776
38,Start preparing fold7,91.340527,107.339776
39,Start tuning7,91.359987,107.339776
40,End tuning7,91.585984,107.339776
41,end testing7,93.868017,107.343872
42,end reporting7,93.894945,107.347968
43,Start preparing fold8,93.894988,107.347968
44,Start tuning8,93.913345,107.347968
45,End tuning8,94.140851,107.347968
46,end testing8,96.350557,107.352064
47,end reporting8,96.378998,107.364352
48,Start preparing fold9,96.379069,107.364352
49,Start tuning9,96.398712,107.364352
50,End tuning9,96.722484,107.364352
51,end testing9,98.824359,107.364352
52,end reporting9,98.851396,107.372544
