,milestone,time,memory
0,start,127.091831,112.152576
1,loading data,127.104043,112.152576
2,data loaded,127.401165,107.76576
3,Start preparing fold0,127.401214,107.76576
4,Start tuning0,127.419646,107.753472
5,End tuning0,127.725933,107.84768
6,end testing0,131.629304,107.84768
7,end reporting0,131.654469,107.855872
8,Start preparing fold1,131.654511,107.855872
9,Start tuning1,131.672424,107.667456
10,End tuning1,132.246911,107.667456
11,end testing1,135.939003,107.667456
12,end reporting1,135.967129,107.667456
13,Start preparing fold2,135.967173,107.667456
14,Start tuning2,135.984132,107.667456
15,End tuning2,136.428531,107.671552
16,end testing2,140.257869,107.671552
17,end reporting2,140.285149,107.675648
18,Start preparing fold3,140.285189,107.675648
19,Start tuning3,140.30405,107.43808
20,End tuning3,140.592469,107.446272
21,end testing3,144.487323,107.446272
22,end reporting3,144.511498,107.450368
23,Start preparing fold4,144.511538,107.450368
24,Start tuning4,144.530898,107.450368
25,End tuning4,145.004735,107.450368
26,end testing4,148.710024,107.454464
27,end reporting4,148.738892,107.45856
28,Start preparing fold5,148.738939,107.45856
29,Start tuning5,148.757166,107.45856
30,End tuning5,149.159967,107.45856
31,end testing5,152.937812,107.462656
32,end reporting5,152.966107,107.466752
33,Start preparing fold6,152.966149,107.466752
34,Start tuning6,152.983834,107.466752
35,End tuning6,153.445194,107.466752
36,end testing6,157.147563,107.466752
37,end reporting6,157.171976,107.470848
38,Start preparing fold7,157.172019,107.470848
39,Start tuning7,157.190686,107.470848
40,End tuning7,157.540851,107.470848
41,end testing7,161.395017,107.470848
42,end reporting7,161.418926,107.470848
43,Start preparing fold8,161.418967,107.470848
44,Start tuning8,161.436492,107.474944
45,End tuning8,161.813004,107.474944
46,end testing8,165.681683,107.474944
47,end reporting8,165.708874,107.483136
48,Start preparing fold9,165.708913,107.483136
49,Start tuning9,165.726391,107.483136
50,End tuning9,166.240951,107.483136
51,end testing9,169.914217,107.487232
52,end reporting9,169.939885,107.491328
