,milestone,time,memory
0,start,77.652952,112.275456
1,loading data,77.668461,112.275456
2,data loaded,77.976739,107.794432
3,Start preparing fold0,77.976782,107.794432
4,Start tuning0,77.994042,107.60192
5,End tuning0,78.191645,107.66336
6,end testing0,80.528438,107.708416
7,end reporting0,80.551727,107.741184
8,Start preparing fold1,80.551762,107.741184
9,Start tuning1,80.568712,107.708416
10,End tuning1,80.934126,107.708416
11,end testing1,83.167898,107.708416
12,end reporting1,83.191355,107.728896
13,Start preparing fold2,83.191393,107.728896
14,Start tuning2,83.20788,107.737088
15,End tuning2,83.490577,107.737088
16,end testing2,85.795824,107.741184
17,end reporting2,85.820641,107.753472
18,Start preparing fold3,85.820681,107.753472
19,Start tuning3,85.837261,107.835392
20,End tuning3,86.025967,107.839488
21,end testing3,88.381553,107.839488
22,end reporting3,88.404385,107.843584
23,Start preparing fold4,88.404424,107.843584
24,Start tuning4,88.420945,107.900928
25,End tuning4,88.721729,107.900928
26,end testing4,90.959339,107.900928
27,end reporting4,90.984553,107.905024
28,Start preparing fold5,90.984593,107.905024
29,Start tuning5,91.004055,107.905024
30,End tuning5,91.266914,107.905024
31,end testing5,93.550639,107.905024
32,end reporting5,93.575492,107.913216
33,Start preparing fold6,93.575529,107.913216
34,Start tuning6,93.592247,107.913216
35,End tuning6,93.885321,107.913216
36,end testing6,96.129497,107.913216
37,end reporting6,96.153086,107.917312
38,Start preparing fold7,96.153123,107.917312
39,Start tuning7,96.170003,107.917312
40,End tuning7,96.405394,107.921408
41,end testing7,98.759204,107.921408
42,end reporting7,98.783648,107.941888
43,Start preparing fold8,98.783688,107.941888
44,Start tuning8,98.800283,107.941888
45,End tuning8,99.039041,107.941888
46,end testing8,101.396293,107.941888
47,end reporting8,101.421805,107.945984
48,Start preparing fold9,101.421845,107.945984
49,Start tuning9,101.43864,107.945984
50,End tuning9,101.763941,107.945984
51,end testing9,103.997564,107.945984
52,end reporting9,104.022132,107.958272
