,milestone,time,memory
0,start,754.837841,128.036864
1,loading data,754.849388,128.036864
2,data loaded,755.118459,127.823872
3,Start preparing fold0,755.118501,127.823872
4,Start tuning0,755.190331,117.846016
5,End tuning0,756.107968,117.846016
6,end testing0,759.74168,116.3264
7,end reporting0,759.773684,116.056064
8,Start preparing fold1,759.773723,116.056064
9,Start tuning1,759.790131,116.056064
10,End tuning1,761.404177,116.056064
11,end testing1,764.970124,116.056064
12,end reporting1,765.007141,116.273152
13,Start preparing fold2,765.007182,116.273152
14,Start tuning2,765.028474,116.273152
15,End tuning2,766.327244,116.273152
16,end testing2,769.97949,116.273152
17,end reporting2,770.014995,116.289536
18,Start preparing fold3,770.015042,116.289536
19,Start tuning3,770.032664,116.289536
20,End tuning3,770.86699,116.289536
21,end testing3,774.583331,116.289536
22,end reporting3,774.620608,116.289536
23,Start preparing fold4,774.620648,116.289536
24,Start tuning4,774.636821,116.289536
25,End tuning4,776.003721,116.289536
26,end testing4,779.585028,116.289536
27,end reporting4,779.619388,116.289536
28,Start preparing fold5,779.61943,116.289536
29,Start tuning5,779.636457,116.289536
30,End tuning5,780.821111,116.289536
31,end testing5,784.449471,116.289536
32,end reporting5,784.481466,116.289536
33,Start preparing fold6,784.481505,116.289536
34,Start tuning6,784.498163,116.289536
35,End tuning6,785.820186,116.289536
36,end testing6,789.390739,116.289536
37,end reporting6,789.422412,116.289536
38,Start preparing fold7,789.422456,116.289536
39,Start tuning7,789.439075,116.289536
40,End tuning7,790.455139,116.289536
41,end testing7,794.139762,116.289536
42,end reporting7,794.17173,116.322304
43,Start preparing fold8,794.17177,116.322304
44,Start tuning8,794.188582,116.3264
45,End tuning8,795.248319,116.3264
46,end testing8,798.972546,116.3264
47,end reporting8,799.010794,116.3264
48,Start preparing fold9,799.010836,116.3264
49,Start tuning9,799.029473,116.3264
50,End tuning9,800.527067,116.3264
51,end testing9,803.994069,116.3264
52,end reporting9,804.027023,116.3264
