,milestone,time,memory
0,start,64.220292,112.365568
1,loading data,64.23488,112.365568
2,data loaded,64.540468,107.986944
3,Start preparing fold0,64.540642,107.986944
4,Start tuning0,64.588875,107.966464
5,End tuning0,64.756174,107.999232
6,end testing0,66.680214,108.101632
7,end reporting0,66.702794,108.105728
8,Start preparing fold1,66.70283,108.105728
9,Start tuning1,66.719411,107.720704
10,End tuning1,67.014744,107.720704
11,end testing1,68.858896,107.720704
12,end reporting1,68.882314,107.7248
13,Start preparing fold2,68.882351,107.7248
14,Start tuning2,68.898798,107.728896
15,End tuning2,69.130546,107.728896
16,end testing2,71.030974,107.732992
17,end reporting2,71.053843,107.732992
18,Start preparing fold3,71.053877,107.732992
19,Start tuning3,71.070281,107.507712
20,End tuning3,71.218851,107.511808
21,end testing3,73.145521,107.511808
22,end reporting3,73.167983,107.511808
23,Start preparing fold4,73.168018,107.511808
24,Start tuning4,73.184527,107.515904
25,End tuning4,73.436692,107.515904
26,end testing4,75.2732,107.515904
27,end reporting4,75.297452,107.524096
28,Start preparing fold5,75.29749,107.524096
29,Start tuning5,75.314038,107.524096
30,End tuning5,75.525305,107.524096
31,end testing5,77.395092,107.528192
32,end reporting5,77.416133,107.528192
33,Start preparing fold6,77.416168,107.528192
34,Start tuning6,77.432565,107.528192
35,End tuning6,77.672137,107.532288
36,end testing6,79.513586,107.532288
37,end reporting6,79.537501,107.532288
38,Start preparing fold7,79.537537,107.532288
39,Start tuning7,79.554013,107.532288
40,End tuning7,79.73541,107.532288
41,end testing7,81.663096,107.532288
42,end reporting7,81.687838,107.544576
43,Start preparing fold8,81.687877,107.544576
44,Start tuning8,81.704511,107.544576
45,End tuning8,81.896262,107.544576
46,end testing8,83.834135,107.544576
47,end reporting8,83.859861,107.548672
48,Start preparing fold9,83.859895,107.548672
49,Start tuning9,83.876264,107.577344
50,End tuning9,84.143261,107.577344
51,end testing9,85.976084,107.577344
52,end reporting9,86.000311,107.58144
