,milestone,time,memory
0,start,77.69438,112.218112
1,loading data,77.708607,112.218112
2,data loaded,77.996206,107.757568
3,Start preparing fold0,77.996382,107.757568
4,Start tuning0,78.046262,107.741184
5,End tuning0,78.233663,107.802624
6,end testing0,80.542624,107.810816
7,end reporting0,80.564916,107.884544
8,Start preparing fold1,80.564958,107.884544
9,Start tuning1,80.582603,107.70432
10,End tuning1,80.931471,107.70432
11,end testing1,83.135572,107.70432
12,end reporting1,83.161128,107.667456
13,Start preparing fold2,83.161163,107.667456
14,Start tuning2,83.177656,107.671552
15,End tuning2,83.444954,107.671552
16,end testing2,85.732216,107.671552
17,end reporting2,85.757171,107.638784
18,Start preparing fold3,85.757211,107.638784
19,Start tuning3,85.773521,107.646976
20,End tuning3,85.943901,107.646976
21,end testing3,88.271552,107.651072
22,end reporting3,88.294642,107.651072
23,Start preparing fold4,88.294686,107.651072
24,Start tuning4,88.311801,107.679744
25,End tuning4,88.598357,107.679744
26,end testing4,90.8021,107.679744
27,end reporting4,90.826797,107.68384
28,Start preparing fold5,90.826839,107.68384
29,Start tuning5,90.842977,107.68384
30,End tuning5,91.089005,107.68384
31,end testing5,93.341007,107.68384
32,end reporting5,93.366898,107.70432
33,Start preparing fold6,93.366938,107.70432
34,Start tuning6,93.383545,107.732992
35,End tuning6,93.665496,107.732992
36,end testing6,95.883909,107.732992
37,end reporting6,95.907779,107.737088
38,Start preparing fold7,95.907817,107.737088
39,Start tuning7,95.924154,107.737088
40,End tuning7,96.134697,107.737088
41,end testing7,98.452813,107.737088
42,end reporting7,98.47626,107.716608
43,Start preparing fold8,98.476299,107.716608
44,Start tuning8,98.492644,107.716608
45,End tuning8,98.716218,107.716608
46,end testing8,101.030644,107.716608
47,end reporting8,101.056437,107.720704
48,Start preparing fold9,101.056476,107.720704
49,Start tuning9,101.073116,107.593728
50,End tuning9,101.382636,107.593728
51,end testing9,103.579713,107.597824
52,end reporting9,103.60393,107.60192
