,milestone,time,memory
0,start,127.335228,61.181952
1,loading data,127.350307,61.19424
2,data loaded,127.613972,57.67168
3,Start preparing fold0,127.614018,57.67168
4,Start tuning0,127.635513,57.655296
5,End tuning0,127.947547,57.761792
6,end testing0,131.8609,57.761792
7,end reporting0,131.883813,57.765888
8,Start preparing fold1,131.883855,57.765888
9,Start tuning1,131.902044,57.56928
10,End tuning1,132.486521,57.573376
11,end testing1,136.207439,57.573376
12,end reporting1,136.234776,57.573376
13,Start preparing fold2,136.234817,57.573376
14,Start tuning2,136.254579,57.577472
15,End tuning2,136.721056,57.577472
16,end testing2,140.610087,57.577472
17,end reporting2,140.636596,57.585664
18,Start preparing fold3,140.636638,57.585664
19,Start tuning3,140.653945,57.352192
20,End tuning3,140.949718,57.356288
21,end testing3,144.846882,57.356288
22,end reporting3,144.868717,57.360384
23,Start preparing fold4,144.868759,57.360384
24,Start tuning4,144.887641,57.36448
25,End tuning4,145.3689,57.36448
26,end testing4,149.229954,57.352192
27,end reporting4,149.253608,57.356288
28,Start preparing fold5,149.253654,57.356288
29,Start tuning5,149.271666,57.356288
30,End tuning5,149.685136,57.356288
31,end testing5,153.46463,57.356288
32,end reporting5,153.489715,57.36448
33,Start preparing fold6,153.489763,57.36448
34,Start tuning6,153.507241,57.36448
35,End tuning6,153.972874,57.36448
36,end testing6,157.725821,57.36448
37,end reporting6,157.750151,57.417728
38,Start preparing fold7,157.750196,57.417728
39,Start tuning7,157.768406,57.417728
40,End tuning7,158.129849,57.417728
41,end testing7,162.031894,57.417728
42,end reporting7,162.055252,57.42592
43,Start preparing fold8,162.055293,57.42592
44,Start tuning8,162.0731,57.42592
45,End tuning8,162.457848,57.42592
46,end testing8,166.367406,57.42592
47,end reporting8,166.395999,57.42592
48,Start preparing fold9,166.396041,57.42592
49,Start tuning9,166.413154,57.42592
50,End tuning9,166.93328,57.42592
51,end testing9,170.633378,57.42592
52,end reporting9,170.659177,57.438208
