,milestone,time,memory
0,start,656.009484,110.624768
1,loading data,656.018954,110.624768
2,data loaded,656.239072,108.183552
3,Start preparing fold0,656.239122,108.183552
4,Start tuning0,656.262124,105.975808
5,End tuning0,657.469827,106.008576
6,end testing0,661.817656,106.008576
7,end reporting0,661.863723,106.151936
8,Start preparing fold1,661.863794,106.151936
9,Start tuning1,661.884258,106.151936
10,End tuning1,663.972401,106.151936
11,end testing1,668.046416,106.151936
12,end reporting1,668.076908,106.102784
13,Start preparing fold2,668.076972,106.102784
14,Start tuning2,668.098391,106.102784
15,End tuning2,669.718362,106.119168
16,end testing2,673.888133,106.119168
17,end reporting2,673.9178,106.074112
18,Start preparing fold3,673.917844,106.074112
19,Start tuning3,673.936793,106.074112
20,End tuning3,675.043548,106.094592
21,end testing3,679.343693,106.094592
22,end reporting3,679.385761,106.094592
23,Start preparing fold4,679.385805,106.094592
24,Start tuning4,679.406556,106.094592
25,End tuning4,681.176627,106.094592
26,end testing4,685.347426,106.094592
27,end reporting4,685.379252,106.094592
28,Start preparing fold5,685.379295,106.094592
29,Start tuning5,685.399386,106.094592
30,End tuning5,686.895252,106.094592
31,end testing5,691.043263,106.094592
32,end reporting5,691.081342,106.094592
33,Start preparing fold6,691.081384,106.094592
34,Start tuning6,691.100738,106.094592
35,End tuning6,692.817146,106.094592
36,end testing6,696.862785,106.094592
37,end reporting6,696.898276,106.094592
38,Start preparing fold7,696.898318,106.094592
39,Start tuning7,696.9183,106.094592
40,End tuning7,698.228651,106.110976
41,end testing7,702.445907,106.110976
42,end reporting7,702.475091,106.074112
43,Start preparing fold8,702.475135,106.074112
44,Start tuning8,702.494764,106.074112
45,End tuning8,703.919253,106.074112
46,end testing8,708.249999,106.074112
47,end reporting8,708.295189,106.074112
48,Start preparing fold9,708.295234,106.074112
49,Start tuning9,708.314372,105.947136
50,End tuning9,710.206375,105.947136
51,end testing9,714.439787,105.705472
52,end reporting9,714.471824,105.705472
