,milestone,time,memory
0,start,75.832447,112.697344
1,loading data,75.846816,112.697344
2,data loaded,76.129976,108.253184
3,Start preparing fold0,76.130026,108.253184
4,Start tuning0,76.147096,108.240896
5,End tuning0,76.342598,108.306432
6,end testing0,78.623428,108.326912
7,end reporting0,78.644203,108.396544
8,Start preparing fold1,78.644241,108.396544
9,Start tuning1,78.660519,108.21632
10,End tuning1,79.01385,108.220416
11,end testing1,81.193336,108.220416
12,end reporting1,81.21759,108.179456
13,Start preparing fold2,81.217627,108.179456
14,Start tuning2,81.233922,108.183552
15,End tuning2,81.514408,108.183552
16,end testing2,83.771373,108.187648
17,end reporting2,83.796001,108.15488
18,Start preparing fold3,83.79604,108.15488
19,Start tuning3,83.812399,108.15488
20,End tuning3,83.993352,108.15488
21,end testing3,86.298734,108.15488
22,end reporting3,86.322181,108.158976
23,Start preparing fold4,86.322223,108.158976
24,Start tuning4,86.339233,108.163072
25,End tuning4,86.639508,108.163072
26,end testing4,88.852904,108.163072
27,end reporting4,88.876903,108.167168
28,Start preparing fold5,88.87694,108.167168
29,Start tuning5,88.893432,108.171264
30,End tuning5,89.149025,108.171264
31,end testing5,91.395406,108.171264
32,end reporting5,91.420536,108.179456
33,Start preparing fold6,91.420573,108.179456
34,Start tuning6,91.436583,108.179456
35,End tuning6,91.730699,108.179456
36,end testing6,93.924416,108.179456
37,end reporting6,93.948229,108.183552
38,Start preparing fold7,93.948264,108.183552
39,Start tuning7,93.96463,108.183552
40,End tuning7,94.186492,108.183552
41,end testing7,96.481465,108.183552
42,end reporting7,96.504687,108.167168
43,Start preparing fold8,96.504725,108.167168
44,Start tuning8,96.521279,108.167168
45,End tuning8,96.758943,108.167168
46,end testing8,99.070283,108.171264
47,end reporting8,99.095393,108.179456
48,Start preparing fold9,99.095431,108.179456
49,Start tuning9,99.112006,108.05248
50,End tuning9,99.432536,108.05248
51,end testing9,101.613536,108.05248
52,end reporting9,101.6383,108.064768
