,milestone,time,memory
0,start,599.433794,119.549952
1,loading data,599.448747,119.549952
2,data loaded,599.652995,115.740672
3,Start preparing fold0,599.653138,115.740672
4,Start tuning0,599.697078,115.830784
5,End tuning0,600.598855,115.843072
6,end testing0,604.370478,115.843072
7,end reporting0,604.418314,115.85536
8,Start preparing fold1,604.418354,115.85536
9,Start tuning1,604.435078,114.581504
10,End tuning1,606.143565,114.581504
11,end testing1,609.735187,114.581504
12,end reporting1,609.766609,114.5856
13,Start preparing fold2,609.766651,114.5856
14,Start tuning2,609.78302,114.589696
15,End tuning2,611.125269,114.593792
16,end testing2,614.829981,114.593792
17,end reporting2,614.869253,114.593792
18,Start preparing fold3,614.869296,114.593792
19,Start tuning3,614.886696,114.593792
20,End tuning3,615.720917,114.593792
21,end testing3,619.429792,114.593792
22,end reporting3,619.476561,114.593792
23,Start preparing fold4,619.476603,114.593792
24,Start tuning4,619.493887,114.597888
25,End tuning4,620.889744,114.597888
26,end testing4,624.444417,114.597888
27,end reporting4,624.483667,114.597888
28,Start preparing fold5,624.483708,114.597888
29,Start tuning5,624.500783,114.601984
30,End tuning5,625.703546,114.601984
31,end testing5,629.281182,114.601984
32,end reporting5,629.320998,114.601984
33,Start preparing fold6,629.32104,114.601984
34,Start tuning6,629.337615,114.601984
35,End tuning6,630.667768,114.601984
36,end testing6,634.18411,114.601984
37,end reporting6,634.21994,114.601984
38,Start preparing fold7,634.219981,114.601984
39,Start tuning7,634.236667,114.601984
40,End tuning7,635.272535,114.610176
41,end testing7,639.021192,114.610176
42,end reporting7,639.059005,114.610176
43,Start preparing fold8,639.059045,114.610176
44,Start tuning8,639.076547,114.610176
45,End tuning8,640.177427,114.610176
46,end testing8,643.862425,114.610176
47,end reporting8,643.908757,114.610176
48,Start preparing fold9,643.908798,114.610176
49,Start tuning9,643.925844,114.610176
50,End tuning9,645.386439,114.610176
51,end testing9,648.848473,114.610176
52,end reporting9,648.884452,114.610176
