,milestone,time,memory
0,start,701.586144,118.521856
1,loading data,701.592181,118.521856
2,data loaded,701.679091,119.709696
3,Start preparing fold0,701.679136,119.709696
4,Start tuning0,701.696394,119.717888
5,End tuning0,702.625005,119.717888
6,end testing0,706.376461,119.926784
7,end reporting0,706.594688,120.147968
8,Start preparing fold1,706.5948,120.147968
9,Start tuning1,706.659019,120.147968
10,End tuning1,708.653342,120.147968
11,end testing1,712.202324,120.147968
12,end reporting1,712.221864,120.311808
13,Start preparing fold2,712.221907,120.311808
14,Start tuning2,712.238977,120.311808
15,End tuning2,713.542482,120.311808
16,end testing2,717.249432,120.311808
17,end reporting2,717.32817,120.311808
18,Start preparing fold3,717.32834,120.311808
19,Start tuning3,717.396506,120.152064
20,End tuning3,718.726709,120.15616
21,end testing3,722.475229,120.15616
22,end reporting3,722.709449,120.160256
23,Start preparing fold4,722.709616,120.160256
24,Start tuning4,722.775862,120.160256
25,End tuning4,724.488944,120.160256
26,end testing4,727.990952,120.160256
27,end reporting4,728.009732,120.160256
28,Start preparing fold5,728.009769,120.160256
29,Start tuning5,728.026144,120.160256
30,End tuning5,729.192002,120.160256
31,end testing5,732.827604,120.160256
32,end reporting5,733.054718,120.160256
33,Start preparing fold6,733.054904,120.160256
34,Start tuning6,733.122303,120.160256
35,End tuning6,734.805279,120.160256
36,end testing6,738.323585,120.160256
37,end reporting6,738.378403,120.164352
38,Start preparing fold7,738.378443,120.164352
39,Start tuning7,738.394906,120.164352
40,End tuning7,739.432965,120.164352
41,end testing7,743.133602,120.164352
42,end reporting7,743.213222,120.152064
43,Start preparing fold8,743.213393,120.152064
44,Start tuning8,743.280644,120.152064
45,End tuning8,744.870554,120.152064
46,end testing8,748.593751,120.152064
47,end reporting8,748.828572,120.152064
48,Start preparing fold9,748.828725,120.152064
49,Start tuning9,748.896141,120.152064
50,End tuning9,750.714862,120.152064
51,end testing9,754.271145,120.152064
52,end reporting9,754.290014,120.152064
