,milestone,time,memory
0,start,64.101186,109.2608
1,loading data,64.119556,109.2608
2,data loaded,64.41377,104.83712
3,Start preparing fold0,64.413936,104.83712
4,Start tuning0,64.460271,104.824832
5,End tuning0,64.618739,104.853504
6,end testing0,66.492606,104.964096
7,end reporting0,66.515032,104.972288
8,Start preparing fold1,66.515068,104.972288
9,Start tuning1,66.532078,104.587264
10,End tuning1,66.819886,104.587264
11,end testing1,68.594463,104.587264
12,end reporting1,68.616898,104.59136
13,Start preparing fold2,68.616938,104.59136
14,Start tuning2,68.633152,104.59136
15,End tuning2,68.849096,104.59136
16,end testing2,70.693527,104.59136
17,end reporting2,70.716887,104.599552
18,Start preparing fold3,70.716924,104.599552
19,Start tuning3,70.733263,104.361984
20,End tuning3,70.871362,104.36608
21,end testing3,72.734819,104.36608
22,end reporting3,72.759057,104.374272
23,Start preparing fold4,72.759099,104.374272
24,Start tuning4,72.775824,104.378368
25,End tuning4,73.008118,104.378368
26,end testing4,74.790203,104.378368
27,end reporting4,74.813493,104.378368
28,Start preparing fold5,74.813528,104.378368
29,Start tuning5,74.829583,104.382464
30,End tuning5,75.03378,104.38656
31,end testing5,76.855057,104.390656
32,end reporting5,76.880331,104.394752
33,Start preparing fold6,76.880389,104.394752
34,Start tuning6,76.897252,104.394752
35,End tuning6,77.136097,104.398848
36,end testing6,79.070541,104.0384
37,end reporting6,79.094175,104.042496
38,Start preparing fold7,79.094217,104.042496
39,Start tuning7,79.11062,104.042496
40,End tuning7,79.281646,104.042496
41,end testing7,81.160935,104.046592
42,end reporting7,81.182983,104.050688
43,Start preparing fold8,81.183019,104.050688
44,Start tuning8,81.199195,104.050688
45,End tuning8,81.387032,104.054784
46,end testing8,83.262084,104.054784
47,end reporting8,83.287198,104.062976
48,Start preparing fold9,83.287235,104.062976
49,Start tuning9,83.304053,104.062976
50,End tuning9,83.561638,104.062976
51,end testing9,85.349507,104.062976
52,end reporting9,85.370554,104.062976
