,Purity,Coverage,Harmonic mean,best parameters,k_segment1,k_segment2,k_tsid,acc,kappa,pr,re,j,p2,c2,h2,homo,comp,v_measure
0,79.61762123201937,92.71334875278752,85.66790153623964,"{'interpolation_kernel': 'Random Walk', 'window_size': 9, 'epsilon': 3216434.042131044, 'percentile': 97}",48,39,130,49.85294117647059,48.91925947465347,49.85294117647059,49.85294117647059,33.202742409402546,75.4366204591003,92.71334875278752,83.18742767705216,71.62362899242356,95.49358934578916,81.85389252489401
1,88.0399952954176,79.05029584435937,83.30331615038993,"{'interpolation_kernel': 'Random Walk', 'window_size': 9, 'epsilon': 662239.7595164786, 'percentile': 90}",107,63,134,55.92307692307692,55.2931333637821,55.92307692307692,55.92307692307692,38.81473571809931,80.47767378193925,79.29905206326484,79.88401576519102,70.4475927945616,88.44544740438626,78.42720934127203
2,86.80844576469863,86.68798055958507,86.74817134034197,"{'interpolation_kernel': 'Random Walk', 'window_size': 9, 'epsilon': 1673204.9449909949, 'percentile': 91}",76,49,135,52.30654761904761,51.536098828771046,52.30654761904761,52.30654761904761,35.41561712846348,80.08581348824133,86.93489413983198,83.36992240754168,72.96550076471655,92.69476573618397,81.65530749248175
3,72.60195473278989,96.67425029365327,82.92647560889961,"{'interpolation_kernel': 'Random Walk', 'window_size': 9, 'epsilon': 4582106.658797389, 'percentile': 97}",23,22,134,33.62637362637363,32.27212510179527,33.62637362637363,33.62637362637363,20.211360634081903,71.3565890388258,96.67425029365327,82.10807940072468,60.553470866784565,97.37321689938726,74.67118238371786
4,85.14294914643611,87.8588871265051,86.47959952138969,"{'interpolation_kernel': 'Random Walk', 'window_size': 9, 'epsilon': 2213875.4903037054, 'percentile': 97.5}",75,51,132,53.0,52.231147601123155,53.0,53.0,36.054421768707485,78.94776103125193,87.8588871265051,83.16529948824467,73.79324419492836,93.12490939594106,82.33962612034502
5,87.62794254901081,83.71075431563048,85.62457056270763,"{'interpolation_kernel': 'Random Walk', 'window_size': 9, 'epsilon': 1566844.2927569868, 'percentile': 94}",85,56,132,56.646525679758305,55.966879094557754,56.646525679758305,56.646525679758305,39.51527924130664,81.46121884282121,84.15567976055593,82.78653088726824,74.38954284978443,92.027294792957,82.27374689148846
6,88.48353567198855,81.04313829164322,84.60006027767513,"{'interpolation_kernel': 'Random Walk', 'window_size': 9, 'epsilon': 987027.8516570844, 'percentile': 90}",97,60,127,56.62835249042145,55.980030310922366,56.62835249042145,56.62835249042145,39.497594869053984,81.85161464440138,81.61806642562647,81.73467370049717,73.19759918926802,90.21616360810289,80.82069063384405
7,77.71682652379856,92.56509168915184,84.49358861425145,"{'interpolation_kernel': 'Random Walk', 'window_size': 9, 'epsilon': 3042349.1335017346, 'percentile': 98}",42,37,140,46.328928046989724,45.388484114137526,46.328928046989724,46.328928046989724,30.14811275680841,75.30783479664164,92.56509168915184,83.04944434804447,69.8256141027148,96.01416189723933,80.85210892993572
8,84.40805101243129,85.79754748901178,85.09712757929759,"{'interpolation_kernel': 'Random Walk', 'window_size': 9, 'epsilon': 1813534.5704403466, 'percentile': 92}",77,53,132,55.718475073313776,55.02792686175438,55.718475073313776,55.718475073313776,38.61788617886179,79.23127172153683,86.15829784976215,82.54972215834628,75.09459320501706,93.00119924710786,83.09413487585506
9,84.43016585234636,89.16412221123251,86.73259598974892,"{'interpolation_kernel': 'Random Walk', 'window_size': 9, 'epsilon': 2274774.623046222, 'percentile': 96}",62,46,132,52.39197530864198,51.598352618160426,52.39197530864198,52.39197530864198,35.493988499738634,78.91606754113299,89.16412221123251,83.72767666474427,73.61059188834108,94.11985949312022,82.61133871248653
