,milestone,time,memory
0,start,73111.277569,210.137088
1,loading data,73111.292657,210.137088
2,data loaded,73111.459299,212.021248
3,Start preparing fold0,73111.45935,212.021248
4,Start tuning0,73111.478577,212.31616
5,End tuning0,73111.780278,211.525632
6,end testing0,73115.460174,211.021824
7,end reporting0,73117.170364,253.841408
8,Start preparing fold1,73117.170413,253.841408
9,Start tuning1,73117.188655,253.46048
10,End tuning1,73117.767346,253.46048
11,end testing1,73121.281649,253.468672
12,end reporting1,73123.009892,261.820416
13,Start preparing fold2,73123.009964,261.820416
14,Start tuning2,73123.030798,261.545984
15,End tuning2,73123.47439,261.545984
16,end testing2,73127.096898,261.545984
17,end reporting2,73129.151888,269.688832
18,Start preparing fold3,73129.151936,269.688832
19,Start tuning3,73129.170847,263.82336
20,End tuning3,73129.469868,263.82336
21,end testing3,73133.184755,263.82336
22,end reporting3,73135.157157,242.688
23,Start preparing fold4,73135.157223,242.688
24,Start tuning4,73135.177235,236.314624
25,End tuning4,73135.651262,228.31104
26,end testing4,73139.157298,228.31104
27,end reporting4,73140.994296,249.905152
28,Start preparing fold5,73140.99436,249.905152
29,Start tuning5,73141.012187,250.01984
30,End tuning5,73141.42344,250.01984
31,end testing5,73145.00438,250.044416
32,end reporting5,73146.761989,257.933312
33,Start preparing fold6,73146.762054,257.933312
34,Start tuning6,73146.781768,257.826816
35,End tuning6,73147.238543,257.826816
36,end testing6,73150.763363,257.830912
37,end reporting6,73152.684888,265.736192
38,Start preparing fold7,73152.684937,265.736192
39,Start tuning7,73152.703535,265.875456
40,End tuning7,73153.141634,228.651008
41,end testing7,73156.790232,228.67968
42,end reporting7,73158.654262,237.092864
43,Start preparing fold8,73158.654315,237.092864
44,Start tuning8,73158.673287,237.09696
45,End tuning8,73159.06316,236.9536
46,end testing8,73162.804226,236.281856
47,end reporting8,73164.613568,243.204096
48,Start preparing fold9,73164.613617,243.204096
49,Start tuning9,73164.631442,243.32288
50,End tuning9,73165.137406,243.32288
51,end testing9,73168.651042,243.150848
52,end reporting9,73170.632525,251.285504
