,milestone,time,memory
0,start,1.213737,99.119104
1,loading data,1.21821,99.119104
2,data loaded,1.298044,100.212736
3,Start preparing fold0,1.298087,100.212736
4,Start tuning0,1.315924,99.30752
5,End tuning0,3.106701,99.590144
6,end testing0,13.306588,99.659776
7,end reporting0,13.340487,100.282368
8,Start preparing fold1,13.340525,100.282368
9,Start tuning1,13.356105,100.560896
10,End tuning1,15.115519,100.569088
11,end testing1,25.589087,100.57728
12,end reporting1,25.62417,100.765696
13,Start preparing fold2,25.624211,100.765696
14,Start tuning2,25.640384,100.90496
15,End tuning2,26.974105,100.90496
16,end testing2,37.210024,100.92544
17,end reporting2,37.249108,101.040128
18,Start preparing fold3,37.249149,101.040128
19,Start tuning3,37.265184,100.880384
20,End tuning3,38.780324,100.880384
21,end testing3,49.230033,100.90496
22,end reporting3,49.275999,100.913152
23,Start preparing fold4,49.276041,100.913152
24,Start tuning4,49.291888,100.978688
25,End tuning4,50.691873,100.990976
26,end testing4,61.222855,101.00736
27,end reporting4,61.266504,101.015552
28,Start preparing fold5,61.266546,101.015552
29,Start tuning5,61.282218,101.122048
30,End tuning5,62.44826,101.126144
31,end testing5,73.094952,101.15072
32,end reporting5,73.142223,101.158912
33,Start preparing fold6,73.142264,101.158912
34,Start tuning6,73.157876,101.187584
35,End tuning6,74.339727,101.187584
36,end testing6,84.813435,101.203968
37,end reporting6,84.861537,101.306368
38,Start preparing fold7,84.861578,101.306368
39,Start tuning7,84.877325,101.310464
40,End tuning7,86.529387,101.318656
41,end testing7,97.014282,101.330944
42,end reporting7,97.058346,101.33504
43,Start preparing fold8,97.058387,101.33504
44,Start tuning8,97.074123,101.343232
45,End tuning8,97.935025,101.343232
46,end testing8,109.020767,101.35552
47,end reporting8,109.057674,101.494784
48,Start preparing fold9,109.057742,101.494784
49,Start tuning9,109.073307,101.527552
50,End tuning9,110.250795,101.527552
51,end testing9,121.11046,101.56032
52,end reporting9,121.149131,101.588992
