,milestone,time,memory
0,start,1.137919,99.057664
1,loading data,1.142546,99.06176
2,data loaded,1.22198,100.122624
3,Start preparing fold0,1.222025,100.122624
4,Start tuning0,1.241536,99.364864
5,End tuning0,2.15564,99.590144
6,end testing0,7.337254,99.680256
7,end reporting0,7.380755,100.216832
8,Start preparing fold1,7.380792,100.216832
9,Start tuning1,7.396476,100.691968
10,End tuning1,8.29942,100.70016
11,end testing1,13.488896,100.72064
12,end reporting1,13.538451,100.909056
13,Start preparing fold2,13.538489,100.909056
14,Start tuning2,13.553897,100.950016
15,End tuning2,14.277788,100.958208
16,end testing2,19.643178,100.958208
17,end reporting2,19.684245,100.9664
18,Start preparing fold3,19.684283,100.9664
19,Start tuning3,19.699753,100.933632
20,End tuning3,20.513741,100.933632
21,end testing3,25.81775,100.950016
22,end reporting3,25.865029,100.958208
23,Start preparing fold4,25.86507,100.958208
24,Start tuning4,25.880465,101.113856
25,End tuning4,26.61322,101.126144
26,end testing4,32.075435,101.138432
27,end reporting4,32.118056,101.15072
28,Start preparing fold5,32.118097,101.15072
29,Start tuning5,32.134238,101.158912
30,End tuning5,32.758842,101.163008
31,end testing5,38.323573,101.1712
32,end reporting5,38.365623,101.343232
33,Start preparing fold6,38.365661,101.343232
34,Start tuning6,38.381051,101.343232
35,End tuning6,38.999608,101.343232
36,end testing6,44.442588,101.351424
37,end reporting6,44.478733,101.351424
38,Start preparing fold7,44.478772,101.351424
39,Start tuning7,44.49426,101.351424
40,End tuning7,45.360041,101.359616
41,end testing7,50.756778,101.380096
42,end reporting7,50.799637,101.445632
43,Start preparing fold8,50.799676,101.445632
44,Start tuning8,50.815426,101.45792
45,End tuning8,51.275937,101.45792
46,end testing8,57.166776,101.45792
47,end reporting8,57.205622,101.625856
48,Start preparing fold9,57.205663,101.625856
49,Start tuning9,57.221672,101.691392
50,End tuning9,57.867413,101.699584
51,end testing9,63.607696,101.711872
52,end reporting9,63.645022,101.715968
