,Purity,Coverage,Harmonic mean,best parameters,k_segment1,k_segment2,k_tsid,acc,kappa,pr,re,j,p2,c2,h2,homo,comp,v_measure
0,94.95512122902522,53.5807486284967,68.50556012417877,"{'interpolation_kernel': 'Random Walk', 'window_size': 5, 'epsilon': 1185535.361101468, 'percentile': 99.99}",44859,111,872,1.38680891617263,0.5244644273981081,1.38680891617263,1.38680891617263,0.6982461278653485,89.33939246440697,67.87904666601091,77.1445489949691,1.8480525587038616,14.106028876224952,3.2679641086430746
1,98.97467716292569,78.4430059596524,87.52082716785321,"{'interpolation_kernel': 'Random Walk', 'window_size': 5, 'epsilon': 184474.74653863424, 'percentile': 99.5}",25965,42,921,1.591254737553612,0.34831965431121326,1.591254737553612,1.591254737553612,0.802008366843291,96.30921972886445,82.67341913823503,88.97189738534351,3.3816067891822623,24.24344831046486,5.9353227788424885
2,99.23781731867577,79.14504521197892,88.05982174520801,"{'interpolation_kernel': 'Random Walk', 'window_size': 5, 'epsilon': 148213.97192605835, 'percentile': 99.9}",23999,40,864,1.6729131032632392,0.40322305577351614,1.6729131032632392,1.6729131032632392,0.8435121643945072,98.01813514129051,83.52128433702123,90.19088591167758,3.408166543536074,24.033743410263213,5.969773994936472
3,99.08974828039317,78.63277361893573,87.68389803632314,"{'interpolation_kernel': 'Random Walk', 'window_size': 5, 'epsilon': 154553.6699816188, 'percentile': 98.5}",25064,42,868,1.592088988868386,0.3277626590097116,1.592088988868386,1.592088988868386,0.8024322118784177,97.79724127130515,83.02806851286255,89.8095079536683,3.506214788020871,25.119456388107025,6.153512273170723
4,99.16123709462235,78.89892937654847,87.87721136592894,"{'interpolation_kernel': 'Random Walk', 'window_size': 5, 'epsilon': 151144.7617735634, 'percentile': 99.9}",23977,40,876,1.6813465818261604,0.4196220204285006,1.6813465818261604,1.6813465818261604,0.8478005234741487,96.77586800441243,83.2998867707134,89.53363940605955,3.4404046964468047,24.252905517443217,6.025990349311272
5,99.31054029314026,79.97900401799647,88.60258005174812,"{'interpolation_kernel': 'Random Walk', 'window_size': 5, 'epsilon': 124167.51333156554, 'percentile': 99.9}",22106,41,909,1.735178286322512,0.45121288682992144,1.735178286322512,1.735178286322512,0.8751821282891805,97.08978712658177,84.24637043252751,90.21325125205686,3.684084730138979,25.940644927848822,6.451875508870803
6,99.65327516036109,81.87291433516341,89.89230791542471,"{'interpolation_kernel': 'Random Walk', 'window_size': 5, 'epsilon': 71261.51692117994, 'percentile': 99.5}",20323,37,864,1.6760170630902782,1.0084188354670953,1.6760170630902782,1.6760170630902782,0.8450904617135732,98.63819001623196,86.14598729441006,91.96982542068066,4.131606384278371,29.05215067084601,7.234385846623034
7,97.30372620149139,69.71456616761266,81.23046838052792,"{'interpolation_kernel': 'Random Walk', 'window_size': 5, 'epsilon': 460133.1139550644, 'percentile': 99.9}",35901,58,914,1.4658889372156254,0.38031372535335395,1.4658889372156254,1.4658889372156254,0.7383562096047329,94.38415282045958,74.99790221600053,83.58162217886871,2.5886997088870007,18.74805982565863,4.549247221378697
8,92.80566259081783,40.50468468157845,56.39568385828372,"{'interpolation_kernel': 'Random Walk', 'window_size': 5, 'epsilon': 2137687.746200352, 'percentile': 99.99}",49000,235,954,1.6069395349575304,1.0354225878688728,1.6069395349575304,1.6069395349575304,0.8099776933683014,84.82363822329441,69.20123551671543,76.22016397147785,2.1652046604773854,17.685717997111173,3.858077500150378
9,99.77700845176004,83.7287404828237,91.0511337689811,"{'interpolation_kernel': 'Random Walk', 'window_size': 5, 'epsilon': 52033.840020416086, 'percentile': 99.5}",19763,31,864,1.598000222647276,0.9273517897793404,1.598000222647276,1.598000222647276,0.8054355422024759,98.27970204928043,87.75927818421563,92.72202740715429,4.1316834250422465,29.605124953834373,7.251367864699897
10,99.26557678919067,80.40715546475369,88.84667767956958,"{'interpolation_kernel': 'Random Walk', 'window_size': 5, 'epsilon': 141359.43367220947, 'percentile': 99.9}",23510,38,909,1.625178405656635,0.31771411412865325,1.625178405656635,1.625178405656635,0.819246309887029,97.91810277327507,84.60583611438621,90.77650861968517,3.7437678955419953,26.636965570813338,6.564859051155211
11,98.98675127908172,79.06626795864605,87.91216273101377,"{'interpolation_kernel': 'Random Walk', 'window_size': 5, 'epsilon': 194927.86186251283, 'percentile': 99.99}",26572,40,954,1.5806850102208954,0.34455985861904237,1.5806850102208954,1.5806850102208954,0.7966386792043503,97.45701306974493,83.16530733835556,89.74574599540998,3.3532261295353694,24.24876016772434,5.891719192058453
12,98.80317665646953,76.57996304078733,86.28359179480651,"{'interpolation_kernel': 'Random Walk', 'window_size': 5, 'epsilon': 202566.87476124306, 'percentile': 99.5}",26748,42,826,1.578120650574621,0.34403741123157916,1.578120650574621,1.578120650574621,0.7953360061646807,95.86906830057067,81.23208046057407,87.94571830107525,3.3867842977891063,24.325840054821228,5.945764795129379
13,97.12343747440683,69.50449408913974,81.0250157043138,"{'interpolation_kernel': 'Random Walk', 'window_size': 5, 'epsilon': 395111.7933506995, 'percentile': 99.99}",29235,66,923,1.6171163183044723,-0.051011199756745285,1.6171163183044723,1.6171163183044723,0.8151491138212954,93.90211320796764,75.69794992972072,83.82305209569375,3.1598001032020324,22.703142100380592,5.547504238853048
