,milestone,time,memory
0,start,1.140892,99.057664
1,loading data,1.145438,99.057664
2,data loaded,1.222409,100.179968
3,Start preparing fold0,1.222453,100.179968
4,Start tuning0,1.240305,99.332096
5,End tuning0,2.320216,99.704832
6,end testing0,8.501185,99.852288
7,end reporting0,8.536167,100.458496
8,Start preparing fold1,8.536209,100.458496
9,Start tuning1,8.551707,100.937728
10,End tuning1,9.633249,100.94592
11,end testing1,15.807217,100.941824
12,end reporting1,15.841038,100.958208
13,Start preparing fold2,15.841078,100.958208
14,Start tuning2,15.856509,101.064704
15,End tuning2,16.713588,101.0688
16,end testing2,23.09143,101.072896
17,end reporting2,23.127505,101.13024
18,Start preparing fold3,23.127544,101.13024
19,Start tuning3,23.143114,101.072896
20,End tuning3,24.110496,101.081088
21,end testing3,30.434352,101.0688
22,end reporting3,30.475835,101.19168
23,Start preparing fold4,30.475874,101.19168
24,Start tuning4,30.4917,101.400576
25,End tuning4,31.370931,101.404672
26,end testing4,37.925313,101.412864
27,end reporting4,37.962182,101.41696
28,Start preparing fold5,37.962224,101.41696
29,Start tuning5,37.977208,101.421056
30,End tuning5,38.72734,101.425152
31,end testing5,45.367838,101.43744
32,end reporting5,45.405209,101.441536
33,Start preparing fold6,45.40525,101.441536
34,Start tuning6,45.420354,101.441536
35,End tuning6,46.161557,101.441536
36,end testing6,52.662593,101.449728
37,end reporting6,52.698325,101.453824
38,Start preparing fold7,52.698364,101.453824
39,Start tuning7,52.713399,101.298176
40,End tuning7,53.748726,101.302272
41,end testing7,60.168068,101.31456
42,end reporting7,60.202119,101.35552
43,Start preparing fold8,60.202157,101.35552
44,Start tuning8,60.21772,101.588992
45,End tuning8,60.757995,101.593088
46,end testing8,67.593785,101.597184
47,end reporting8,67.629984,101.732352
48,Start preparing fold9,67.630025,101.732352
49,Start tuning9,67.645527,101.732352
50,End tuning9,68.386841,101.736448
51,end testing9,75.186237,101.74464
52,end reporting9,75.221502,101.748736
