,milestone,time,memory
0,start,439.38713,120.614912
1,loading data,439.399263,120.614912
2,data loaded,439.692983,115.900416
3,Start preparing fold0,439.693164,115.900416
4,Start tuning0,439.729447,115.421184
5,End tuning0,444.666231,115.421184
6,end testing0,455.180045,115.515392
7,end reporting0,455.267156,115.56864
8,Start preparing fold1,455.267198,115.56864
9,Start tuning1,455.283129,115.36384
10,End tuning1,460.43476,115.36384
11,end testing1,470.500169,115.474432
12,end reporting1,470.587331,115.474432
13,Start preparing fold2,470.587374,115.474432
14,Start tuning2,470.603714,115.392512
15,End tuning2,474.568282,115.392512
16,end testing2,484.74642,115.724288
17,end reporting2,484.825563,115.724288
18,Start preparing fold3,484.825606,115.724288
19,Start tuning3,484.841817,115.478528
20,End tuning3,489.354944,115.478528
21,end testing3,499.613913,115.585024
22,end reporting3,499.696067,115.585024
23,Start preparing fold4,499.69611,115.585024
24,Start tuning4,499.713337,115.331072
25,End tuning4,503.883252,115.331072
26,end testing4,515.150433,104.562688
27,end reporting4,515.237476,104.562688
28,Start preparing fold5,515.237519,104.562688
29,Start tuning5,515.257826,104.30464
30,End tuning5,519.257231,104.30464
31,end testing5,531.763469,104.574976
32,end reporting5,531.856833,104.574976
33,Start preparing fold6,531.856878,104.574976
34,Start tuning6,531.876532,104.308736
35,End tuning6,535.912989,104.308736
36,end testing6,548.304425,104.566784
37,end reporting6,548.402961,104.566784
38,Start preparing fold7,548.403009,104.566784
39,Start tuning7,548.422431,104.308736
40,End tuning7,554.024321,104.308736
41,end testing7,565.980589,104.566784
42,end reporting7,566.07447,104.566784
43,Start preparing fold8,566.074514,104.566784
44,Start tuning8,566.091556,104.308736
45,End tuning8,568.983531,104.308736
46,end testing8,581.767976,104.599552
47,end reporting8,581.863467,104.599552
48,Start preparing fold9,581.863511,104.599552
49,Start tuning9,581.883593,104.316928
50,End tuning9,585.909594,104.316928
51,end testing9,598.585388,104.59136
52,end reporting9,598.674299,104.59136
