,milestone,time,memory
0,start,1.205045,99.098624
1,loading data,1.209759,99.098624
2,data loaded,1.288304,100.2496
3,Start preparing fold0,1.288349,100.2496
4,Start tuning0,1.306215,99.328
5,End tuning0,3.020513,99.610624
6,end testing0,12.963699,99.688448
7,end reporting0,13.013556,100.446208
8,Start preparing fold1,13.0136,100.446208
9,Start tuning1,13.03005,100.749312
10,End tuning1,14.724556,100.769792
11,end testing1,24.699726,100.814848
12,end reporting1,24.735452,100.855808
13,Start preparing fold2,24.735493,100.855808
14,Start tuning2,24.753752,100.990976
15,End tuning2,26.118765,100.990976
16,end testing2,37.428953,37.0688
17,end reporting2,37.472964,37.21216
18,Start preparing fold3,37.473006,37.21216
19,Start tuning3,37.491793,37.064704
20,End tuning3,39.126346,37.064704
21,end testing3,50.129441,37.085184
22,end reporting3,50.175659,37.249024
23,Start preparing fold4,50.1757,37.249024
24,Start tuning4,50.193057,37.322752
25,End tuning4,51.683052,37.343232
26,end testing4,63.047522,37.363712
27,end reporting4,63.092975,37.404672
28,Start preparing fold5,63.093017,37.404672
29,Start tuning5,63.109763,37.41696
30,End tuning5,64.35882,37.433344
31,end testing5,75.756231,37.45792
32,end reporting5,75.795981,37.502976
33,Start preparing fold6,75.796043,37.502976
34,Start tuning6,75.814221,37.527552
35,End tuning6,77.058674,37.527552
36,end testing6,88.318567,37.53984
37,end reporting6,88.358539,37.691392
38,Start preparing fold7,88.358582,37.691392
39,Start tuning7,88.375703,37.695488
40,End tuning7,90.14968,37.70368
41,end testing7,101.20411,37.72416
42,end reporting7,101.25026,37.72416
43,Start preparing fold8,101.250301,37.72416
44,Start tuning8,101.268008,37.732352
45,End tuning8,102.181043,37.732352
46,end testing8,113.858179,37.74464
47,end reporting8,113.897011,37.883904
48,Start preparing fold9,113.897052,37.883904
49,Start tuning9,113.914278,37.883904
50,End tuning9,115.145232,37.888
51,end testing9,126.681594,37.912576
52,end reporting9,126.717703,37.916672
