,milestone,time,memory
0,start,1.193139,99.04128
1,loading data,1.197661,99.04128
2,data loaded,1.274715,100.052992
3,Start preparing fold0,1.274762,100.052992
4,Start tuning0,1.292349,99.06176
5,End tuning0,2.345875,99.45088
6,end testing0,8.499231,99.680256
7,end reporting0,8.532935,100.33152
8,Start preparing fold1,8.532974,100.33152
9,Start tuning1,8.548371,100.728832
10,End tuning1,9.615769,100.737024
11,end testing1,15.766383,100.831232
12,end reporting1,15.798952,100.864
13,Start preparing fold2,15.798988,100.864
14,Start tuning2,15.814424,100.880384
15,End tuning2,16.654681,100.880384
16,end testing2,23.06668,100.880384
17,end reporting2,23.099547,100.917248
18,Start preparing fold3,23.099583,100.917248
19,Start tuning3,23.115076,101.003264
20,End tuning3,24.081493,101.011456
21,end testing3,30.388051,101.015552
22,end reporting3,30.428566,101.031936
23,Start preparing fold4,30.428604,101.031936
24,Start tuning4,30.44378,101.289984
25,End tuning4,31.310878,101.298176
26,end testing4,37.813757,101.310464
27,end reporting4,37.850389,101.322752
28,Start preparing fold5,37.850429,101.322752
29,Start tuning5,37.865693,101.326848
30,End tuning5,38.599122,101.326848
31,end testing5,45.206744,101.33504
32,end reporting5,45.242993,101.339136
33,Start preparing fold6,45.243029,101.339136
34,Start tuning6,45.257988,101.371904
35,End tuning6,45.994641,101.371904
36,end testing6,52.426333,101.384192
37,end reporting6,52.461136,101.388288
38,Start preparing fold7,52.461175,101.388288
39,Start tuning7,52.476263,101.23264
40,End tuning7,53.497484,101.236736
41,end testing7,59.909412,101.261312
42,end reporting7,59.943942,101.326848
43,Start preparing fold8,59.943983,101.326848
44,Start tuning8,59.959232,101.462016
45,End tuning8,60.488355,101.462016
46,end testing8,67.324293,101.466112
47,end reporting8,67.360306,101.605376
48,Start preparing fold9,67.360344,101.605376
49,Start tuning9,67.375445,101.605376
50,End tuning9,68.104599,101.605376
51,end testing9,74.842268,101.617664
52,end reporting9,74.877611,101.670912
