,milestone,time,memory
0,start,1.192606,99.00032
1,loading data,1.198032,99.00032
2,data loaded,1.290046,100.134912
3,Start preparing fold0,1.290093,100.134912
4,Start tuning0,1.31157,99.155968
5,End tuning0,3.209163,99.434496
6,end testing0,13.770315,99.549184
7,end reporting0,13.815352,100.233216
8,Start preparing fold1,13.815392,100.233216
9,Start tuning1,13.831872,100.61824
10,End tuning1,15.647422,100.630528
11,end testing1,26.210103,100.72064
12,end reporting1,26.258223,100.876288
13,Start preparing fold2,26.258262,100.876288
14,Start tuning2,26.275103,101.011456
15,End tuning2,27.703852,101.015552
16,end testing2,38.587257,101.019648
17,end reporting2,38.626301,101.113856
18,Start preparing fold3,38.626367,101.113856
19,Start tuning3,38.642958,100.954112
20,End tuning3,40.263186,100.958208
21,end testing3,51.037903,100.978688
22,end reporting3,51.08485,100.98688
23,Start preparing fold4,51.08489,100.98688
24,Start tuning4,51.101951,101.060608
25,End tuning4,52.565694,101.072896
26,end testing4,63.660219,101.085184
27,end reporting4,63.707282,101.277696
28,Start preparing fold5,63.707326,101.277696
29,Start tuning5,63.724049,101.289984
30,End tuning5,64.955419,101.289984
31,end testing5,76.169261,101.326848
32,end reporting5,76.217908,101.363712
33,Start preparing fold6,76.217949,101.363712
34,Start tuning6,76.235592,101.363712
35,End tuning6,77.463695,101.363712
36,end testing6,88.427049,101.388288
37,end reporting6,88.471617,101.39648
38,Start preparing fold7,88.471656,101.39648
39,Start tuning7,88.487535,101.39648
40,End tuning7,90.204351,101.400576
41,end testing7,101.16001,101.421056
42,end reporting7,101.205322,101.425152
43,Start preparing fold8,101.205363,101.425152
44,Start tuning8,101.22411,101.433344
45,End tuning8,102.11573,101.43744
46,end testing8,113.733137,101.449728
47,end reporting8,113.775631,101.584896
48,Start preparing fold9,113.775721,101.584896
49,Start tuning9,113.792471,101.584896
50,End tuning9,115.01164,101.593088
51,end testing9,126.511794,101.62176
52,end reporting9,126.553548,101.625856
