,milestone,time,memory
0,start,1.132088,99.176448
1,loading data,1.137601,99.176448
2,data loaded,1.225275,100.134912
3,Start preparing fold0,1.225321,100.134912
4,Start tuning0,1.244537,99.28704
5,End tuning0,2.262226,99.528704
6,end testing0,7.947508,99.627008
7,end reporting0,7.990793,100.302848
8,Start preparing fold1,7.990835,100.302848
9,Start tuning1,8.007065,100.57728
10,End tuning1,8.995512,100.581376
11,end testing1,14.701698,100.605952
12,end reporting1,14.757717,100.769792
13,Start preparing fold2,14.757761,100.769792
14,Start tuning2,14.774393,100.847616
15,End tuning2,15.569525,100.851712
16,end testing2,21.867989,100.855808
17,end reporting2,21.913466,100.864
18,Start preparing fold3,21.913516,100.864
19,Start tuning3,21.930519,100.732928
20,End tuning3,22.856561,100.737024
21,end testing3,29.058567,100.74112
22,end reporting3,29.112693,100.872192
23,Start preparing fold4,29.112732,100.872192
24,Start tuning4,29.129616,100.94592
25,End tuning4,29.966325,100.954112
26,end testing4,36.390125,100.962304
27,end reporting4,36.44216,100.995072
28,Start preparing fold5,36.442214,100.995072
29,Start tuning5,36.459753,101.003264
30,End tuning5,37.196048,101.015552
31,end testing5,43.766475,101.019648
32,end reporting5,43.811059,101.060608
33,Start preparing fold6,43.8111,101.060608
34,Start tuning6,43.827764,101.060608
35,End tuning6,44.549337,101.064704
36,end testing6,50.90546,101.097472
37,end reporting6,50.966098,101.1712
38,Start preparing fold7,50.966143,101.1712
39,Start tuning7,50.983701,101.203968
40,End tuning7,51.992463,101.208064
41,end testing7,58.272546,101.220352
42,end reporting7,58.331633,101.224448
43,Start preparing fold8,58.331672,101.224448
44,Start tuning8,58.350518,101.236736
45,End tuning8,58.868853,101.236736
46,end testing8,65.584576,101.240832
47,end reporting8,65.62971,101.380096
48,Start preparing fold9,65.629753,101.380096
49,Start tuning9,65.648124,101.380096
50,End tuning9,66.391517,101.380096
51,end testing9,73.21656,101.384192
52,end reporting9,73.260656,101.39648
