,milestone,time,memory
0,start,291.353453,116.494336
1,loading data,291.35808,116.494336
2,data loaded,291.441842,116.629504
3,Start preparing fold0,291.441891,116.629504
4,Start tuning0,291.458023,116.727808
5,End tuning0,296.430775,117.014528
6,end testing0,306.134949,117.096448
7,end reporting0,306.258829,117.235712
8,Start preparing fold1,306.258989,117.235712
9,Start tuning1,306.321548,117.182464
10,End tuning1,311.684813,117.182464
11,end testing1,321.395037,116.097024
12,end reporting1,321.515439,116.240384
13,Start preparing fold2,321.515603,116.240384
14,Start tuning2,321.579502,114.089984
15,End tuning2,325.961882,114.089984
16,end testing2,336.327785,114.188288
17,end reporting2,336.449924,114.188288
18,Start preparing fold3,336.450077,114.188288
19,Start tuning3,336.51088,114.225152
20,End tuning3,341.348909,114.225152
21,end testing3,351.249853,114.40128
22,end reporting3,351.372672,114.40128
23,Start preparing fold4,351.372815,114.40128
24,Start tuning4,351.434117,114.405376
25,End tuning4,355.846728,114.405376
26,end testing4,366.027495,114.364416
27,end reporting4,366.154756,114.364416
28,Start preparing fold5,366.154918,114.364416
29,Start tuning5,366.216934,114.425856
30,End tuning5,369.988162,114.425856
31,end testing5,380.327063,114.282496
32,end reporting5,380.450402,114.282496
33,Start preparing fold6,380.450571,114.282496
34,Start tuning6,380.511205,114.3808
35,End tuning6,384.468932,114.3808
36,end testing6,394.737177,114.3808
37,end reporting6,394.864566,114.3808
38,Start preparing fold7,394.864722,114.3808
39,Start tuning7,394.927427,114.15552
40,End tuning7,400.045983,114.15552
41,end testing7,410.076203,114.274304
42,end reporting7,410.192448,114.274304
43,Start preparing fold8,410.192604,114.274304
44,Start tuning8,410.254809,114.15552
45,End tuning8,413.058539,114.15552
46,end testing8,423.756771,114.262016
47,end reporting8,423.888045,114.262016
48,Start preparing fold9,423.888207,114.262016
49,Start tuning9,423.950025,114.262016
50,End tuning9,427.682519,114.262016
51,end testing9,438.243423,114.450432
52,end reporting9,438.373334,114.515968
