,milestone,time,memory
0,start,1.149308,99.004416
1,loading data,1.153713,99.004416
2,data loaded,1.229889,100.1472
3,Start preparing fold0,1.229935,100.1472
4,Start tuning0,1.247015,99.254272
5,End tuning0,2.108692,99.49184
6,end testing0,7.122784,99.610624
7,end reporting0,7.16434,100.282368
8,Start preparing fold1,7.164379,100.282368
9,Start tuning1,7.179723,100.675584
10,End tuning1,8.06433,100.687872
11,end testing1,13.098522,100.704256
12,end reporting1,13.146847,100.773888
13,Start preparing fold2,13.146884,100.773888
14,Start tuning2,13.161947,100.90496
15,End tuning2,13.850297,100.90496
16,end testing2,19.064016,100.92544
17,end reporting2,19.111792,101.179392
18,Start preparing fold3,19.111832,101.179392
19,Start tuning3,19.126836,101.019648
20,End tuning3,19.914399,101.02784
21,end testing3,25.071855,101.044224
22,end reporting3,25.119137,101.044224
23,Start preparing fold4,25.119177,101.044224
24,Start tuning4,25.1344,101.10976
25,End tuning4,25.845308,101.113856
26,end testing4,31.153481,101.122048
27,end reporting4,31.189344,101.13024
28,Start preparing fold5,31.189384,101.13024
29,Start tuning5,31.204837,101.138432
30,End tuning5,31.809656,101.146624
31,end testing5,37.19368,101.154816
32,end reporting5,37.234042,101.163008
33,Start preparing fold6,37.234083,101.163008
34,Start tuning6,37.24912,101.163008
35,End tuning6,37.84794,101.167104
36,end testing6,43.130104,101.1712
37,end reporting6,43.163847,101.195776
38,Start preparing fold7,43.163886,101.195776
39,Start tuning7,43.178695,101.195776
40,End tuning7,44.01295,101.199872
41,end testing7,49.262892,101.25312
42,end reporting7,49.307501,101.404672
43,Start preparing fold8,49.30754,101.404672
44,Start tuning8,49.322713,101.412864
45,End tuning8,49.76091,101.41696
46,end testing8,55.329893,101.421056
47,end reporting8,55.366681,101.62176
48,Start preparing fold9,55.366718,101.62176
49,Start tuning9,55.381761,101.687296
50,End tuning9,55.975724,101.691392
51,end testing9,61.485336,101.695488
52,end reporting9,61.522675,101.70368
