,Purity,Coverage,Harmonic mean,best parameters,k_segment1,k_segment2,k_tsid,acc,kappa,pr,re,j,p2,c2,h2,homo,comp,v_measure
0,90.61817641994834,93.6319293021524,92.10040509653648,"{'max_dist': None, 'area': 0.1, 'min_time': 360, 'time_tolerance': 0, 'merge_tolerance': 0}",38,23,131,33.54240523588764,32.20431292799613,33.54240523588764,33.54240523588764,20.150720838794236,84.04492120078989,93.8529015801757,88.67854136116304,59.23321822960796,91.13043134402434,71.79858619374029
1,90.94548155084051,93.50453927946153,92.207258244593,"{'max_dist': None, 'area': 0.1, 'min_time': 360, 'time_tolerance': 0, 'merge_tolerance': 0}",42,23,133,30.452562704471102,29.121046767800806,30.452562704471102,30.452562704471102,17.96108699147773,83.36311889431585,93.8023574870147,88.27517910911845,56.04920207985654,90.07601854865673,69.10085670998018
2,83.24197852341189,89.16220789707722,86.10044511061162,"{'max_dist': None, 'area': 0.9, 'min_time': 360, 'time_tolerance': 0, 'merge_tolerance': 0}",64,26,128,24.92753623188406,23.199010362707195,24.92753623188406,24.92753623188406,14.23841059602649,80.3542779353045,90.8505678855522,85.2806676990281,51.11704384600573,88.84324048488826,64.89560722169556
3,83.51513885466994,89.20022682861301,86.26411784485151,"{'max_dist': None, 'area': 0.9, 'min_time': 360, 'time_tolerance': 0, 'merge_tolerance': 0}",69,26,130,23.173000265745415,21.031633489982827,23.173000265745415,23.173000265745415,13.104899308686505,83.03792044322103,91.57896895487715,87.09956023795853,46.20346291679855,89.17090340481398,60.86831119761244
4,83.9108278102707,96.48350810923964,89.75903810081489,"{'max_dist': None, 'area': 0.1, 'min_time': 3600, 'time_tolerance': 0, 'merge_tolerance': 0}",22,15,142,24.012393493415956,22.290638236281268,24.012393493415956,24.012393493415956,13.6443661971831,78.05588078839705,96.48350810923964,86.2969127437242,44.02141913487514,91.71161685167458,59.488473025309965
5,92.9178771625454,94.58183090809172,93.74247071164353,"{'max_dist': None, 'area': 0.1, 'min_time': 360, 'time_tolerance': 0, 'merge_tolerance': 0}",41,21,135,28.833418237391744,27.356702378904153,28.833418237391744,28.833418237391744,16.845238095238095,85.80949408943339,94.83665674713792,90.09752490068182,50.48202161652555,89.89408984811517,64.65537960215579
6,87.48154093097912,99.86431938419148,93.2637052033659,"{'max_dist': None, 'area': 0.01, 'min_time': 360, 'time_tolerance': 0, 'merge_tolerance': 0}",5,3,136,5.798231929277171,2.3681749882374814,5.798231929277171,5.798231929277171,2.985674119694738,79.13590155163189,99.86431938419148,88.29992394413297,10.970949381662463,96.21862490756243,19.696125680763124
7,84.83506899026914,99.84589279143461,91.7304428311195,"{'max_dist': None, 'area': 0.01, 'min_time': 360, 'time_tolerance': 0, 'merge_tolerance': 0}",6,4,134,9.214659685863873,5.989802746030259,9.214659685863873,9.214659685863873,4.829857299670691,77.25260348540371,99.84589279143461,87.10808197270516,23.55860983747303,97.95615981841874,37.98239435213196
8,90.6877648202506,93.48842036719782,92.06679865855918,"{'max_dist': None, 'area': 0.1, 'min_time': 360, 'time_tolerance': 0, 'merge_tolerance': 0}",45,26,143,36.71259842519685,35.46602862506616,36.71259842519685,36.71259842519685,22.483423749246533,83.5298117301797,93.71442145067968,88.32950826885721,59.02653081542189,91.03524066874417,71.6170998846294
9,88.18407712140446,89.52330684320377,88.84864566344066,"{'max_dist': None, 'area': 0.3, 'min_time': 3600, 'time_tolerance': 0, 'merge_tolerance': 0}",58,41,140,40.892100672813356,39.99813668910834,40.892100672813356,40.892100672813356,25.700861393891934,83.04449405591927,89.58575668269015,86.19119541910966,67.92100572156755,87.71860737135373,76.56066363517104
