,milestone,time,memory
0,start,148.096767,112.758784
1,loading data,148.107089,112.758784
2,data loaded,148.356632,108.343296
3,Start preparing fold0,148.356843,108.343296
4,Start tuning0,148.378922,108.29824
5,End tuning0,153.788116,109.080576
6,end testing0,163.729523,109.510656
7,end reporting0,163.818541,110.051328
8,Start preparing fold1,163.818583,110.051328
9,Start tuning1,163.834502,110.219264
10,End tuning1,169.186273,110.616576
11,end testing1,179.158426,111.276032
12,end reporting1,179.249213,111.276032
13,Start preparing fold2,179.249256,111.276032
14,Start tuning2,179.266628,111.284224
15,End tuning2,183.468147,111.28832
16,end testing2,193.754133,111.394816
17,end reporting2,193.837167,111.398912
18,Start preparing fold3,193.837207,111.398912
19,Start tuning3,193.852934,111.427584
20,End tuning3,198.579133,111.7184
21,end testing3,208.6765,111.931392
22,end reporting3,208.75632,112.001024
23,Start preparing fold4,208.756365,112.001024
24,Start tuning4,208.772086,112.070656
25,End tuning4,213.083958,112.074752
26,end testing4,223.490139,112.259072
27,end reporting4,223.568675,112.316416
28,Start preparing fold5,223.568716,112.316416
29,Start tuning5,223.583963,112.328704
30,End tuning5,227.220817,112.3328
31,end testing5,237.794446,112.336896
32,end reporting5,237.88145,112.340992
33,Start preparing fold6,237.881493,112.340992
34,Start tuning6,237.898986,112.345088
35,End tuning6,241.571057,112.349184
36,end testing6,252.108301,112.349184
37,end reporting6,252.202694,112.349184
38,Start preparing fold7,252.202737,112.349184
39,Start tuning7,252.218574,112.349184
40,End tuning7,257.332578,112.349184
41,end testing7,267.645348,112.349184
42,end reporting7,267.736309,112.349184
43,Start preparing fold8,267.736351,112.349184
44,Start tuning8,267.752,112.35328
45,End tuning8,270.467191,112.35328
46,end testing8,281.524763,112.390144
47,end reporting8,281.616282,112.39424
48,Start preparing fold9,281.616325,112.39424
49,Start tuning9,281.631782,112.39424
50,End tuning9,285.310053,112.398336
51,end testing9,296.17573,112.398336
52,end reporting9,296.255709,112.398336
