,milestone,time,memory
0,start,1.15277,99.176448
1,loading data,1.157377,99.18464
2,data loaded,1.233783,100.179968
3,Start preparing fold0,1.233825,100.179968
4,Start tuning0,1.250971,99.336192
5,End tuning0,6.345516,99.807232
6,end testing0,16.736002,100.651008
7,end reporting0,16.825153,101.064704
8,Start preparing fold1,16.825194,101.064704
9,Start tuning1,16.841348,101.25312
10,End tuning1,21.958804,101.257216
11,end testing1,31.980398,101.60128
12,end reporting1,32.068922,101.76512
13,Start preparing fold2,32.068961,101.76512
14,Start tuning2,32.085151,101.961728
15,End tuning2,36.148281,101.974016
16,end testing2,46.38437,102.13376
17,end reporting2,46.475488,102.15424
18,Start preparing fold3,46.47553,102.15424
19,Start tuning3,46.491117,102.014976
20,End tuning3,51.078156,102.019072
21,end testing3,61.255991,102.1952
22,end reporting3,61.335823,102.211584
23,Start preparing fold4,61.335863,102.211584
24,Start tuning4,61.351331,102.260736
25,End tuning4,65.493129,102.264832
26,end testing4,75.978832,102.301696
27,end reporting4,76.05673,102.37952
28,Start preparing fold5,76.056769,102.37952
29,Start tuning5,76.071968,102.473728
30,End tuning5,79.611083,102.473728
31,end testing5,90.16586,102.64576
32,end reporting5,90.256059,102.662144
33,Start preparing fold6,90.2561,102.662144
34,Start tuning6,90.27155,102.477824
35,End tuning6,93.76802,102.48192
36,end testing6,104.191967,102.486016
37,end reporting6,104.290997,102.510592
38,Start preparing fold7,104.291039,102.510592
39,Start tuning7,104.306479,102.363136
40,End tuning7,109.232864,102.367232
41,end testing7,119.587453,102.547456
42,end reporting7,119.675582,102.551552
43,Start preparing fold8,119.675625,102.551552
44,Start tuning8,119.692662,102.551552
45,End tuning8,122.189477,102.559744
46,end testing8,133.116189,102.735872
47,end reporting8,133.207453,102.907904
48,Start preparing fold9,133.207493,102.907904
49,Start tuning9,133.222716,102.912
50,End tuning9,136.642524,102.920192
51,end testing9,147.440585,102.920192
52,end reporting9,147.526232,102.989824
