,milestone,time,memory
0,start,1.187113,99.151872
1,loading data,1.1924,99.151872
2,data loaded,1.279786,100.216832
3,Start preparing fold0,1.279832,100.216832
4,Start tuning0,1.299027,99.250176
5,End tuning0,3.165345,99.528704
6,end testing0,13.521881,99.590144
7,end reporting0,13.556961,100.364288
8,Start preparing fold1,13.557002,100.364288
9,Start tuning1,13.573717,100.704256
10,End tuning1,15.322628,100.716544
11,end testing1,25.412658,100.753408
12,end reporting1,25.448397,100.933632
13,Start preparing fold2,25.448438,100.933632
14,Start tuning2,25.464844,101.072896
15,End tuning2,26.854291,101.036032
16,end testing2,37.345242,101.060608
17,end reporting2,37.386656,101.101568
18,Start preparing fold3,37.386704,101.101568
19,Start tuning3,37.402187,101.00736
20,End tuning3,38.97544,101.011456
21,end testing3,49.350063,101.036032
22,end reporting3,49.395381,101.04832
23,Start preparing fold4,49.395422,101.04832
24,Start tuning4,49.41143,101.175296
25,End tuning4,50.823305,101.187584
26,end testing4,61.500744,101.21216
27,end reporting4,61.541788,101.43744
28,Start preparing fold5,61.54183,101.43744
29,Start tuning5,61.557771,101.445632
30,End tuning5,62.738392,101.449728
31,end testing5,73.354701,101.482496
32,end reporting5,73.398109,101.617664
33,Start preparing fold6,73.398149,101.617664
34,Start tuning6,73.413601,101.617664
35,End tuning6,74.5768,101.62176
36,end testing6,84.979744,101.634048
37,end reporting6,85.028249,101.638144
38,Start preparing fold7,85.02829,101.638144
39,Start tuning7,85.045416,101.638144
40,End tuning7,86.734172,101.64224
41,end testing7,97.166343,101.658624
42,end reporting7,97.209129,101.658624
43,Start preparing fold8,97.209171,101.658624
44,Start tuning8,97.22487,101.666816
45,End tuning8,98.091617,101.666816
46,end testing8,109.169814,101.679104
47,end reporting8,109.206562,101.814272
48,Start preparing fold9,109.206604,101.814272
49,Start tuning9,109.223238,101.818368
50,End tuning9,110.40337,101.818368
51,end testing9,121.300572,101.838848
52,end reporting9,121.336382,101.84704
