,lat,lon,tsid,label,time
132196,55.69033333,148.4497,415,0.0,2012-06-01 03:46:37
132197,55.69908333,148.4908667,415,0.0,2012-06-01 03:59:46
132198,55.69628333,148.4887,415,0.0,2012-06-01 04:14:01
132199,55.69616667,148.48778330000002,415,0.0,2012-06-01 04:15:26
132200,55.68028333,148.45425,415,0.0,2012-06-01 05:22:07
132201,55.6802,148.4516167,415,0.0,2012-06-01 05:25:15
132202,55.55435,147.58065,416,1.0,2012-06-01 08:51:24
132203,55.5062,147.67653330000002,416,1.0,2012-06-01 10:04:49
132204,55.50571667,147.67705,416,1.0,2012-06-01 10:05:35
132205,55.50571667,147.67706669999998,416,1.0,2012-06-01 10:05:39
132206,55.50566667,147.6772167,416,1.0,2012-06-01 10:06:42
132207,55.50496667,147.67615,416,1.0,2012-06-01 10:10:05
132208,55.505,147.67565,416,1.0,2012-06-01 10:10:42
132209,55.50503333,147.67555,416,1.0,2012-06-01 10:11:09
132210,55.50601667,147.6810667,416,1.0,2012-06-01 10:23:46
132211,55.50606667,147.6836,416,1.0,2012-06-01 10:27:06
132212,55.50608333,147.6853,416,1.0,2012-06-01 10:29:15
132213,55.50608333,147.6871333,416,1.0,2012-06-01 10:31:24
132214,55.50611667,147.6879667,416,1.0,2012-06-01 10:32:24
132215,55.50611667,147.6881167,416,1.0,2012-06-01 10:32:35
132216,55.50611667,147.68826669999999,416,1.0,2012-06-01 10:32:46
132217,55.5061,147.6888167,416,1.0,2012-06-01 10:33:25
132218,55.5061,147.6889333,416,1.0,2012-06-01 10:33:35
132219,55.50585,147.7408667,416,1.0,2012-06-01 11:38:03
132220,55.50565,147.74388330000002,416,1.0,2012-06-01 11:42:59
132221,55.50563333,147.7440333,416,1.0,2012-06-01 11:43:18
132222,55.50556667,147.74465,416,1.0,2012-06-01 11:44:28
132223,55.5054,147.7456167,416,1.0,2012-06-01 11:46:28
132224,55.50521667,147.7463333,416,1.0,2012-06-01 11:48:19
132225,55.50971667,147.7228833,416,1.0,2012-06-01 12:13:26
132226,55.50983333,147.7221,416,1.0,2012-06-01 12:13:36
132227,55.51023333,147.71933330000002,416,1.0,2012-06-01 12:14:06
132228,55.5105,147.7175333,416,1.0,2012-06-01 12:14:26
132229,55.52605,147.6151333,416,1.0,2012-06-01 12:33:21
132230,55.52685,147.6098,416,1.0,2012-06-01 12:34:21
132231,55.5284,147.5991333,416,1.0,2012-06-01 12:36:21
132232,55.56086667,147.45831669999998,416,1.0,2012-06-01 13:22:38
132233,55.56086667,147.4608667,416,1.0,2012-06-01 13:23:09
132234,55.5495,147.70686669999998,416,1.0,2012-06-01 14:07:12
132235,55.5492,147.7118,416,1.0,2012-06-01 14:08:02
132236,55.5489,147.7166333,416,1.0,2012-06-01 14:08:52
132237,55.54866667,147.72055,416,1.0,2012-06-01 14:09:32
132238,55.54846667,147.7235833,416,1.0,2012-06-01 14:10:02
132239,55.5482,147.7273,416,1.0,2012-06-01 14:10:41
132240,55.54796667,147.73041669999998,416,1.0,2012-06-01 14:11:13
132241,55.54536667,147.7635,416,1.0,2012-06-01 14:16:51
132242,55.54335,147.78881669999998,416,1.0,2012-06-01 14:21:15
132243,55.54316667,147.7906833,416,1.0,2012-06-01 14:21:35
132244,55.54298333,147.7924167,416,1.0,2012-06-01 14:21:54
132245,55.5414,147.80671669999998,416,1.0,2012-06-01 14:59:10
132246,55.54073333,147.76383330000002,416,1.0,2012-06-01 15:43:42
132247,55.54071667,147.76311669999998,416,1.0,2012-06-01 15:44:32
132248,55.5407,147.7628333,416,1.0,2012-06-01 15:44:52
132249,55.54068333,147.76195,416,1.0,2012-06-01 15:45:52
132250,55.5407,147.7611833,416,1.0,2012-06-01 15:46:42
132251,55.54065,147.76015,416,1.0,2012-06-01 15:47:52
