,lat,lon,tsid,label,time
21542,17.97800833,-17.1342,82,1.0,2012-06-01 01:31:09
21543,17.97313667,-17.138975,82,1.0,2012-06-01 03:04:08
21544,17.97419667,-17.138315,82,1.0,2012-06-01 03:04:59
21545,18.79983667,-17.182275,82,1.0,2012-06-01 13:38:56
21546,18.80103833,-17.18251333,82,1.0,2012-06-01 13:40:26
21547,18.807354999999998,-17.183785,82,1.0,2012-06-01 13:43:37
21548,17.974515,-17.214955,82,1.0,2012-06-02 01:43:23
21549,17.97396667,-17.21496,82,1.0,2012-06-02 01:45:12
21550,18.62349,-17.11143167,82,1.0,2012-06-02 12:23:45
21551,18.64394333,-17.11901167,82,1.0,2012-06-02 12:41:47
21552,18.75432167,-17.16638333,82,1.0,2012-06-02 13:55:15
21553,18.75739333,-17.16922167,82,1.0,2012-06-02 13:57:46
21554,18.75834,-17.170560000000002,82,1.0,2012-06-02 13:59:15
21555,18.75873,-17.17114833,82,1.0,2012-06-02 13:59:55
21556,18.75895667,-17.17143833,82,1.0,2012-06-02 14:00:15
21557,18.04705,-17.33932333,82,1.0,2012-06-03 00:25:27
21558,18.09368167,-17.316285,82,1.0,2012-06-03 01:58:29
21559,18.089760000000002,-17.31426,82,1.0,2012-06-03 02:01:19
21560,18.84604833,-17.41768167,82,1.0,2012-06-03 14:15:38
21561,18.846610000000002,-17.41907,82,1.0,2012-06-03 14:16:18
21562,18.84806333,-17.42297,82,1.0,2012-06-03 14:18:07
21563,17.99650167,-17.523845,82,1.0,2012-06-04 00:39:33
21564,17.99625667,-17.52362833,82,1.0,2012-06-04 00:41:23
21565,17.97855833,-17.520435,82,1.0,2012-06-04 02:19:03
21566,17.97799167,-17.52040667,82,1.0,2012-06-04 02:21:44
21567,18.74905167,-17.48434,82,1.0,2012-06-04 12:03:20
21568,18.82633333,-17.52036,82,1.0,2012-06-04 12:55:13
21569,18.07229333,-17.74448,82,1.0,2012-06-05 00:57:49
21570,18.097345,-17.732329999999997,82,1.0,2012-06-05 02:34:00
