,lat,lon,tsid,label,time
30363,23.75365833,-20.54114833,115,0.0,2012-06-01 00:18:01
30364,23.75651667,-20.53781333,115,0.0,2012-06-01 00:20:01
30365,23.75795833,-20.53619167,115,0.0,2012-06-01 00:21:01
30366,23.845825,-20.43025667,115,0.0,2012-06-01 01:24:53
30367,23.848110000000002,-20.42749833,115,0.0,2012-06-01 01:26:33
30368,23.849635,-20.425539999999998,115,0.0,2012-06-01 01:27:42
30369,23.96349833,-20.27265667,115,0.0,2012-06-01 02:59:13
30370,23.96589667,-20.269345,115,0.0,2012-06-01 03:01:13
30371,23.96711667,-20.267705,115,0.0,2012-06-01 03:02:13
30372,23.96854167,-20.26576833,115,0.0,2012-06-01 03:03:23
30373,23.96954667,-20.26440667,115,0.0,2012-06-01 03:04:13
30374,23.97036833,-20.263365,115,0.0,2012-06-01 03:04:54
30375,23.97155,-20.26175,115,0.0,2012-06-01 03:05:54
30376,24.08074833,-20.07859833,115,0.0,2012-06-01 08:29:43
30377,24.01819833,-20.173195,115,0.0,2012-06-01 10:04:44
30378,24.016275,-20.17657667,115,0.0,2012-06-01 10:06:44
30379,23.96381833,-20.304775,115,0.0,2012-06-01 12:07:39
30380,23.96351167,-20.30645667,115,0.0,2012-06-01 12:09:07
30381,23.96175,-20.31019833,115,0.0,2012-06-01 12:13:07
30382,23.954685,-20.34510833,115,0.0,2012-06-01 12:36:33
30383,23.95442167,-20.34590333,115,0.0,2012-06-01 12:37:04
30384,23.95433833,-20.34618833,115,0.0,2012-06-01 12:37:14
30385,23.95413,-20.34672,115,0.0,2012-06-01 12:37:33
30386,23.95381167,-20.347865,115,0.0,2012-06-01 12:38:15
30387,23.95361167,-20.34825167,115,0.0,2012-06-01 12:38:34
30388,23.95336833,-20.34980667,115,0.0,2012-06-01 12:39:34
30389,23.95233833,-20.35411167,115,0.0,2012-06-01 12:42:04
30390,23.951954999999998,-20.35588667,115,0.0,2012-06-01 12:43:04
30391,23.93544167,-20.41976,115,0.0,2012-06-01 13:39:31
30392,23.935485,-20.41982167,115,0.0,2012-06-01 13:41:10
30393,23.93547667,-20.41985833,115,0.0,2012-06-01 13:41:31
30394,23.93545833,-20.42002667,115,0.0,2012-06-01 13:42:31
30395,23.93519167,-20.42071,115,0.0,2012-06-01 13:43:31
30396,23.93472833,-20.4216,115,0.0,2012-06-01 13:44:18
30397,23.93476167,-20.42148667,115,0.0,2012-06-01 13:44:30
30398,23.93464667,-20.421885,115,0.0,2012-06-01 13:45:10
30399,23.93453667,-20.42220667,115,0.0,2012-06-01 13:45:28
30400,23.934435,-20.42265333,115,0.0,2012-06-01 13:46:28
30401,23.934435,-20.42265333,115,0.0,2012-06-01 13:46:51
30402,23.12996,-20.92815333,115,0.0,2012-06-01 23:23:21
30403,23.12994833,-20.928235,115,0.0,2012-06-01 23:23:42
30404,23.12827667,-20.93365667,115,0.0,2012-06-01 23:47:34
30405,23.12823167,-20.93379,115,0.0,2012-06-01 23:48:03
30406,23.12821667,-20.93383833,115,0.0,2012-06-01 23:48:13
30407,23.12818833,-20.93392,115,0.0,2012-06-01 23:48:34
30408,23.12817167,-20.93396333,115,0.0,2012-06-01 23:48:43
30409,23.12815333,-20.93400333,115,0.0,2012-06-01 23:48:53
30410,23.12814,-20.93404833,115,0.0,2012-06-01 23:49:03
30411,23.12813,-20.93409833,115,0.0,2012-06-01 23:49:12
30412,23.1281,-20.9342,115,0.0,2012-06-01 23:49:33
30413,23.12808667,-20.934245,115,0.0,2012-06-01 23:49:43
30414,23.12807333,-20.93428833,115,0.0,2012-06-01 23:49:52
30415,23.12806667,-20.934335,115,0.0,2012-06-01 23:50:03
30416,23.12804833,-20.93438333,115,0.0,2012-06-01 23:50:12
30417,23.12801833,-20.93446833,115,0.0,2012-06-01 23:50:32
30418,23.12800667,-20.93451333,115,0.0,2012-06-01 23:50:42
30419,23.12797667,-20.93459333,115,0.0,2012-06-01 23:51:02
30420,23.12796,-20.934635,115,0.0,2012-06-01 23:51:13
30421,23.12792167,-20.93471667,115,0.0,2012-06-01 23:51:32
30422,23.12791,-20.93476833,115,0.0,2012-06-01 23:51:42
30423,23.127765,-20.93531333,115,0.0,2012-06-01 23:53:32
30424,23.127755,-20.93536333,115,0.0,2012-06-01 23:53:42
30425,23.12773333,-20.93545667,115,0.0,2012-06-01 23:54:02
30426,23.12463333,-20.94525167,115,0.0,2012-06-02 00:33:40
30427,23.124565,-20.94561667,115,0.0,2012-06-02 00:35:10
30428,23.12442167,-20.94617167,115,0.0,2012-06-02 00:37:19
30429,23.1244,-20.94625667,115,0.0,2012-06-02 00:37:40
30430,23.12020833,-20.9623,115,0.0,2012-06-02 01:42:16
30431,23.12004333,-20.96286833,115,0.0,2012-06-02 01:44:47
30432,23.115385,-20.98365333,115,0.0,2012-06-02 03:18:48
30433,23.11532,-20.98378667,115,0.0,2012-06-02 03:19:27
30434,23.11521833,-20.98402,115,0.0,2012-06-02 03:20:37
30435,23.11514,-20.98422833,115,0.0,2012-06-02 03:21:37
30436,23.38299833,-20.92189667,115,0.0,2012-06-02 09:12:44
30437,23.38350667,-20.92181,115,0.0,2012-06-02 09:13:04
30438,23.38459,-20.92155167,115,0.0,2012-06-02 09:13:44
30439,23.38690833,-20.92097333,115,0.0,2012-06-02 09:15:03
30440,23.62036167,-20.87711667,115,0.0,2012-06-02 12:16:15
30441,23.62104,-20.87725333,115,0.0,2012-06-02 12:16:36
30442,23.621660000000002,-20.87736167,115,0.0,2012-06-02 12:16:54
30443,23.62199167,-20.87741,115,0.0,2012-06-02 12:17:05
30444,23.622315,-20.87745333,115,0.0,2012-06-02 12:17:15
30445,23.62261167,-20.87750833,115,0.0,2012-06-02 12:17:24
30446,23.62397,-20.87764,115,0.0,2012-06-02 12:18:05
30447,23.62566,-20.87772333,115,0.0,2012-06-02 12:18:55
30448,23.62701833,-20.877765,115,0.0,2012-06-02 12:19:36
30449,23.6283,-20.87778167,115,0.0,2012-06-02 12:20:15
30450,23.63055333,-20.87768833,115,0.0,2012-06-02 12:21:24
30451,23.63094667,-20.87768667,115,0.0,2012-06-02 12:21:36
30452,23.63127167,-20.87767167,115,0.0,2012-06-02 12:21:47
30453,23.632505,-20.87765,115,0.0,2012-06-02 12:22:25
30454,23.63674667,-20.877205,115,0.0,2012-06-02 12:23:39
30455,23.66133667,-20.86415833,115,0.0,2012-06-02 12:39:21
30456,23.662575,-20.86251,115,0.0,2012-06-02 12:40:29
30457,23.66385833,-20.86034,115,0.0,2012-06-02 12:41:50
30458,23.66433,-20.859475,115,0.0,2012-06-02 12:42:19
30459,23.66431833,-20.85823167,115,0.0,2012-06-02 12:43:00
30460,23.664205,-20.85762833,115,0.0,2012-06-02 12:43:19
30461,23.75404667,-20.81839833,115,0.0,2012-06-02 13:58:59
30462,23.75522333,-20.81801333,115,0.0,2012-06-02 13:59:38
30463,23.75763167,-20.81700667,115,0.0,2012-06-02 14:00:59
30464,23.75974667,-20.81629333,115,0.0,2012-06-02 14:02:09
30465,23.76101333,-20.81601167,115,0.0,2012-06-02 14:02:49
30466,23.76332333,-20.81499333,115,0.0,2012-06-02 14:04:09
30467,24.42450333,-20.961270000000003,115,0.0,2012-06-02 22:30:04
30468,24.4262,-20.96263833,115,0.0,2012-06-02 22:31:04
30469,24.42677333,-20.963095000000003,115,0.0,2012-06-02 22:31:24
30470,24.42734667,-20.96353667,115,0.0,2012-06-02 22:31:44
30471,24.42790167,-20.96397333,115,0.0,2012-06-02 22:32:04
30472,24.42844333,-20.96441167,115,0.0,2012-06-02 22:32:24
30473,24.42901333,-20.964855,115,0.0,2012-06-02 22:32:44
30474,24.4296,-20.96526833,115,0.0,2012-06-02 22:33:04
30475,24.51811333,-21.034855,115,0.0,2012-06-02 23:26:38
30476,24.51999667,-21.03649167,115,0.0,2012-06-02 23:27:48
30477,24.52027167,-21.036725,115,0.0,2012-06-02 23:27:58
30478,24.52074167,-21.03712833,115,0.0,2012-06-02 23:28:17
30479,24.52103333,-21.03736667,115,0.0,2012-06-02 23:28:27
30480,24.52184167,-21.03806667,115,0.0,2012-06-02 23:28:57
30481,24.525129999999997,-21.040754999999997,115,0.0,2012-06-02 23:30:58
30482,24.52540833,-21.04099167,115,0.0,2012-06-02 23:31:08
30483,24.525675,-21.04122167,115,0.0,2012-06-02 23:31:18
30484,24.52620167,-21.04162167,115,0.0,2012-06-02 23:31:37
30485,24.52648333,-21.04183833,115,0.0,2012-06-02 23:31:48
30486,24.528725,-21.04363333,115,0.0,2012-06-02 23:33:08
30487,24.53116667,-21.04562167,115,0.0,2012-06-02 23:34:37
30488,24.53257333,-21.04669167,115,0.0,2012-06-02 23:35:28
30489,24.53284833,-21.04691167,115,0.0,2012-06-02 23:35:38
30490,24.53451167,-21.04826,115,0.0,2012-06-02 23:36:38
30491,24.58319333,-21.08821833,115,0.0,2012-06-03 00:06:22
30492,24.58426333,-21.08908167,115,0.0,2012-06-03 00:07:02
30493,24.61129,-21.10945667,115,0.0,2012-06-03 00:23:31
30494,24.68176833,-21.168565,115,0.0,2012-06-03 01:08:14
30495,24.76307167,-21.23713333,115,0.0,2012-06-03 01:59:01
30496,24.767515,-21.241085,115,0.0,2012-06-03 02:01:51
30497,24.90739167,-21.36194167,115,0.0,2012-06-03 03:30:33
30498,24.91433333,-21.36824167,115,0.0,2012-06-03 03:35:03
30499,24.915305,-21.36922167,115,0.0,2012-06-03 03:35:43
30500,24.91654667,-21.37036,115,0.0,2012-06-03 03:36:32
30501,24.917815,-21.37156833,115,0.0,2012-06-03 03:37:22
30502,25.35802833,-21.75558833,115,0.0,2012-06-03 08:14:42
30503,25.36122833,-21.75841,115,0.0,2012-06-03 08:16:42
30504,25.69073167,-22.04226833,115,0.0,2012-06-03 11:35:52
30505,25.7235,-22.07337833,115,0.0,2012-06-03 11:56:09
30506,25.72371833,-22.07358667,115,0.0,2012-06-03 11:56:18
30507,25.72402,-22.073864999999998,115,0.0,2012-06-03 11:56:29
30508,25.72456,-22.074385,115,0.0,2012-06-03 11:56:48
30509,25.72513667,-22.07491167,115,0.0,2012-06-03 11:57:09
30510,25.72593167,-22.07565,115,0.0,2012-06-03 11:57:39
30511,25.72699333,-22.07669333,115,0.0,2012-06-03 11:58:19
30512,25.728655,-22.07826167,115,0.0,2012-06-03 11:59:18
30513,25.729789999999998,-22.079295000000002,115,0.0,2012-06-03 11:59:59
30514,25.73031667,-22.07977167,115,0.0,2012-06-03 12:00:18
30515,25.73312667,-22.08225167,115,0.0,2012-06-03 12:02:00
30516,25.79615,-22.140835,115,0.0,2012-06-03 12:39:50
30517,25.79910833,-22.14361333,115,0.0,2012-06-03 12:41:39
30518,25.80187833,-22.14616667,115,0.0,2012-06-03 12:43:19
30519,25.84390167,-22.18521167,115,0.0,2012-06-03 13:09:11
30520,25.84534833,-22.18644167,115,0.0,2012-06-03 13:10:01
30521,25.84921333,-22.18999667,115,0.0,2012-06-03 13:12:21
30522,25.88933833,-22.22823833,115,0.0,2012-06-03 13:37:11
30523,25.88960333,-22.22848833,115,0.0,2012-06-03 13:37:21
30524,25.88987667,-22.22873833,115,0.0,2012-06-03 13:37:31
30525,25.94866833,-22.28542833,115,0.0,2012-06-03 14:14:40
30526,25.95310167,-22.289455,115,0.0,2012-06-03 14:17:30
30527,25.95464667,-22.29087667,115,0.0,2012-06-03 14:18:30
30528,25.95567,-22.29181167,115,0.0,2012-06-03 14:19:09
30529,25.95676667,-22.29281,115,0.0,2012-06-03 14:19:50
30530,25.958035,-22.29399,115,0.0,2012-06-03 14:20:39
30531,26.78763833,-23.05506167,115,0.0,2012-06-03 23:05:10
30532,26.78788833,-23.05530167,115,0.0,2012-06-03 23:05:20
30533,26.78913833,-23.05649167,115,0.0,2012-06-03 23:06:10
30534,26.79088833,-23.05817333,115,0.0,2012-06-03 23:07:19
30535,26.79111833,-23.058395,115,0.0,2012-06-03 23:07:29
30536,26.79164333,-23.05890833,115,0.0,2012-06-03 23:07:50
30537,26.79212833,-23.05939667,115,0.0,2012-06-03 23:08:10
30538,26.79238167,-23.05964333,115,0.0,2012-06-03 23:08:20
30539,26.79408667,-23.06130833,115,0.0,2012-06-03 23:09:29
30540,26.79655333,-23.06376667,115,0.0,2012-06-03 23:11:10
30541,26.7968,-23.06400167,115,0.0,2012-06-03 23:11:20
30542,26.80375167,-23.07091,115,0.0,2012-06-03 23:15:51
30543,26.86744667,-23.13192667,115,0.0,2012-06-03 23:57:17
30544,26.94463833,-23.20746667,115,0.0,2012-06-04 00:03:44
30545,26.93870833,-23.20161167,115,0.0,2012-06-04 00:04:42
30546,26.93013667,-23.193455,115,0.0,2012-06-04 00:40:13
30547,26.93137833,-23.19470667,115,0.0,2012-06-04 00:41:03
30548,27.07195333,-23.33657167,115,0.0,2012-06-04 02:14:43
30549,27.07549333,-23.34013333,115,0.0,2012-06-04 02:17:02
30550,27.077054999999998,-23.34159,115,0.0,2012-06-04 02:18:02
30551,27.080225,-23.34448167,115,0.0,2012-06-04 02:20:03
30552,27.22192667,-23.47721167,115,0.0,2012-06-04 03:51:32
30553,27.72933833,-23.96164667,115,0.0,2012-06-04 09:01:11
30554,27.729895000000003,-23.962125,115,0.0,2012-06-04 09:01:30
30555,28.009575,-24.20189333,115,0.0,2012-06-04 11:37:25
30556,28.15701667,-24.32299833,115,0.0,2012-06-04 12:57:34
30557,28.16063333,-24.32652833,115,0.0,2012-06-04 12:59:44
30558,28.161495000000002,-24.32729333,115,0.0,2012-06-04 13:00:14
30559,28.17882,-24.34463333,115,0.0,2012-06-04 13:11:18
30560,28.18279167,-24.34909167,115,0.0,2012-06-04 13:13:49
30561,28.184345,-24.35134,115,0.0,2012-06-04 13:14:58
30562,28.18461333,-24.35168833,115,0.0,2012-06-04 13:15:09
30563,28.184859999999997,-24.351995000000002,115,0.0,2012-06-04 13:15:19
30564,28.18508167,-24.35226833,115,0.0,2012-06-04 13:15:27
30565,28.18559333,-24.35292667,115,0.0,2012-06-04 13:15:49
30566,28.18580333,-24.35322833,115,0.0,2012-06-04 13:15:58
30567,28.186034999999997,-24.35356667,115,0.0,2012-06-04 13:16:08
30568,28.18628333,-24.35392167,115,0.0,2012-06-04 13:16:19
30569,28.18648833,-24.35421667,115,0.0,2012-06-04 13:16:27
30570,28.18675667,-24.35455833,115,0.0,2012-06-04 13:16:38
30571,28.18785167,-24.35565833,115,0.0,2012-06-04 13:17:19
30572,28.18866833,-24.35647333,115,0.0,2012-06-04 13:17:49
30573,28.189970000000002,-24.35798167,115,0.0,2012-06-04 13:18:39
30574,28.19022667,-24.35828333,115,0.0,2012-06-04 13:18:49
30575,28.19045833,-24.358555,115,0.0,2012-06-04 13:18:58
30576,28.19236667,-24.36111,115,0.0,2012-06-04 13:20:18
30577,28.192815000000003,-24.36184167,115,0.0,2012-06-04 13:20:39
30578,28.22380333,-24.40127833,115,0.0,2012-06-04 13:41:40
30579,28.22515,-24.40270167,115,0.0,2012-06-04 13:42:30
30580,28.30358,-24.49746,115,0.0,2012-06-04 14:32:33
30581,28.30520667,-24.499105,115,0.0,2012-06-04 14:33:33
