tid;gid;sid;latitude;longitude;time;direction_inference;speed_inference_m_s;distance_inference_m;wind;label
1455;170377;1;17.7000000000000000;-83.2000000000000000;2010-10-20 00:00:00;54.16;2.75;59507.75;30;STOP
1455;170378;1;17.8000000000000000;-82.8000000000000000;2010-10-20 06:00:00;14.04;2.03;43795.72;30;STOP
1455;170379;1;17.8000000000000000;-82.3000000000000000;2010-10-20 12:00:00;21.80;2.45;52935.96;30;STOP
1455;170380;1;17.6000000000000000;-81.8000000000000000;2010-10-20 18:00:00;9.16;2.66;57444.91;30;STOP
1455;170381;1;17.3000000000000000;-81.3000000000000000;2010-10-21 00:00:00;5.91;2.90;62656.95;30;STOP
1455;170382;1;17.0000000000000000;-80.9000000000000000;2010-10-21 06:00:00;8.13;2.50;54028.31;30;STOP
1455;170383;1;16.7000000000000000;-80.6000000000000000;2010-10-21 12:00:00;18.43;2.14;46174.38;35;STOP
1455;170384;1;16.3000000000000000;-80.4000000000000000;2010-10-21 18:00:00;45.00;2.28;49325.10;35;STOP
1455;170385;1;16.0000000000000000;-80.5000000000000000;2010-10-22 00:00:00;45.00;1.62;35026.63;35;STOP
1455;170386;1;15.9000000000000000;-80.7000000000000000;2010-10-22 06:00:00;8.13;1.12;24101.21;35;STOP
1455;170387;1;15.8000000000000000;-81.0000000000000000;2010-10-22 12:00:00;18.43;1.57;33962.08;35;STOP
1455;170388;1;15.8000000000000000;-81.5000000000000000;2010-10-22 18:00:00;0.00;2.48;53496.87;40;STOP
1455;170389;1;15.8000000000000000;-82.1000000000000000;2010-10-23 00:00:00;0.00;2.97;64196.23;40;STOP
1455;170390;1;15.8000000000000000;-82.6000000000000000;2010-10-23 06:00:00;11.31;2.48;53496.87;45;STOP
1455;170391;1;15.9000000000000000;-83.1000000000000000;2010-10-23 12:00:00;0.00;2.53;54627.30;50;STOP
1455;170392;1;16.0000000000000000;-83.6000000000000000;2010-10-23 18:00:00;4.64;2.53;54601.27;55;STOP
1455;170393;1;16.2000000000000000;-84.3000000000000000;2010-10-24 00:00:00;2.49;3.61;78020.21;60;STOP
1455;170394;2;16.5000000000000000;-85.2000000000000000;2010-10-24 06:00:00;3.18;4.71;101657.25;65;MOVE
1455;170395;2;16.8000000000000000;-86.3000000000000000;2010-10-24 12:00:00;3.95;5.64;121841.30;75;MOVE
1455;170396;2;17.0000000000000000;-87.3000000000000000;2010-10-24 18:00:00;1.22;5.03;108692.06;80;MOVE
1455;170397;2;17.2000000000000000;-88.2000000000000000;2010-10-25 00:00:00;1.22;4.55;98202.52;85;MOVE
1455;170398;2;17.4000000000000000;-89.2000000000000000;2010-10-25 06:00:00;9.25;5.02;108468.64;65;MOVE
1455;170399;3;17.7000000000000000;-90.0000000000000000;2010-10-25 12:00:00;0.00;4.22;91139.51;40;STOP
1455;170400;3;18.0000000000000000;-90.8000000000000000;2010-10-25 18:00:00;9.19;4.21;91007.74;30;STOP
1455;170401;3;18.4000000000000000;-91.5000000000000000;2010-10-26 00:00:00;11.44;3.99;86288.70;25;STOP
1455;170402;3;19.1000000000000000;-92.3000000000000000;2010-10-26 06:00:00;17.85;5.31;114690.57;25;STOP
1455;170403;3;20.1000000000000000;-92.9000000000000000;2010-10-26 12:00:00;0.00;5.91;127728.01;20;STOP
1456;170408;1;25.6000000000000000;-61.2000000000000000;2010-10-28 18:00:00;56.31;0.00;0.00;30;STOP
1456;170409;1;26.8000000000000000;-63.0000000000000000;2010-10-29 00:00:00;5.40;10.36;223726.53;35;STOP
1456;170410;1;28.1000000000000000;-64.6000000000000000;2010-10-29 06:00:00;3.62;9.91;214055.93;40;STOP
1456;170411;1;29.3000000000000000;-65.9000000000000000;2010-10-29 12:00:00;53.63;8.52;184065.67;50;STOP
1456;170412;1;30.2000000000000000;-65.8000000000000000;2010-10-29 18:00:00;52.23;4.65;100539.98;55;STOP
1456;170413;2;31.3000000000000000;-64.0000000000000000;2010-10-30 00:00:00;4.13;9.77;211059.40;65;MOVE
1456;170414;2;32.9000000000000000;-60.9000000000000000;2010-10-30 06:00:00;3.44;15.83;341910.08;65;MOVE
1456;170415;2;35.1000000000000000;-57.2000000000000000;2010-10-30 12:00:00;3.55;19.43;419684.26;65;MOVE
1456;170416;3;37.0000000000000000;-53.5000000000000000;2010-10-30 18:00:00;0.00;18.24;394007.66;55;STOP
1457;170418;1;9.0000000000000000;-53.7000000000000000;2010-10-29 06:00:00;63.43;0.00;0.00;30;STOP
1457;170419;1;9.8000000000000000;-55.3000000000000000;2010-10-29 12:00:00;7.13;9.11;196776.16;35;STOP
1457;170420;1;10.8000000000000000;-56.8000000000000000;2010-10-29 18:00:00;14.04;9.18;198226.66;45;STOP
1457;170421;1;11.9000000000000000;-57.8000000000000000;2010-10-30 00:00:00;11.70;7.59;163846.96;55;STOP
1457;170422;1;12.7000000000000000;-58.9000000000000000;2010-10-30 06:00:00;17.59;6.90;148978.99;60;STOP
1457;170423;2;13.1000000000000000;-60.1000000000000000;2010-10-30 12:00:00;5.91;6.36;137460.52;65;MOVE
1457;170424;2;13.3000000000000000;-61.0000000000000000;2010-10-30 18:00:00;3.42;4.63;99937.06;80;MOVE
1457;170425;2;13.5000000000000000;-61.7000000000000000;2010-10-31 00:00:00;7.25;3.65;78915.71;85;MOVE
1457;170426;2;13.8000000000000000;-62.4000000000000000;2010-10-31 06:00:00;10.67;3.83;82667.25;85;MOVE
1457;170427;2;14.0000000000000000;-63.3000000000000000;2010-10-31 12:00:00;2.22;4.61;99657.80;80;MOVE
1457;170428;2;14.2000000000000000;-64.4000000000000000;2010-10-31 18:00:00;14.39;5.59;120695.68;65;MOVE
1457;170429;3;14.1000000000000000;-65.8000000000000000;2010-11-01 00:00:00;4.66;7.01;151358.38;55;STOP
1457;170430;3;13.9000000000000000;-67.1000000000000000;2010-11-01 06:00:00;6.51;6.57;142011.41;45;STOP
1457;170431;3;13.6000000000000000;-68.2000000000000000;2010-11-01 12:00:00;9.54;5.71;123403.15;40;STOP
1457;170432;3;13.5000000000000000;-69.2000000000000000;2010-11-01 18:00:00;5.71;5.03;108670.21;40;STOP
1457;170433;3;13.5000000000000000;-70.3000000000000000;2010-11-02 00:00:00;0.00;5.51;118934.76;40;STOP
1457;170434;3;13.5000000000000000;-71.4000000000000000;2010-11-02 06:00:00;0.00;5.51;118934.76;45;STOP
1457;170435;3;13.5000000000000000;-72.5000000000000000;2010-11-02 12:00:00;6.34;5.51;118934.76;40;STOP
1457;170436;3;13.6000000000000000;-73.4000000000000000;2010-11-02 18:00:00;15.46;4.53;97923.22;35;STOP
1457;170437;3;13.8000000000000000;-73.9000000000000000;2010-11-03 00:00:00;4.76;2.70;58414.55;30;STOP
1457;170438;3;14.0000000000000000;-74.3000000000000000;2010-11-03 06:00:00;10.30;2.25;48566.38;30;STOP
1457;170439;3;14.3000000000000000;-74.7000000000000000;2010-11-03 12:00:00;8.13;2.52;54523.82;30;STOP
1457;170440;3;14.7000000000000000;-75.1000000000000000;2010-11-03 18:00:00;0.00;2.87;61907.60;35;STOP
1457;170441;3;15.1000000000000000;-75.5000000000000000;2010-11-04 00:00:00;0.00;2.86;61852.82;40;STOP
1457;170442;3;15.5000000000000000;-75.9000000000000000;2010-11-04 06:00:00;8.13;2.86;61796.63;40;STOP
1457;170443;3;15.9000000000000000;-76.2000000000000000;2010-11-04 12:00:00;36.87;2.54;54859.72;45;STOP
1457;170444;3;16.4000000000000000;-76.2000000000000000;2010-11-04 18:00:00;39.81;2.57;55597.46;50;STOP
1457;170445;3;17.0000000000000000;-75.7000000000000000;2010-11-05 00:00:00;4.27;3.95;85363.61;60;STOP
1457;170446;4;17.7000000000000000;-75.2000000000000000;2010-11-05 06:00:00;8.97;4.36;94205.42;70;MOVE
1457;170447;4;18.7000000000000000;-74.7000000000000000;2010-11-05 12:00:00;8.43;5.70;123100.57;75;MOVE
1457;170448;4;19.7000000000000000;-74.0000000000000000;2010-11-05 18:00:00;17.13;6.17;133294.34;70;MOVE
1457;170449;5;20.4000000000000000;-73.1000000000000000;2010-11-06 00:00:00;0.31;5.65;122050.25;60;STOP
1457;170450;5;21.4000000000000000;-71.8000000000000000;2010-11-06 06:00:00;15.56;8.10;174928.58;60;STOP
1457;170451;5;22.6000000000000000;-70.9000000000000000;2010-11-06 12:00:00;10.30;7.52;162523.19;60;STOP
1457;170452;6;23.8000000000000000;-70.3000000000000000;2010-11-06 18:00:00;2.12;6.80;146849.47;65;MOVE
1457;170453;6;24.9000000000000000;-69.8000000000000000;2010-11-07 00:00:00;2.64;6.13;132386.87;70;MOVE
1457;170454;6;25.4000000000000000;-69.6000000000000000;2010-11-07 06:00:00;3.37;2.35;59129.67;65;MOVE
1457;170455;7;25.7000000000000000;-69.5000000000000000;2010-11-07 12:00:00;15.26;1.61;34834.33;60;STOP
1457;170456;7;26.0000000000000000;-69.3000000000000000;2010-11-07 18:00:00;56.31;1.80;38901.61;50;STOP
1457;170457;7;26.0000000000000000;-68.5000000000000000;2010-11-08 00:00:00;11.31;3.70;79952.95;50;STOP
1457;170458;7;25.8000000000000000;-67.5000000000000000;2010-11-08 06:00:00;2.56;4.74;102468.33;50;STOP
1457;170459;7;25.6000000000000000;-66.2000000000000000;2010-11-08 12:00:00;15.46;6.12;132137.98;50;STOP
1457;170460;7;25.8000000000000000;-64.5000000000000000;2010-11-08 18:00:00;10.94;7.95;171776.17;45;STOP
1457;170461;7;26.5000000000000000;-62.3000000000000000;2010-11-09 00:00:00;18.73;10.79;232971.78;45;STOP
1457;170462;7;27.9000000000000000;-60.4000000000000000;2010-11-09 06:00:00;3.42;11.30;244006.94;45;STOP
1457;170463;7;29.4000000000000000;-58.6000000000000000;2010-11-09 12:00:00;3.46;11.21;242212.87;45;STOP
1457;170464;7;31.0000000000000000;-56.9000000000000000;2010-11-09 18:00:00;13.62;11.18;241536.86;45;STOP
1457;170465;7;33.3000000000000000;-55.4000000000000000;2010-11-10 00:00:00;5.70;13.52;292135.27;45;STOP
1457;170466;7;36.0000000000000000;-54.0000000000000000;2010-11-10 06:00:00;17.95;15.11;326386.69;45;STOP
1457;170467;7;39.0000000000000000;-53.5000000000000000;2010-11-10 12:00:00;9.46;15.58;336486.44;35;STOP
1457;170468;7;42.0000000000000000;-53.5000000000000000;2010-11-10 18:00:00;0.00;15.44;333584.78;35;STOP
1466;170629;1;15.0000000000000000;-59.0000000000000000;2011-08-21 00:00:00;57.99;0.00;0.00;45;STOP
1466;170630;1;16.0000000000000000;-60.6000000000000000;2011-08-21 06:00:00;5.44;9.46;204341.33;45;STOP
1466;170631;1;16.8000000000000000;-62.2000000000000000;2011-08-21 12:00:00;1.55;8.91;192462.48;45;STOP
1466;170632;1;17.5000000000000000;-63.7000000000000000;2011-08-21 18:00:00;7.91;8.21;177366.10;50;STOP
1466;170633;1;17.9000000000000000;-65.0000000000000000;2011-08-22 00:00:00;1.33;6.70;144714.49;60;STOP
1466;170634;2;18.2000000000000000;-65.9000000000000000;2011-08-22 06:00:00;14.04;4.67;100828.25;65;MOVE
1466;170635;2;18.9000000000000000;-67.0000000000000000;2011-08-22 12:00:00;10.67;6.47;139659.98;70;MOVE
1466;170636;2;19.3000000000000000;-68.0000000000000000;2011-08-22 18:00:00;4.76;5.28;114099.27;75;MOVE
1466;170637;2;19.7000000000000000;-68.8000000000000000;2011-08-23 00:00:00;2.60;4.39;94919.22;80;MOVE
1466;170638;2;20.1000000000000000;-69.7000000000000000;2011-08-23 06:00:00;5.53;4.82;104081.60;80;MOVE
1466;170639;2;20.4000000000000000;-70.6000000000000000;2011-08-23 12:00:00;8.13;4.61;99639.61;80;MOVE
1466;170640;2;20.7000000000000000;-71.2000000000000000;2011-08-23 18:00:00;3.37;3.28;70819.91;80;MOVE
1466;170641;2;21.0000000000000000;-71.9000000000000000;2011-08-24 00:00:00;3.37;3.70;80023.60;80;MOVE
1466;170642;2;21.3000000000000000;-72.5000000000000000;2011-08-24 06:00:00;10.30;3.27;70600.65;95;MOVE
1466;170643;2;21.9000000000000000;-73.3000000000000000;2011-08-24 12:00:00;1.79;4.92;106263.11;105;MOVE
1466;170644;2;22.7000000000000000;-74.3000000000000000;2011-08-24 18:00:00;6.34;6.30;136003.21;100;MOVE
1466;170645;2;23.5000000000000000;-75.1000000000000000;2011-08-25 00:00:00;8.13;5.60;120863.87;95;MOVE
1466;170646;2;24.1000000000000000;-75.9000000000000000;2011-08-25 06:00:00;24.83;4.87;105240.44;95;MOVE
1466;170647;2;25.4000000000000000;-76.6000000000000000;2011-08-25 12:00:00;0.31;7.45;160909.68;90;MOVE
1466;170648;2;26.5000000000000000;-77.2000000000000000;2011-08-25 18:00:00;23.85;6.31;136233.10;90;MOVE
1466;170649;2;27.7000000000000000;-77.3000000000000000;2011-08-26 00:00:00;4.76;6.19;133800.55;90;MOVE
1466;170650;2;28.8000000000000000;-77.3000000000000000;2011-08-26 06:00:00;4.76;5.66;122314.42;90;MOVE
1466;170651;2;30.0000000000000000;-77.4000000000000000;2011-08-26 12:00:00;0.43;6.19;133785.08;85;MOVE
1466;170652;2;31.1000000000000000;-77.5000000000000000;2011-08-26 18:00:00;27.00;5.68;122688.67;80;MOVE
1466;170653;2;32.1000000000000000;-77.1000000000000000;2011-08-27 00:00:00;8.81;5.44;117470.68;75;MOVE
1466;170654;2;33.4000000000000000;-76.8000000000000000;2011-08-27 06:00:00;4.25;6.82;147250.59;75;MOVE
1466;170655;2;34.7000000000000000;-76.6000000000000000;2011-08-27 12:00:00;11.81;6.75;145722.93;75;MOVE
1466;170656;2;35.5000000000000000;-76.3000000000000000;2011-08-27 18:00:00;6.01;4.31;93048.35;65;MOVE
1466;170657;2;36.7000000000000000;-75.7000000000000000;2011-08-28 00:00:00;0.00;6.66;143910.56;65;MOVE
1466;170658;2;38.1000000000000000;-75.0000000000000000;2011-08-28 06:00:00;4.32;7.75;167502.25;65;MOVE
1466;170659;3;40.3000000000000000;-74.1000000000000000;2011-08-28 12:00:00;2.19;11.88;256623.18;55;STOP
1466;170660;3;42.5000000000000000;-73.1000000000000000;2011-08-28 18:00:00;6.02;11.97;258451.79;50;STOP
1466;170661;3;44.2000000000000000;-72.1000000000000000;2011-08-29 00:00:00;18.04;9.52;205594.37;45;STOP
1466;170662;3;46.5000000000000000;-69.5000000000000000;2011-08-29 06:00:00;1.38;15.12;326591.25;40;STOP
1466;170663;3;49.1000000000000000;-66.7000000000000000;2011-08-29 12:00:00;5.69;16.52;356765.35;40;STOP
1466;170664;3;51.3000000000000000;-63.8000000000000000;2011-08-29 18:00:00;13.08;14.82;320025.67;40;STOP
1466;170665;3;53.0000000000000000;-60.0000000000000000;2011-08-30 00:00:00;0.00;14.85;320793.88;40;STOP
