,event_time,location.coordinates.0,location.coordinates.1,position_accuracy,mmsi,sog,cog
151,2019-06-22T15:53:29.665Z,-63.56604166666666,44.64762,1.0,319030600,0.699999988079071,100.9000015258789
152,2019-06-22T15:53:27.682Z,-63.56605,44.64762,1.0,319030600,0.699999988079071,113.9000015258789
153,2019-06-22T15:53:32.998Z,-63.56602166666666,44.64762166666666,1.0,319030600,0.8000000119209291,87.4000015258789
154,2019-06-23T19:02:52.797Z,-63.56593166666666,44.64741666666666,1.0,319030600,4.5,95.4000015258789
155,2019-06-23T19:02:48.038Z,-63.56604833333334,44.64742166666666,1.0,319030600,4.400000095367432,93.3000030517578
156,2019-06-23T19:02:41.184Z,-63.56625,44.647425,1.0,319030600,4.199999809265137,88.0999984741211
157,2019-06-23T19:02:46.295Z,-63.56610666666667,44.647425,1.0,319030600,4.400000095367432,91.5999984741211
158,2019-06-23T19:02:38.102Z,-63.56633333333333,44.647425,1.0,319030600,4.199999809265137,87.19999694824219
159,2019-06-23T19:02:55.691Z,-63.56584333333333,44.64741,1.0,319030600,4.599999904632568,96.4000015258789
160,2019-06-23T19:02:57.771Z,-63.565755,44.64740333333334,1.0,319030600,4.699999809265137,96.5999984741211
161,2019-06-23T19:03:01.558Z,-63.56566333333333,44.647395,1.0,319030600,4.800000190734863,98.0999984741211
162,2019-06-22T16:20:32.838Z,-63.56560666666667,44.64739666666666,1.0,319030600,2.0999999046325684,159.1999969482422
163,2019-06-22T16:20:37.825Z,-63.56557833333334,44.647355,1.0,319030600,2.0999999046325684,158.3000030517578
164,2019-06-22T16:20:40.278Z,-63.565565,44.64733833333333,1.0,319030600,2.0,154.8000030517578
165,2019-06-23T19:03:06.331Z,-63.56550666666666,44.64737833333334,1.0,319030600,4.900000095367432,99.0
166,2019-06-22T16:20:46.959Z,-63.56552833333333,44.64728,1.0,319030600,2.0,153.89999389648438
167,2019-06-22T16:20:54.703Z,-63.56552833333333,44.64728,1.0,319030600,2.0,153.89999389648438
168,2019-06-22T16:20:43.719Z,-63.56554833333333,44.64731333333334,1.0,319030600,2.0,156.0
169,2019-06-22T16:22:47.851Z,-63.56574499999999,44.64713833333333,1.0,319030600,1.7999999523162842,277.39999389648443
170,2019-06-22T16:22:39.158Z,-63.56564833333334,44.64712833333334,1.0,319030600,1.600000023841858,283.20001220703125
171,2019-06-22T16:22:44.411Z,-63.5657,44.647135,1.0,319030600,1.7000000476837158,277.70001220703125
172,2019-06-22T16:22:51.202Z,-63.56578166666666,44.64714,1.0,319030600,1.8999999761581416,273.20001220703125
173,2019-06-22T16:22:54.038Z,-63.56581833333333,44.64714166666667,1.0,319030600,2.0,272.10000610351557
174,2019-06-22T16:22:57.798Z,-63.56585833333333,44.64714166666667,1.0,319030600,2.0999999046325684,267.79998779296875
175,2019-06-22T16:23:07.425Z,-63.56599833333333,44.64713833333333,1.0,319030600,2.200000047683716,273.5
176,2019-06-22T16:23:03.878Z,-63.56595666666666,44.64713666666667,1.0,319030600,2.200000047683716,270.70001220703125
177,2019-06-22T16:23:10.567Z,-63.56595666666666,44.64713666666667,1.0,319030600,2.200000047683716,270.70001220703125
178,2019-06-22T16:23:00.278Z,-63.5659,44.64713833333333,1.0,319030600,2.200000047683716,269.79998779296875
179,2019-06-22T16:23:13.371Z,-63.56607833333333,44.64714333333333,1.0,319030600,2.0999999046325684,274.20001220703125
180,2019-06-22T16:23:17.611Z,-63.56613333333333,44.64714833333333,1.0,319030600,2.0,280.29998779296875
181,2019-06-22T16:23:20.118Z,-63.56617333333333,44.64715333333334,1.0,319030600,2.0,277.79998779296875
182,2019-06-22T16:23:23.265Z,-63.56621333333333,44.64715833333333,1.0,319030600,2.0,283.3999938964844
183,2019-06-22T16:23:30.011Z,-63.56630166666667,44.64717166666666,1.0,319030600,1.8999999761581416,283.29998779296875
184,2019-06-22T16:23:49.384Z,-63.56653000000001,44.64718833333333,1.0,319030600,2.0,272.10000610351557
185,2019-06-22T16:23:48.028Z,-63.56646666666666,44.64718833333333,1.0,319030600,2.0,273.79998779296875
186,2019-06-22T16:23:41.786Z,-63.56641666666667,44.647185,1.0,319030600,2.0,274.89999389648443
187,2019-06-22T16:23:41.296Z,-63.56639000000001,44.64718166666667,1.0,319030600,2.0,278.70001220703125
188,2019-06-22T16:23:34.227Z,-63.56634,44.647175,1.0,319030600,2.0,278.79998779296875
189,2019-06-16T16:02:36.746Z,-63.56689333333333,44.64681166666666,1.0,319030600,5.099999904632568,110.4000015258789
190,2019-06-16T16:02:46.612Z,-63.56656666666667,44.64673166666667,1.0,319030600,5.400000095367432,108.9000015258789
191,2019-06-16T16:02:55.332Z,-63.56626,44.646663333333336,1.0,319030600,5.599999904632568,107.8000030517578
192,2019-06-16T16:03:15.279Z,-63.56555166666666,44.646505,1.0,319030600,5.800000190734862,107.1999969482422
193,2019-06-16T16:03:26.123Z,-63.56514833333333,44.64641500000001,1.0,319030600,5.9000000953674325,107.9000015258789
194,2019-06-16T16:03:36.746Z,-63.564785,44.64633333333333,1.0,319030600,5.9000000953674325,107.3000030517578
195,2019-06-23T19:03:35.131Z,-63.56454166666666,44.6472,0.0,319030600,5.599999904632568,107.5
196,2019-06-23T19:03:39.611Z,-63.56440333333333,44.64716833333333,0.0,319030600,5.599999904632568,108.0999984741211
197,2019-06-23T19:03:42.278Z,-63.56429833333333,44.64714333333333,0.0,319030600,5.599999904632568,108.9000015258789
198,2019-06-23T19:03:45.097Z,-63.56419333333334,44.64711666666667,0.0,319030600,5.699999809265138,109.8000030517578
199,2019-06-23T19:03:48.494Z,-63.56409,44.64708666666667,0.0,319030600,5.599999904632568,110.5
200,2019-06-23T19:03:49.264Z,-63.564055,44.64707666666666,0.0,319030600,5.599999904632568,110.8000030517578
201,2019-06-23T19:03:52.796Z,-63.56395333333333,44.64704166666667,0.0,319030600,5.599999904632568,112.4000015258789
202,2019-06-23T19:03:58.060Z,-63.56375500000001,44.64698666666666,0.0,319030600,5.699999809265138,114.3000030517578
203,2019-06-23T19:04:01.291Z,-63.563658333333336,44.646955,0.0,319030600,5.699999809265138,114.9000015258789
204,2019-06-23T19:04:06.331Z,-63.563493333333334,44.6469,0.0,319030600,5.699999809265138,114.5999984741211
205,2019-06-23T19:04:09.184Z,-63.56339333333333,44.64686666666667,0.0,319030600,5.699999809265138,114.1999969482422
206,2019-06-23T19:04:11.184Z,-63.56332666666667,44.646845,0.0,319030600,5.699999809265138,114.1999969482422
207,2019-06-23T19:04:14.811Z,-63.56319166666667,44.64680166666667,0.0,319030600,5.800000190734862,114.0
208,2019-06-16T16:03:46.612Z,-63.56442,44.64625333333333,1.0,319030600,5.9000000953674325,107.0
209,2019-06-16T16:04:05.199Z,-63.56372833333333,44.64610333333334,1.0,319030600,5.9000000953674325,107.0
210,2019-06-22T16:31:36.838Z,-63.56789833333333,44.64672333333333,1.0,319030600,0.8000000119209291,264.70001220703125
211,2019-06-22T16:31:53.840Z,-63.56795500000001,44.64671833333333,1.0,319030600,0.8999999761581421,263.70001220703125
212,2019-06-22T16:31:57.531Z,-63.56800666666667,44.646715,1.0,319030600,0.8999999761581421,259.20001220703125
213,2019-06-22T16:31:27.531Z,-63.56785,44.646725,1.0,319030600,0.699999988079071,272.60000610351557
214,2019-06-22T16:31:17.611Z,-63.5678,44.64672833333334,1.0,319030600,0.8000000119209291,247.8999938964844
215,2019-06-22T16:31:13.051Z,-63.567785,44.64673333333333,1.0,319030600,0.8000000119209291,246.1999969482422
216,2019-06-22T16:31:10.278Z,-63.56777166666666,44.64673666666667,1.0,319030600,0.8000000119209291,246.6000061035156
217,2019-06-22T16:31:06.144Z,-63.56775333333334,44.64674,1.0,319030600,0.8000000119209291,245.8000030517578
218,2019-06-22T16:31:03.638Z,-63.56773833333333,44.64674333333333,1.0,319030600,0.699999988079071,249.6000061035156
219,2019-06-22T16:31:00.305Z,-63.56772666666666,44.64674666666666,1.0,319030600,0.699999988079071,251.0
220,2019-06-22T16:30:54.598Z,-63.56770333333333,44.64675166666667,1.0,319030600,0.5,261.39999389648443
221,2019-06-22T16:30:50.225Z,-63.56769,44.646753333333336,1.0,319030600,0.4000000059604645,272.10000610351557
222,2019-06-22T16:30:57.718Z,-63.567715,44.64674833333334,1.0,319030600,0.6000000238418579,253.0
223,2019-06-22T16:31:04.387Z,-63.567715,44.64674833333334,1.0,319030600,0.6000000238418579,253.0
224,2019-06-22T16:30:44.785Z,-63.56767833333333,44.646755,1.0,319030600,0.4000000059604645,264.10000610351557
225,2019-06-22T16:30:19.584Z,-63.56761333333333,44.64678333333333,1.0,319030600,0.30000001192092896,219.8000030517578
226,2019-06-22T16:30:27.531Z,-63.56763333333333,44.64677,1.0,319030600,0.5,227.6000061035156
227,2019-06-22T16:30:36.838Z,-63.56766333333334,44.64676333333333,1.0,319030600,0.30000001192092896,249.6000061035156
228,2019-06-22T16:29:27.656Z,-63.56753166666667,44.64686833333333,1.0,319030600,0.5,221.6000061035156
229,2019-06-22T16:29:36.838Z,-63.56755500000001,44.64684833333333,1.0,319030600,0.6000000238418579,215.1000061035156
230,2019-06-22T16:29:47.851Z,-63.56757333333334,44.646835,1.0,319030600,0.30000001192092896,233.3000030517578
231,2019-06-22T16:29:59.160Z,-63.567585,44.64681666666666,1.0,319030600,0.5,216.1999969482422
232,2019-06-22T16:30:04.641Z,-63.567585,44.64681666666666,1.0,319030600,0.5,216.1999969482422
233,2019-06-22T16:28:47.851Z,-63.567435,44.646925,1.0,319030600,0.699999988079071,237.0
234,2019-06-22T16:28:57.718Z,-63.56746833333333,44.64691166666667,1.0,319030600,0.4000000059604645,242.6999969482422
235,2019-06-22T16:29:04.995Z,-63.56746833333333,44.64691166666667,1.0,319030600,0.4000000059604645,242.6999969482422
236,2019-06-22T16:29:07.958Z,-63.56748833333333,44.64689666666666,1.0,319030600,0.5,233.3000030517578
237,2019-06-22T16:29:17.611Z,-63.567508333333336,44.64688333333334,1.0,319030600,0.4000000059604645,227.6000061035156
238,2019-06-10T13:26:52.733Z,-63.568165,44.64692166666666,1.0,319030600,1.0,215.5
239,2019-06-10T13:27:13.700Z,-63.56825166666667,44.64684666666667,1.0,319030600,0.8999999761581421,217.5
240,2019-06-10T13:27:03.629Z,-63.56821333333333,44.64688166666666,1.0,319030600,1.0,214.6999969482422
241,2019-06-23T19:01:06.316Z,-63.56827333333333,44.64690666666666,0.0,319030600,3.4000000953674316,55.29999923706055
242,2019-06-23T19:01:14.891Z,-63.56811833333333,44.64698333333333,0.0,319030600,3.2000000476837163,57.0
