,event_time,location.coordinates.0,location.coordinates.1,position_accuracy,mmsi,sog,cog
0,2019-07-04T17:06:18.753Z,-63.56618333333334,44.64425,0.0,319035600,3.799999952316284,152.39999389648438
1,2019-07-04T17:06:18.242Z,-63.5663,44.6444,0.0,319035600,3.5999999046325684,152.8000030517578
2,2019-07-04T17:05:43.257Z,-63.56651666666666,44.6447,0.0,319035600,2.9000000953674316,153.5
3,2019-07-04T17:05:47.957Z,-63.56641666666667,44.64455,0.0,319035600,3.299999952316284,153.10000610351562
4,2019-07-01T15:34:56.116Z,-63.56718333333333,44.64446666666666,0.0,319035600,1.2000000476837158,339.29998779296875
5,2019-07-04T17:05:27.664Z,-63.56658333333333,44.6448,0.0,319035600,2.5,153.60000610351562
6,2019-07-04T17:05:17.770Z,-63.56666666666667,44.6449,0.0,319035600,2.0999999046325684,152.60000610351562
7,2019-07-04T17:04:24.437Z,-63.5669,44.64525,0.0,319035600,1.0,154.5
8,2019-07-04T17:04:20.571Z,-63.56691666666666,44.64526666666666,0.0,319035600,1.0,158.3000030517578
9,2019-07-04T17:04:17.770Z,-63.56691666666666,44.64528333333333,0.0,319035600,1.0,147.5
10,2019-07-04T17:04:14.197Z,-63.56693333333333,44.64528333333333,0.0,319035600,1.0,147.5
11,2019-07-04T17:04:10.517Z,-63.56693333333333,44.6453,0.0,319035600,0.8999999761581421,158.39999389648438
12,2019-07-04T17:02:33.824Z,-63.56726666666667,44.6454,0.0,319035600,0.699999988079071,131.60000610351562
13,2019-07-04T17:02:42.164Z,-63.56726666666667,44.6454,0.0,319035600,0.699999988079071,131.60000610351562
14,2019-07-04T17:02:30.624Z,-63.56728333333334,44.6454,0.0,319035600,0.699999988079071,131.60000610351562
15,2019-07-04T17:02:24.437Z,-63.5673,44.64541666666667,0.0,319035600,0.699999988079071,128.60000610351562
16,2019-07-04T17:02:26.677Z,-63.5673,44.64541666666667,0.0,319035600,0.699999988079071,128.60000610351562
17,2019-07-04T17:02:37.904Z,-63.56725,44.64538333333334,0.0,319035600,0.6000000238418579,128.80000305175778
18,2019-07-04T17:02:41.024Z,-63.56723333333333,44.64538333333334,0.0,319035600,0.6000000238418579,129.39999389648438
19,2019-07-04T17:03:04.340Z,-63.56721666666667,44.64536666666667,0.0,319035600,0.6000000238418579,131.5
20,2019-07-04T17:03:04.477Z,-63.56721666666667,44.64536666666667,0.0,319035600,0.5,110.0999984741211
21,2019-07-04T17:03:04.577Z,-63.5672,44.64536666666667,0.0,319035600,0.6000000238418579,87.19999694824219
22,2019-07-04T17:03:04.624Z,-63.56718333333333,44.64536666666667,0.0,319035600,0.6000000238418579,87.19999694824219
23,2019-07-04T17:03:40.909Z,-63.567083333333336,44.64536666666667,0.0,319035600,0.5,80.30000305175781
24,2019-07-04T17:03:49.573Z,-63.567083333333336,44.64536666666667,0.0,319035600,0.5,80.30000305175781
25,2019-07-04T17:03:40.636Z,-63.567116666666664,44.64536666666667,0.0,319035600,0.5,79.80000305175781
26,2019-07-04T17:03:40.752Z,-63.567116666666664,44.64536666666667,0.0,319035600,0.6000000238418579,85.4000015258789
27,2019-07-04T17:03:06.517Z,-63.56713333333333,44.64536666666667,0.0,319035600,0.699999988079071,91.5999984741211
28,2019-07-04T17:03:41.010Z,-63.56706666666667,44.64538333333334,0.0,319035600,0.5,80.30000305175781
29,2019-07-04T17:04:00.624Z,-63.56696666666666,44.64533333333333,0.0,319035600,0.699999988079071,150.5
30,2019-07-04T17:04:26.677Z,-63.56688333333334,44.64523333333333,0.0,319035600,1.0,154.5
31,2019-07-04T17:04:30.650Z,-63.56688333333334,44.64521666666667,0.0,319035600,1.2999999523162842,154.5
32,2019-07-04T17:04:34.090Z,-63.56686666666667,44.6452,0.0,319035600,1.2999999523162842,155.6999969482422
33,2019-07-04T17:04:47.957Z,-63.56681666666667,44.64511666666667,0.0,319035600,1.399999976158142,157.6999969482422
34,2019-07-04T17:04:56.978Z,-63.56681666666667,44.64511666666667,0.0,319035600,1.399999976158142,157.6999969482422
35,2019-07-04T17:04:44.357Z,-63.56681666666667,44.64513333333333,0.0,319035600,1.399999976158142,157.6999969482422
36,2019-07-04T17:04:41.024Z,-63.56683333333334,44.64515,0.0,319035600,1.399999976158142,153.8000030517578
37,2019-07-04T17:04:37.904Z,-63.56685,44.64516666666667,0.0,319035600,1.2999999523162842,155.6999969482422
38,2019-07-04T17:04:57.450Z,-63.56676666666666,44.64506666666666,0.0,319035600,1.399999976158142,154.0
39,2019-07-02T14:02:04.352Z,-63.56786666666667,44.64548333333333,0.0,319035600,0.0,47.5
40,2019-07-02T14:05:03.512Z,-63.56786666666667,44.64548333333333,0.0,319035600,0.0,67.09999847412111
41,2019-07-02T14:29:04.054Z,-63.56785,44.64548333333333,0.0,319035600,0.0,69.90000152587889
42,2019-07-02T14:53:04.275Z,-63.56785,44.64548333333333,0.0,319035600,0.0,2.9000000953674316
43,2019-07-04T16:50:22.053Z,-63.56785,44.64548333333333,0.0,319035600,0.0,75.4000015258789
44,2019-07-04T16:53:17.211Z,-63.56785,44.64548333333333,0.0,319035600,0.0,321.3999938964844
45,2019-07-04T16:54:17.211Z,-63.56785,44.64548333333333,0.0,319035600,0.0,134.0
46,2019-07-04T16:54:26.731Z,-63.56785,44.64548333333333,0.0,319035600,0.0,229.0
47,2019-07-04T16:54:37.904Z,-63.56785,44.64548333333333,0.0,319035600,0.0,273.60000610351557
48,2019-07-04T16:55:04.136Z,-63.56785,44.64548333333333,0.0,319035600,0.0,1.100000023841858
49,2019-07-04T16:55:04.801Z,-63.56785,44.64548333333333,0.0,319035600,0.0,49.79999923706055
50,2019-07-04T16:55:39.167Z,-63.56785,44.64548333333333,0.0,319035600,0.0,119.5
51,2019-07-04T16:55:39.461Z,-63.56785,44.64548333333333,0.0,319035600,0.0,228.1999969482422
52,2019-07-04T16:55:40.176Z,-63.56785,44.64548333333333,0.0,319035600,0.0,258.5
53,2019-07-04T16:55:47.104Z,-63.56785,44.64548333333333,0.0,319035600,0.0,297.3999938964844
54,2019-07-04T16:55:56.784Z,-63.56785,44.64548333333333,0.0,319035600,0.0,79.5
55,2019-07-04T16:56:17.211Z,-63.56785,44.64548333333333,0.0,319035600,0.0,318.20001220703125
56,2019-07-04T16:56:26.731Z,-63.56785,44.64548333333333,0.0,319035600,0.0,47.099998474121094
57,2019-07-04T16:56:47.104Z,-63.56785,44.64548333333333,0.0,319035600,0.0,69.90000152587889
58,2019-07-04T16:57:07.984Z,-63.56785,44.64548333333333,0.0,319035600,0.0,84.0
59,2019-07-04T16:57:17.211Z,-63.56785,44.64548333333333,0.0,319035600,0.0,130.60000610351562
60,2019-07-04T16:50:06.022Z,-63.56785,44.64548333333333,0.0,319035600,0.0,75.4000015258789
61,2019-07-04T16:53:34.166Z,-63.56785,44.64548333333333,0.0,319035600,0.0,254.6999969482422
62,2019-07-04T16:54:45.524Z,-63.56785,44.64548333333333,0.0,319035600,0.0,273.60000610351557
63,2019-07-04T16:55:47.732Z,-63.56785,44.64548333333333,0.0,319035600,0.0,258.5
64,2019-07-04T16:57:34.632Z,-63.56785,44.64548333333333,0.0,319035600,0.0,217.1999969482422
65,2019-07-04T16:58:34.702Z,-63.56785,44.64548333333333,0.0,319035600,0.0,160.89999389648438
66,2019-07-04T17:01:23.930Z,-63.56753333333333,44.64555,0.0,319035600,0.699999988079071,141.89999389648438
67,2019-07-04T17:01:26.677Z,-63.56753333333333,44.64555,0.0,319035600,0.6000000238418579,144.5
68,2019-07-04T17:01:35.485Z,-63.56753333333333,44.64555,0.0,319035600,0.6000000238418579,144.5
69,2019-07-04T17:01:30.864Z,-63.56751666666667,44.64553333333333,0.0,319035600,0.6000000238418579,137.19999694824222
70,2019-07-04T17:01:33.957Z,-63.56751666666667,44.64553333333333,0.0,319035600,0.6000000238418579,137.19999694824222
71,2019-07-04T17:01:37.904Z,-63.5675,44.64553333333333,0.0,319035600,0.6000000238418579,137.30000305175778
72,2019-07-04T17:02:17.771Z,-63.56733333333333,44.64543333333334,0.0,319035600,0.8000000119209291,127.1999969482422
73,2019-07-04T17:02:04.331Z,-63.56738333333333,44.64546666666666,0.0,319035600,0.8000000119209291,126.0
74,2019-07-04T17:02:06.517Z,-63.56738333333333,44.64546666666666,0.0,319035600,0.8000000119209291,126.0
75,2019-07-04T17:02:10.891Z,-63.56736666666666,44.64545,0.0,319035600,0.8000000119209291,126.6999969482422
76,2019-07-04T17:01:54.357Z,-63.567433333333334,44.64548333333333,0.0,319035600,0.8999999761581421,122.5
77,2019-07-04T17:01:58.064Z,-63.56741666666667,44.64548333333333,0.0,319035600,0.8999999761581421,122.5
78,2019-07-04T17:01:50.517Z,-63.56745,44.6455,0.0,319035600,0.8000000119209291,125.5999984741211
79,2019-07-04T17:01:47.610Z,-63.56746666666667,44.6455,0.0,319035600,0.699999988079071,130.5
80,2019-07-04T17:01:41.024Z,-63.56748333333334,44.64551666666666,0.0,319035600,0.6000000238418579,142.39999389648438
81,2019-07-04T17:01:44.410Z,-63.56748333333334,44.64551666666666,0.0,319035600,0.699999988079071,130.5
82,2019-07-04T17:01:17.504Z,-63.56755,44.64556666666667,0.0,319035600,0.699999988079071,145.1999969482422
83,2019-07-04T17:01:20.864Z,-63.56755,44.64556666666667,0.0,319035600,0.699999988079071,141.89999389648438
84,2019-07-04T17:01:10.837Z,-63.56756666666666,44.64558333333334,0.0,319035600,0.699999988079071,143.0
85,2019-07-04T17:01:14.064Z,-63.56756666666666,44.64558333333334,0.0,319035600,0.699999988079071,145.1999969482422
86,2019-07-04T17:01:04.330Z,-63.56758333333333,44.6456,0.0,319035600,0.699999988079071,141.89999389648438
87,2019-07-04T17:01:06.517Z,-63.56758333333333,44.6456,0.0,319035600,0.699999988079071,141.89999389648438
88,2019-07-04T17:01:00.164Z,-63.56761666666666,44.64561666666667,0.0,319035600,0.4000000059604645,133.69999694824222
89,2019-07-04T17:00:32.357Z,-63.56763333333333,44.64561666666667,0.0,319035600,0.30000001192092896,26.5
90,2019-07-04T17:01:00.126Z,-63.56761666666666,44.645633333333336,0.0,319035600,0.4000000059604645,133.69999694824222
91,2019-07-04T17:01:00.944Z,-63.5676,44.64561666666667,0.0,319035600,0.6000000238418579,138.69999694824222
92,2019-07-04T17:00:59.437Z,-63.56763333333333,44.645633333333336,0.0,319035600,0.20000000298023224,13.199999809265135
93,2019-07-04T17:00:59.497Z,-63.56763333333333,44.645633333333336,0.0,319035600,0.20000000298023224,13.199999809265135
94,2019-07-04T17:00:59.597Z,-63.56763333333333,44.645633333333336,0.0,319035600,0.10000000149011612,0.8000000119209291
95,2019-07-04T17:00:59.766Z,-63.56763333333333,44.645633333333336,0.0,319035600,0.10000000149011612,67.0
96,2019-07-04T17:00:59.825Z,-63.56763333333333,44.645633333333336,0.0,319035600,0.10000000149011612,67.0
97,2019-07-04T17:01:00.032Z,-63.56763333333333,44.645633333333336,0.0,319035600,0.20000000298023224,134.30000305175778
98,2019-07-04T17:00:26.677Z,-63.56765,44.64561666666667,0.0,319035600,0.4000000059604645,40.0
99,2019-07-04T17:00:25.460Z,-63.56766666666667,44.6456,0.0,319035600,0.4000000059604645,38.79999923706055
100,2019-07-04T17:00:34.037Z,-63.56766666666667,44.6456,0.0,319035600,0.4000000059604645,38.79999923706055
101,2019-07-02T02:23:04.372Z,-63.56783333333333,44.64551666666666,0.0,319035600,0.0,88.0
102,2019-07-02T09:50:06.730Z,-63.56783333333333,44.6455,0.0,319035600,0.0,283.70001220703125
103,2019-07-04T16:58:58.064Z,-63.56783333333333,44.6455,0.0,319035600,0.20000000298023224,50.4000015258789
104,2019-07-01T15:40:57.098Z,-63.56785,44.6455,0.0,319035600,0.0,222.8000030517578
105,2019-07-01T16:13:56.623Z,-63.56785,44.6455,0.0,319035600,0.0,4.599999904632568
106,2019-07-01T16:16:55.797Z,-63.56785,44.6455,0.0,319035600,0.0,68.40000152587889
107,2019-07-01T16:19:56.349Z,-63.56785,44.6455,0.0,319035600,0.0,13.5
108,2019-07-01T16:22:55.467Z,-63.56785,44.6455,0.0,319035600,0.0,293.6000061035156
109,2019-07-01T16:25:56.276Z,-63.56785,44.6455,0.0,319035600,0.0,190.1999969482422
110,2019-07-01T16:28:57.042Z,-63.56785,44.6455,0.0,319035600,0.0,350.3999938964844
111,2019-07-01T16:31:56.489Z,-63.56785,44.6455,0.0,319035600,0.0,142.1999969482422
112,2019-07-01T16:34:56.797Z,-63.56785,44.6455,0.0,319035600,0.0,114.0999984741211
113,2019-07-01T16:37:55.663Z,-63.56785,44.6455,0.0,319035600,0.0,300.3999938964844
114,2019-07-01T16:40:56.143Z,-63.56785,44.6455,0.0,319035600,0.0,349.3999938964844
115,2019-07-01T16:46:56.516Z,-63.56785,44.6455,0.0,319035600,0.0,76.5999984741211
116,2019-07-01T16:49:56.676Z,-63.56785,44.6455,0.0,319035600,0.0,217.1999969482422
117,2019-07-01T16:55:55.355Z,-63.56785,44.6455,0.0,319035600,0.0,343.5
118,2019-07-01T16:58:56.143Z,-63.56785,44.6455,0.0,319035600,0.0,36.400001525878906
119,2019-07-01T17:01:56.249Z,-63.56785,44.6455,0.0,319035600,0.0,12.5
120,2019-07-01T17:04:55.529Z,-63.56785,44.6455,0.0,319035600,0.0,151.8000030517578
121,2019-07-01T17:07:55.503Z,-63.56785,44.6455,0.0,319035600,0.0,247.1999969482422
122,2019-07-01T17:10:55.129Z,-63.56785,44.6455,0.0,319035600,0.0,99.0999984741211
123,2019-07-01T17:13:55.716Z,-63.56785,44.6455,0.0,319035600,0.0,171.1999969482422
124,2019-07-01T17:16:56.248Z,-63.56785,44.6455,0.0,319035600,0.10000000149011612,41.79999923706055
125,2019-07-01T17:19:57.036Z,-63.56785,44.6455,0.0,319035600,0.0,107.8000030517578
126,2019-07-01T17:22:56.676Z,-63.56785,44.6455,0.0,319035600,0.0,292.5
127,2019-07-01T17:25:55.129Z,-63.56785,44.6455,0.0,319035600,0.0,159.8000030517578
128,2019-07-01T17:28:56.143Z,-63.56785,44.6455,0.0,319035600,0.0,325.8999938964844
129,2019-07-01T17:31:56.463Z,-63.56785,44.6455,0.0,319035600,0.0,147.39999389648438
130,2019-07-01T17:34:55.369Z,-63.56785,44.6455,0.0,319035600,0.0,105.6999969482422
131,2019-07-01T17:37:56.223Z,-63.56785,44.6455,0.0,319035600,0.0,316.70001220703125
132,2019-07-01T17:40:55.515Z,-63.56785,44.6455,0.0,319035600,0.0,311.29998779296875
133,2019-07-01T17:43:55.263Z,-63.56785,44.6455,0.0,319035600,0.0,55.4000015258789
134,2019-07-01T17:46:55.148Z,-63.56785,44.6455,0.0,319035600,0.0,277.5
135,2019-07-01T17:49:56.889Z,-63.56785,44.6455,0.0,319035600,0.0,149.0
136,2019-07-01T17:55:56.516Z,-63.56785,44.6455,0.0,319035600,0.0,52.0
137,2019-07-01T17:58:55.530Z,-63.56785,44.6455,0.0,319035600,0.0,11.899999618530273
138,2019-07-01T18:01:57.043Z,-63.56785,44.6455,0.0,319035600,0.0,175.1999969482422
139,2019-07-01T18:04:55.636Z,-63.56785,44.6455,0.0,319035600,0.0,240.3000030517578
140,2019-07-01T18:07:56.970Z,-63.56785,44.6455,0.0,319035600,0.0,298.3999938964844
141,2019-07-01T18:10:55.823Z,-63.56785,44.6455,0.0,319035600,0.0,125.6999969482422
142,2019-07-01T18:13:55.956Z,-63.56785,44.6455,0.0,319035600,0.0,142.60000610351562
143,2019-07-01T18:16:56.588Z,-63.56785,44.6455,0.0,319035600,0.0,87.30000305175781
144,2019-07-01T18:19:56.436Z,-63.56785,44.6455,0.0,319035600,0.0,250.1000061035156
145,2019-07-01T18:22:57.023Z,-63.56785,44.6455,0.0,319035600,0.0,290.0
146,2019-07-01T18:25:56.730Z,-63.56785,44.6455,0.0,319035600,0.0,140.89999389648438
147,2019-07-01T18:28:55.956Z,-63.56785,44.6455,0.0,319035600,0.0,171.6999969482422
148,2019-07-01T18:31:56.883Z,-63.56785,44.6455,0.0,319035600,0.0,187.3999938964844
149,2019-07-01T18:34:56.774Z,-63.56785,44.6455,0.0,319035600,0.0,71.9000015258789
150,2019-07-01T18:37:56.569Z,-63.56785,44.6455,0.0,319035600,0.0,356.8999938964844
151,2019-07-01T18:40:55.134Z,-63.56785,44.6455,0.0,319035600,0.0,218.0
152,2019-07-01T18:43:57.023Z,-63.56785,44.6455,0.0,319035600,0.0,80.69999694824219
153,2019-07-01T20:01:55.414Z,-63.56785,44.6455,0.0,319035600,0.0,340.3999938964844
154,2019-07-01T20:04:56.773Z,-63.56785,44.6455,0.0,319035600,0.0,182.6999969482422
155,2019-07-01T20:07:55.316Z,-63.56785,44.6455,0.0,319035600,0.0,255.3999938964844
156,2019-07-01T20:10:55.796Z,-63.56785,44.6455,0.0,319035600,0.0,16.0
157,2019-07-01T20:13:55.609Z,-63.56785,44.6455,0.0,319035600,0.0,166.60000610351562
158,2019-07-01T20:16:55.415Z,-63.56785,44.6455,0.0,319035600,0.0,333.5
159,2019-07-01T20:19:55.663Z,-63.56785,44.6455,0.0,319035600,0.0,304.29998779296875
160,2019-07-01T16:14:02.800Z,-63.56785,44.6455,0.0,319035600,0.0,4.599999904632568
161,2019-07-01T16:20:02.844Z,-63.56785,44.6455,0.0,319035600,0.0,13.5
162,2019-07-01T16:23:02.073Z,-63.56785,44.6455,0.0,319035600,0.0,293.6000061035156
163,2019-07-01T16:32:04.902Z,-63.56785,44.6455,0.0,319035600,0.0,142.1999969482422
164,2019-07-01T16:38:02.423Z,-63.56785,44.6455,0.0,319035600,0.0,300.3999938964844
165,2019-07-01T16:41:00.648Z,-63.56785,44.6455,0.0,319035600,0.0,349.3999938964844
166,2019-07-01T16:56:01.666Z,-63.56785,44.6455,0.0,319035600,0.0,343.5
167,2019-07-01T16:59:02.414Z,-63.56785,44.6455,0.0,319035600,0.0,36.400001525878906
168,2019-07-01T17:02:02.646Z,-63.56785,44.6455,0.0,319035600,0.0,12.5
169,2019-07-01T17:05:01.353Z,-63.56785,44.6455,0.0,319035600,0.0,151.8000030517578
170,2019-07-01T17:14:02.656Z,-63.56785,44.6455,0.0,319035600,0.0,171.1999969482422
171,2019-07-01T17:17:03.611Z,-63.56785,44.6455,0.0,319035600,0.10000000149011612,41.79999923706055
172,2019-07-01T17:20:04.518Z,-63.56785,44.6455,0.0,319035600,0.0,107.8000030517578
173,2019-07-01T17:23:03.661Z,-63.56785,44.6455,0.0,319035600,0.0,292.5
174,2019-07-01T17:32:03.791Z,-63.56785,44.6455,0.0,319035600,0.0,147.39999389648438
175,2019-07-01T17:35:03.061Z,-63.56785,44.6455,0.0,319035600,0.0,105.6999969482422
176,2019-07-01T17:38:03.684Z,-63.56785,44.6455,0.0,319035600,0.0,316.70001220703125
177,2019-07-01T17:41:02.320Z,-63.56785,44.6455,0.0,319035600,0.0,311.29998779296875
178,2019-07-01T17:44:03.018Z,-63.56785,44.6455,0.0,319035600,0.0,55.4000015258789
179,2019-07-01T17:47:04.788Z,-63.56785,44.6455,0.0,319035600,0.0,277.5
180,2019-07-01T17:56:02.625Z,-63.56785,44.6455,0.0,319035600,0.0,52.0
181,2019-07-01T17:59:03.423Z,-63.56785,44.6455,0.0,319035600,0.0,11.899999618530273
182,2019-07-01T18:02:05.979Z,-63.56785,44.6455,0.0,319035600,0.0,175.1999969482422
183,2019-07-01T18:05:04.477Z,-63.56785,44.6455,0.0,319035600,0.0,240.3000030517578
184,2019-07-01T18:11:03.201Z,-63.56785,44.6455,0.0,319035600,0.0,125.6999969482422
185,2019-07-01T18:14:03.830Z,-63.56785,44.6455,0.0,319035600,0.0,142.60000610351562
186,2019-07-01T18:20:02.747Z,-63.56785,44.6455,0.0,319035600,0.0,250.1000061035156
187,2019-07-01T18:23:04.032Z,-63.56785,44.6455,0.0,319035600,0.0,290.0
188,2019-07-01T18:29:01.622Z,-63.56785,44.6455,0.0,319035600,0.0,171.6999969482422
189,2019-07-01T18:32:03.576Z,-63.56785,44.6455,0.0,319035600,0.0,187.3999938964844
190,2019-07-01T20:02:03.938Z,-63.56785,44.6455,0.0,319035600,0.0,340.3999938964844
