,milestone,time,memory
0,start,2997.746464,108.568576
1,loading data,2997.751014,108.568576
2,data loaded,2998.262619,110.047232
3,Start preparing fold0,2998.262668,110.047232
4,Start tuning0,2998.281706,115.314688
5,End tuning0,3006.120221,114.671616
6,end testing0,3084.107259,75.542528
7,end reporting0,3084.431178,74.8544
8,Start preparing fold1,3084.431226,74.8544
9,Start tuning1,3084.455709,79.70816
10,End tuning1,3106.766226,108.498944
11,end testing1,3183.4125,112.39424
12,end reporting1,3183.737993,109.391872
13,Start preparing fold2,3183.738037,109.391872
14,Start tuning2,3183.753576,110.014464
15,End tuning2,3226.965519,108.417024
16,end testing2,3290.00155,111.894528
17,end reporting2,3290.289565,110.002176
18,Start preparing fold3,3290.289611,110.002176
19,Start tuning3,3290.310189,111.566848
20,End tuning3,3300.530885,109.9776
21,end testing3,3375.921443,113.311744
22,end reporting3,3376.226359,110.81728
23,Start preparing fold4,3376.226403,110.81728
24,Start tuning4,3376.241714,111.423488
25,End tuning4,3420.771454,109.580288
26,end testing4,3481.371278,112.472064
27,end reporting4,3481.741575,110.505984
28,Start preparing fold5,3481.741618,110.505984
29,Start tuning5,3481.7599,111.857664
30,End tuning5,3501.883851,111.865856
31,end testing5,3573.688069,114.315264
32,end reporting5,3574.027771,112.173056
33,Start preparing fold6,3574.027814,112.173056
34,Start tuning6,3574.044229,112.287744
35,End tuning6,3624.276123,110.870528
36,end testing6,3686.800578,114.044928
37,end reporting6,3687.178671,112.406528
38,Start preparing fold7,3687.178716,112.406528
39,Start tuning7,3687.19691,113.926144
40,End tuning7,3711.056539,111.108096
41,end testing7,3790.648679,109.580288
42,end reporting7,3790.974747,107.388928
43,Start preparing fold8,3790.974791,107.388928
44,Start tuning8,3790.992979,108.630016
45,End tuning8,3800.776235,106.852352
46,end testing8,3877.567121,109.735936
47,end reporting8,3877.891118,106.78272
48,Start preparing fold9,3877.891162,106.78272
49,Start tuning9,3877.907786,108.027904
50,End tuning9,3913.966251,105.930752
51,end testing9,3978.973493,109.678592
52,end reporting9,3979.322628,107.589632
