,milestone,time,memory
0,start,99.672475,115.961856
1,loading data,99.679077,115.961856
2,data loaded,100.476277,110.166016
3,Start preparing fold0,100.476324,110.166016
4,Start tuning0,100.499425,113.82784
5,End tuning0,102.114464,113.82784
6,end testing0,147.027376,113.13152
7,end reporting0,147.206064,113.741824
8,Start preparing fold1,147.206115,113.741824
9,Start tuning1,147.227672,114.786304
10,End tuning1,151.393808,114.786304
11,end testing1,196.945546,112.427008
12,end reporting1,197.162666,112.910336
13,Start preparing fold2,197.16271,112.910336
14,Start tuning2,197.180138,112.943104
15,End tuning2,205.754638,112.443392
16,end testing2,243.46527,111.706112
17,end reporting2,243.642062,113.041408
18,Start preparing fold3,243.642109,113.041408
19,Start tuning3,243.66157,114.102272
20,End tuning3,245.788058,114.102272
21,end testing3,292.075742,112.8448
22,end reporting3,292.284295,113.471488
23,Start preparing fold4,292.284338,113.471488
24,Start tuning4,292.301857,113.565696
25,End tuning4,301.345268,112.549888
26,end testing4,338.778633,105.65632
27,end reporting4,338.945336,106.43456
28,Start preparing fold5,338.945391,106.43456
29,Start tuning5,338.969433,107.405312
30,End tuning5,343.997217,94.45376
31,end testing5,388.189218,94.007296
32,end reporting5,388.386644,94.244864
33,Start preparing fold6,388.386688,94.244864
34,Start tuning6,388.405967,93.745152
35,End tuning6,399.027624,92.893184
36,end testing6,437.066146,92.090368
37,end reporting6,437.231373,92.868608
38,Start preparing fold7,437.231418,92.868608
39,Start tuning7,437.252611,94.437376
40,End tuning7,441.782548,94.470144
41,end testing7,488.25931,93.24544
42,end reporting7,488.478678,93.405184
43,Start preparing fold8,488.478723,93.405184
44,Start tuning8,488.500993,94.96576
45,End tuning8,490.444604,94.96576
46,end testing8,535.747368,93.110272
47,end reporting8,535.963988,93.40928
48,Start preparing fold9,535.964047,93.40928
49,Start tuning9,535.985207,93.851648
50,End tuning9,543.440554,93.175808
51,end testing9,583.72911,92.925952
52,end reporting9,583.994696,93.564928
