,milestone,time,memory
0,start,1943.502723,106.733568
1,loading data,1943.514868,106.733568
2,data loaded,1944.278613,107.012096
3,Start preparing fold0,1944.278678,107.012096
4,Start tuning0,1944.302315,112.263168
5,End tuning0,1953.630677,111.927296
6,end testing0,2039.175947,112.807936
7,end reporting0,2039.349226,110.874624
8,Start preparing fold1,2039.34927,110.874624
9,Start tuning1,2039.371143,112.963584
10,End tuning1,2063.872241,112.672768
11,end testing1,2152.20059,111.931392
12,end reporting1,2152.435846,111.919104
13,Start preparing fold2,2152.43589,111.919104
14,Start tuning2,2152.454887,111.972352
15,End tuning2,2202.828731,109.842432
16,end testing2,2274.553265,112.992256
17,end reporting2,2274.706668,111.038464
18,Start preparing fold3,2274.706729,111.038464
19,Start tuning3,2274.729605,112.766976
20,End tuning3,2286.639787,111.980544
21,end testing3,2372.692288,113.094656
22,end reporting3,2372.935522,112.29184
23,Start preparing fold4,2372.935567,112.29184
24,Start tuning4,2372.95488,112.406528
25,End tuning4,2423.185785,110.297088
26,end testing4,2493.827432,112.877568
27,end reporting4,2494.107833,111.75936
28,Start preparing fold5,2494.107884,111.75936
29,Start tuning5,2494.129258,112.873472
30,End tuning5,2516.667734,112.41472
31,end testing5,2596.256446,112.29184
32,end reporting5,2596.510157,112.533504
33,Start preparing fold6,2596.510209,112.533504
34,Start tuning6,2596.527947,112.562176
35,End tuning6,2653.074922,110.61248
36,end testing6,2713.697158,113.102848
37,end reporting6,2713.89735,112.525312
38,Start preparing fold7,2713.897394,112.525312
39,Start tuning7,2713.914793,113.64352
40,End tuning7,2735.632931,113.434624
41,end testing7,2810.865219,114.475008
42,end reporting7,2811.081386,113.639424
43,Start preparing fold8,2811.081431,113.639424
44,Start tuning8,2811.100527,114.601984
45,End tuning8,2820.558705,113.426432
46,end testing8,2896.026191,114.806784
47,end reporting8,2896.21571,112.259072
48,Start preparing fold9,2896.215756,112.259072
49,Start tuning9,2896.235043,113.729536
50,End tuning9,2931.757946,110.972928
51,end testing9,2996.564338,114.13504
52,end reporting9,2996.729316,112.812032
