,milestone,time,memory
0,start,99.398758,115.949568
1,loading data,99.420852,115.949568
2,data loaded,100.225248,110.215168
3,Start preparing fold0,100.225296,110.215168
4,Start tuning0,100.246693,114.065408
5,End tuning0,101.840681,114.065408
6,end testing0,145.998879,113.451008
7,end reporting0,146.191061,114.020352
8,Start preparing fold1,146.191106,114.020352
9,Start tuning1,146.211345,114.921472
10,End tuning1,150.417695,114.921472
11,end testing1,195.841992,112.238592
12,end reporting1,196.055165,113.332224
13,Start preparing fold2,196.05521,113.332224
14,Start tuning2,196.071794,112.902144
15,End tuning2,204.73404,112.386048
16,end testing2,241.830627,111.812608
17,end reporting2,242.006672,113.045504
18,Start preparing fold3,242.006718,113.045504
19,Start tuning3,242.028061,114.065408
20,End tuning3,244.110708,114.065408
21,end testing3,290.499486,104.05888
22,end reporting3,290.71605,104.710144
23,Start preparing fold4,290.716092,104.710144
24,Start tuning4,290.73637,104.964096
25,End tuning4,299.454087,103.911424
26,end testing4,336.406541,103.837696
27,end reporting4,336.566611,104.615936
28,Start preparing fold5,336.566655,104.615936
29,Start tuning5,336.585435,105.852928
30,End tuning5,340.50702,105.852928
31,end testing5,381.949128,105.02144
32,end reporting5,382.147386,104.595456
33,Start preparing fold6,382.147428,104.595456
34,Start tuning6,382.164603,105.193472
35,End tuning6,392.421453,104.26368
36,end testing6,424.42035,103.591936
37,end reporting6,424.582277,104.615936
38,Start preparing fold7,424.582318,104.615936
39,Start tuning7,424.600697,106.115072
40,End tuning7,428.442714,106.115072
41,end testing7,470.142424,105.295872
42,end reporting7,470.339268,105.689088
43,Start preparing fold8,470.339312,105.689088
44,Start tuning8,470.357113,106.860544
45,End tuning8,472.002381,106.860544
46,end testing8,510.747991,105.377792
47,end reporting8,510.938993,105.291776
48,Start preparing fold9,510.939036,105.291776
49,Start tuning9,510.955063,105.598976
50,End tuning9,517.079603,104.497152
51,end testing9,550.343269,103.862272
52,end reporting9,550.568388,104.501248
