,milestone,time,memory
0,start,104.134343,115.941376
1,loading data,104.153197,115.941376
2,data loaded,104.940769,111.505408
3,Start preparing fold0,104.940815,111.505408
4,Start tuning0,104.958807,114.941952
5,End tuning0,106.595786,114.941952
6,end testing0,153.197646,113.573888
7,end reporting0,153.393793,114.696192
8,Start preparing fold1,153.393842,114.696192
9,Start tuning1,153.417084,115.924992
10,End tuning1,158.003929,115.924992
11,end testing1,207.810742,105.857024
12,end reporting1,207.997938,106.2912
13,Start preparing fold2,207.997981,106.2912
14,Start tuning2,208.012639,105.500672
15,End tuning2,217.531243,104.968192
16,end testing2,258.311893,104.681472
17,end reporting2,258.471273,105.603072
18,Start preparing fold3,258.471319,105.603072
19,Start tuning3,258.490138,106.586112
20,End tuning3,260.719142,106.586112
21,end testing3,308.816371,105.852928
22,end reporting3,309.000573,105.934848
23,Start preparing fold4,309.000618,105.934848
24,Start tuning4,309.015729,106.033152
25,End tuning4,318.402467,105.029632
26,end testing4,358.020169,103.878656
27,end reporting4,358.183567,104.656896
28,Start preparing fold5,358.183613,104.656896
29,Start tuning5,358.202121,105.517056
30,End tuning5,362.398933,105.517056
31,end testing5,407.050341,104.1408
32,end reporting5,407.264376,104.312832
33,Start preparing fold6,407.264423,104.312832
34,Start tuning6,407.278818,105.00096
35,End tuning6,417.695402,104.148992
36,end testing6,456.004788,103.960576
37,end reporting6,456.200306,103.948288
38,Start preparing fold7,456.20035,103.948288
39,Start tuning7,456.220199,105.463808
40,End tuning7,460.666936,105.463808
41,end testing7,509.050179,104.251392
42,end reporting7,509.241303,105.152512
43,Start preparing fold8,509.241348,105.152512
44,Start tuning8,509.260919,106.225664
45,End tuning8,511.273147,106.225664
46,end testing8,559.632332,40.521728
47,end reporting8,559.856428,41.013248
48,Start preparing fold9,559.856483,41.017344
49,Start tuning9,559.874221,43.565056
50,End tuning9,567.363183,42.561536
51,end testing9,609.055359,42.029056
52,end reporting9,609.278101,42.287104
