,milestone,time,memory
0,start,171.208028,65.880064
1,loading data,171.222994,65.880064
2,data loaded,172.03438,102.694912
3,Start preparing fold0,172.034433,102.694912
4,Start tuning0,172.05592,105.086976
5,End tuning0,174.804901,105.086976
6,end testing0,252.619813,105.160704
7,end reporting0,252.786056,104.177664
8,Start preparing fold1,252.786099,104.177664
9,Start tuning1,252.804385,105.852928
10,End tuning1,260.134242,105.852928
11,end testing1,340.507817,104.415232
12,end reporting1,340.707267,104.52992
13,Start preparing fold2,340.707311,104.52992
14,Start tuning2,340.722447,103.968768
15,End tuning2,355.724625,103.518208
16,end testing2,421.154943,103.284736
17,end reporting2,421.302061,103.026688
18,Start preparing fold3,421.302104,103.026688
19,Start tuning3,421.323393,104.964096
20,End tuning3,424.881552,104.964096
21,end testing3,504.508052,104.198144
22,end reporting3,504.683419,103.821312
23,Start preparing fold4,504.683463,103.821312
24,Start tuning4,504.699802,104.697856
25,End tuning4,519.95705,103.657472
26,end testing4,585.082826,103.17824
27,end reporting4,585.259764,104.026112
28,Start preparing fold5,585.259809,104.026112
29,Start tuning5,585.279242,105.32864
30,End tuning5,592.241462,105.32864
31,end testing5,666.786876,102.621184
32,end reporting5,666.985929,103.514112
33,Start preparing fold6,666.985972,103.514112
34,Start tuning6,667.002261,103.714816
35,End tuning6,684.085152,102.699008
36,end testing6,747.401309,102.281216
37,end reporting6,747.567901,103.432192
38,Start preparing fold7,747.567944,103.432192
39,Start tuning7,747.586945,104.472576
40,End tuning7,754.912525,104.472576
41,end testing7,840.548177,81.072128
42,end reporting7,840.777129,85.245952
43,Start preparing fold8,840.777205,85.254144
44,Start tuning8,840.805136,88.961024
45,End tuning8,844.771091,89.1904
46,end testing8,926.904786,87.904256
47,end reporting8,927.087795,87.302144
48,Start preparing fold9,927.087839,87.302144
49,Start tuning9,927.104102,88.481792
50,End tuning9,940.009152,87.236608
51,end testing9,1009.285431,86.474752
52,end reporting9,1009.471225,87.662592
