,milestone,time,memory
0,start,101.119921,116.334592
1,loading data,101.134206,116.334592
2,data loaded,101.949807,111.08352
3,Start preparing fold0,101.949855,111.08352
4,Start tuning0,101.968228,114.520064
5,End tuning0,103.583436,114.520064
6,end testing0,149.041548,113.881088
7,end reporting0,149.211039,114.31936
8,Start preparing fold1,149.211081,114.31936
9,Start tuning1,149.228254,115.32288
10,End tuning1,153.562468,115.32288
11,end testing1,200.666861,113.569792
12,end reporting1,200.847528,114.01216
13,Start preparing fold2,200.847572,114.01216
14,Start tuning2,200.862347,113.659904
15,End tuning2,209.716128,113.147904
16,end testing2,247.954225,112.324608
17,end reporting2,248.109524,113.709056
18,Start preparing fold3,248.109566,113.709056
19,Start tuning3,248.126567,114.774016
20,End tuning3,250.25696,114.774016
21,end testing3,296.852272,113.217536
22,end reporting3,297.037434,114.085888
23,Start preparing fold4,297.037477,114.085888
24,Start tuning4,297.05176,114.19648
25,End tuning4,306.111204,113.00864
26,end testing4,344.231068,112.439296
27,end reporting4,344.38578,113.639424
28,Start preparing fold5,344.385822,113.639424
29,Start tuning5,344.40232,114.929664
30,End tuning5,348.490999,114.946048
31,end testing5,391.529255,114.139136
32,end reporting5,391.732755,114.028544
33,Start preparing fold6,391.732797,114.028544
34,Start tuning6,391.747567,114.315264
35,End tuning6,401.852768,113.287168
36,end testing6,439.00637,113.17248
37,end reporting6,439.202852,113.577984
38,Start preparing fold7,439.202894,113.577984
39,Start tuning7,439.220188,115.183616
40,End tuning7,443.569439,115.183616
41,end testing7,490.564994,113.635328
42,end reporting7,490.75126,114.548736
43,Start preparing fold8,490.7513,114.548736
44,Start tuning8,490.768884,115.658752
45,End tuning8,492.738904,115.658752
46,end testing8,539.481126,114.077696
47,end reporting8,539.664638,114.388992
48,Start preparing fold9,539.664681,114.388992
49,Start tuning9,539.67916,114.520064
50,End tuning9,546.977186,113.557504
51,end testing9,586.864682,112.930816
52,end reporting9,587.099044,113.278976
