,milestone,time,memory
0,start,86.556353,116.191232
1,loading data,86.570581,116.191232
2,data loaded,87.409577,110.473216
3,Start preparing fold0,87.409626,110.473216
4,Start tuning0,87.428635,114.11456
5,End tuning0,88.801695,114.11456
6,end testing0,127.14892,113.197056
7,end reporting0,127.323215,113.983488
8,Start preparing fold1,127.323257,113.983488
9,Start tuning1,127.340504,114.819072
10,End tuning1,131.057855,114.819072
11,end testing1,171.545966,113.422336
12,end reporting1,171.737997,113.90976
13,Start preparing fold2,171.738039,113.90976
14,Start tuning2,171.753022,113.360896
15,End tuning2,179.311535,112.78336
16,end testing2,211.682264,112.533504
17,end reporting2,211.839572,113.4592
18,Start preparing fold3,211.839614,113.4592
19,Start tuning3,211.856043,113.979392
20,End tuning3,213.660936,113.983488
21,end testing3,252.884218,113.123328
22,end reporting3,253.073296,113.401856
23,Start preparing fold4,253.073337,113.401856
24,Start tuning4,253.087787,113.762304
25,End tuning4,260.765448,112.96768
26,end testing4,293.793779,112.27136
27,end reporting4,293.93734,113.225728
28,Start preparing fold5,293.937382,113.225728
29,Start tuning5,293.954809,114.229248
30,End tuning5,297.427814,114.229248
31,end testing5,333.79837,112.975872
32,end reporting5,333.973183,113.774592
33,Start preparing fold6,333.973226,113.774592
34,Start tuning6,333.987501,113.610752
35,End tuning6,342.541517,113.115136
36,end testing6,374.039111,112.881664
37,end reporting6,374.198512,112.857088
38,Start preparing fold7,374.198557,112.857088
39,Start tuning7,374.215869,114.941952
40,End tuning7,377.892853,114.941952
41,end testing7,417.657762,113.737728
42,end reporting7,417.849584,114.294784
43,Start preparing fold8,417.849627,114.294784
44,Start tuning8,417.867398,115.46624
45,End tuning8,419.563578,115.46624
46,end testing8,458.98107,113.7664
47,end reporting8,459.169261,113.74592
48,Start preparing fold9,459.169304,113.74592
49,Start tuning9,459.183671,113.893376
50,End tuning9,465.379704,113.311744
51,end testing9,498.995533,112.68096
52,end reporting9,499.20316,113.360896
