,Purity,Coverage,Harmonic mean,best parameters,k_segment1,k_segment2,k_tsid,acc,kappa,pr,re,j,p2,c2,h2,homo,comp,v_measure
0,96.97678864101977,90.92002318224863,93.85078741702911,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': GaussianNB(priors=None, var_smoothing=1e-09), 'kernel': 'cubic'}",473,165,239,72.9184096613437,72.55969847258645,72.9184096613437,72.9184096613437,57.37920769406916,91.10534846562983,93.50386730422264,92.28902661344125,86.19838089878272,94.04787589029054,89.95221063813126
1,98.39517760083305,86.71220768180366,92.18500992798269,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': GaussianNB(priors=None, var_smoothing=1e-09), 'kernel': 'cubic'}",890,194,256,72.58353536418257,72.25865621344225,72.58353536418257,72.58353536418257,56.965585704831234,92.59483661002045,91.06332131457555,91.82269335131646,84.08246611351153,93.10734116129427,88.36506996107362
2,98.7315643644496,85.04584189188323,91.37912199027926,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': GaussianNB(priors=None, var_smoothing=1e-09), 'kernel': 'cubic'}",922,173,223,72.496765847348,72.15939891966343,72.496765847348,72.496765847348,56.85876623376623,93.36406028869733,90.40588200355984,91.8611619783792,83.90314908385153,93.06707742322146,88.24784853317476
3,98.64970795464912,84.89977340965302,91.25972778593798,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': GaussianNB(priors=None, var_smoothing=1e-09), 'kernel': 'cubic'}",1028,194,241,72.66373376853757,72.33543912888112,72.66373376853757,72.66373376853757,57.06444512551894,92.87028745812218,89.74130670874972,91.27899013129634,83.61828218300234,92.68287857509131,87.91755041089985
4,98.03463237243622,87.6823926831468,92.56998521977432,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': GaussianNB(priors=None, var_smoothing=1e-09), 'kernel': 'cubic'}",725,140,204,70.96788175631745,70.51025389343289,70.96788175631745,70.96788175631745,55.00016795995835,89.87180028103914,91.11596847883553,90.48960797353979,83.82003235218328,93.03592935510517,88.187862407117
5,98.4672201515215,86.88945398761905,92.31675130534421,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': GaussianNB(priors=None, var_smoothing=1e-09), 'kernel': 'cubic'}",870,185,245,75.01440368734396,74.67779617523674,75.01440368734396,75.01440368734396,60.01843884449908,92.84743050014576,90.65043518768276,91.7357806789425,85.50836413066281,93.49693671932701,89.32439511160105
6,99.12674168197351,83.27319758716318,90.51100323092486,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': GaussianNB(priors=None, var_smoothing=1e-09), 'kernel': 'cubic'}",899,155,200,71.11031901621814,70.64956089360486,71.11031901621814,71.11031901621814,55.17146017699115,94.9597859865247,89.1640024326477,91.9706753961678,80.91182834953726,90.89192184263433,85.61200288427567
7,98.39517760083305,86.71220768180366,92.18500992798269,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': GaussianNB(priors=None, var_smoothing=1e-09), 'kernel': 'cubic'}",890,194,256,72.58353536418257,72.25865621344225,72.58353536418257,72.58353536418257,56.965585704831234,92.59483661002045,91.06332131457555,91.82269335131646,84.08246611351153,93.10734116129427,88.36506996107362
8,98.61345000631307,86.11915116100116,91.94377769747048,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': GaussianNB(priors=None, var_smoothing=1e-09), 'kernel': 'cubic'}",939,191,246,72.39782209022769,72.06792139962049,72.39782209022769,72.39782209022769,56.737136682275356,93.21135736142352,90.67597782355534,91.92618909296533,83.78073593618663,92.88591231972755,88.09868947055615
9,98.79355488727913,84.02415054534609,90.81226032363568,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': GaussianNB(priors=None, var_smoothing=1e-09), 'kernel': 'cubic'}",1053,186,241,70.80758223070222,70.45660832888103,70.80758223070222,70.80758223070222,54.80784666259992,93.03796796370625,89.25385334890217,91.10663428253476,82.34708682729419,92.56674162756825,87.15836337768032
