,milestone,time,memory
0,start,163.388972,116.195328
1,loading data,163.400232,116.195328
2,data loaded,164.244199,111.173632
3,Start preparing fold0,164.244246,111.173632
4,Start tuning0,164.263286,114.814976
5,End tuning0,166.930428,114.814976
6,end testing0,238.845199,114.757632
7,end reporting0,238.997935,114.282496
8,Start preparing fold1,238.997977,114.282496
9,Start tuning1,239.015537,115.810304
10,End tuning1,245.787717,115.810304
11,end testing1,324.805271,114.540544
12,end reporting1,325.007539,114.597888
13,Start preparing fold2,325.007583,114.597888
14,Start tuning2,325.022267,113.999872
15,End tuning2,339.00796,113.483776
16,end testing2,401.66036,113.143808
17,end reporting2,401.796448,112.898048
18,Start preparing fold3,401.796491,112.898048
19,Start tuning3,401.81334,114.95424
20,End tuning3,405.103821,114.95424
21,end testing3,478.852549,106.14784
22,end reporting3,479.019337,105.537536
23,Start preparing fold4,479.01938,105.537536
24,Start tuning4,479.033386,106.307584
25,End tuning4,493.13063,105.566208
26,end testing4,553.05915,104.83712
27,end reporting4,553.232265,105.69728
28,Start preparing fold5,553.232308,105.69728
29,Start tuning5,553.249734,107.184128
30,End tuning5,559.596728,107.184128
31,end testing5,627.156854,106.328064
32,end reporting5,627.34431,106.20928
33,Start preparing fold6,627.344354,106.20928
34,Start tuning6,627.358604,106.483712
35,End tuning6,643.055062,105.766912
36,end testing6,701.231589,104.071168
37,end reporting6,701.390391,104.48896
38,Start preparing fold7,701.390431,104.48896
39,Start tuning7,701.407626,106.049536
40,End tuning7,708.167511,106.053632
41,end testing7,782.02483,105.63584
42,end reporting7,782.224341,105.639936
43,Start preparing fold8,782.224383,105.639936
44,Start tuning8,782.243254,106.72128
45,End tuning8,785.334742,106.725376
46,end testing8,859.588389,103.665664
47,end reporting8,859.75942,104.235008
48,Start preparing fold9,859.759463,104.235008
49,Start tuning9,859.775553,105.00096
50,End tuning9,871.182692,104.07936
51,end testing9,933.871,103.391232
52,end reporting9,934.051452,104.57088
