,milestone,time,memory
0,start,73171.079854,231.66976
1,loading data,73171.085364,231.66976
2,data loaded,73171.697823,189.546496
3,Start preparing fold0,73171.697872,189.546496
4,Start tuning0,73171.71795,191.93856
5,End tuning0,73174.336568,191.93856
6,end testing0,73247.909788,181.518336
7,end reporting0,73250.941066,180.588544
8,Start preparing fold1,73250.941111,180.588544
9,Start tuning1,73250.960772,182.841344
10,End tuning1,73257.945167,182.849536
11,end testing1,73334.25589,155.29984
12,end reporting1,73341.831219,156.327936
13,Start preparing fold2,73341.831273,156.327936
14,Start tuning2,73341.84699,155.783168
15,End tuning2,73356.146467,147.734528
16,end testing2,73418.344367,145.559552
17,end reporting2,73421.832238,152.866816
18,Start preparing fold3,73421.832289,152.866816
19,Start tuning3,73421.851859,154.29632
20,End tuning3,73425.28925,154.435584
21,end testing3,73501.002577,153.849856
22,end reporting3,73505.141167,144.871424
23,Start preparing fold4,73505.141216,144.871424
24,Start tuning4,73505.158419,145.600512
25,End tuning4,73519.756938,144.34304
26,end testing4,73581.671371,143.74912
27,end reporting4,73585.293361,153.341952
28,Start preparing fold5,73585.293407,153.341952
29,Start tuning5,73585.312268,155.521024
30,End tuning5,73591.894538,155.529216
31,end testing5,73662.169169,64.098304
32,end reporting5,73667.088836,132.186112
33,Start preparing fold6,73667.08888,132.186112
34,Start tuning6,73667.1083,133.05856
35,End tuning6,73683.451298,132.132864
36,end testing6,73743.718506,131.70688
37,end reporting6,73748.95856,142.196736
38,Start preparing fold7,73748.958617,142.196736
39,Start tuning7,73748.977456,143.806464
40,End tuning7,73756.020489,140.877824
41,end testing7,73832.366522,140.435456
42,end reporting7,73839.472516,137.494528
43,Start preparing fold8,73839.472575,137.494528
44,Start tuning8,73839.491447,138.268672
45,End tuning8,73842.646712,138.272768
46,end testing8,73918.565976,136.781824
47,end reporting8,73922.314032,127.913984
48,Start preparing fold9,73922.314076,127.913984
49,Start tuning9,73922.329735,128.811008
50,End tuning9,73934.019228,127.791104
51,end testing9,73998.141434,127.20128
52,end reporting9,74003.074644,137.875456
