,milestone,time,memory
0,start,170.464836,115.970048
1,loading data,170.479235,115.970048
2,data loaded,171.289265,111.112192
3,Start preparing fold0,171.289312,111.112192
4,Start tuning0,171.310678,114.753536
5,End tuning0,174.046764,114.753536
6,end testing0,251.412489,114.597888
7,end reporting0,251.577393,113.721344
8,Start preparing fold1,251.577437,113.721344
9,Start tuning1,251.596821,115.748864
10,End tuning1,259.023303,115.748864
11,end testing1,340.007664,114.466816
12,end reporting1,340.206065,114.52416
13,Start preparing fold2,340.206113,114.52416
14,Start tuning2,340.224093,113.93024
15,End tuning2,355.103177,113.41824
16,end testing2,420.434821,113.201152
17,end reporting2,420.581204,113.258496
18,Start preparing fold3,420.581246,113.258496
19,Start tuning3,420.600588,114.896896
20,End tuning3,424.169617,114.896896
21,end testing3,503.309058,114.089984
22,end reporting3,503.480395,113.860608
23,Start preparing fold4,503.480437,113.860608
24,Start tuning4,503.497509,114.60608
25,End tuning4,518.67875,113.238016
26,end testing4,582.661331,105.590784
27,end reporting4,582.824276,106.729472
28,Start preparing fold5,582.824319,106.729472
29,Start tuning5,582.841226,107.606016
30,End tuning5,589.188034,107.606016
31,end testing5,658.263012,106.369024
32,end reporting5,658.458503,106.5984
33,Start preparing fold6,658.458555,106.5984
34,Start tuning6,658.47399,107.053056
35,End tuning6,674.291245,106.1888
36,end testing6,732.892435,105.689088
37,end reporting6,733.027331,106.745856
38,Start preparing fold7,733.027373,106.745856
39,Start tuning7,733.04422,108.265472
40,End tuning7,739.795125,108.265472
41,end testing7,813.892417,106.893312
42,end reporting7,814.078058,107.843584
43,Start preparing fold8,814.0781,107.843584
44,Start tuning8,814.094808,108.863488
45,End tuning8,817.131127,108.863488
46,end testing8,891.407715,106.74176
47,end reporting8,891.569829,106.20928
48,Start preparing fold9,891.569871,106.20928
49,Start tuning9,891.584482,107.638784
50,End tuning9,902.954802,106.528768
51,end testing9,966.165691,105.807872
52,end reporting9,966.350091,106.078208
