,Purity,Coverage,Harmonic mean,best parameters,k_segment1,k_segment2,k_tsid,acc,kappa,pr,re,j,p2,c2,h2,homo,comp,v_measure
0,95.0446300918102,98.98518889817917,96.97489501735593,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': GaussianNB(priors=None, var_smoothing=1e-09)}",55,10,222,19.742457957903184,16.632595254105766,19.742457957903184,19.742457957903184,10.952361678876432,67.31068289626045,99.3946893076796,80.26525270435675,27.824725241403726,99.73857115694082,43.510922291407454
1,99.22258018674626,91.28140922683147,95.08648059758644,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': GaussianNB(priors=None, var_smoothing=1e-09)}",870,62,239,41.866610294894826,40.41218318188823,41.866610294894826,41.866610294894826,26.475502974400104,88.3659779682077,95.55163795271946,91.81843611746618,59.020441689310765,96.89823936256803,73.35845644041139
2,55.30728671449564,100.0,71.22304160289411,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': GaussianNB(priors=None, var_smoothing=1e-09)}",1,1,210,4.853487769037946,0.0,4.853487769037946,4.853487769037946,2.4870994175359336,55.30728671449564,100.0,71.22304160289411,-1.6099541808557193e-14,100.0,-3.219908361711439e-14
3,99.22954891867009,92.2685179938808,95.62251533440322,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': GaussianNB(priors=None, var_smoothing=1e-09)}",721,50,228,38.33108156154448,36.62907292828559,38.33108156154448,38.33108156154448,23.709617118603067,87.71400149046698,96.2434298110864,91.78097656798496,54.02845106235399,97.37303754545333,69.49620432656688
4,99.24729684854726,80.6405664965064,88.98163658503259,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': GaussianNB(priors=None, var_smoothing=1e-09)}",1616,100,191,60.45460471989222,59.72350869489136,60.45460471989222,60.45460471989222,43.32253643951663,87.6579790706565,90.11908546529182,88.8714967614494,76.46972251966486,94.27520675886697,84.44407610576134
5,99.69538313930451,73.25417472849718,84.45356098213786,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': GaussianNB(priors=None, var_smoothing=1e-09)}",3668,143,228,54.53249605116154,54.00466359774061,54.53249605116154,54.53249605116154,37.48775126459917,91.86747125378272,89.38063613029195,90.6069932409775,72.5559839434354,92.30159979614757,81.24628835203168
6,99.50627325489353,82.06530176609627,89.94813578434263,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': GaussianNB(priors=None, var_smoothing=1e-09)}",1442,78,184,54.80958340783122,53.69352651359529,54.80958340783122,54.80958340783122,37.75013853826735,90.23093684317199,91.02363293963252,90.62555150861886,68.67749742358107,93.28010332582828,79.11013779147146
7,99.10661276267221,91.38206622189531,95.08771963545368,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': GaussianNB(priors=None, var_smoothing=1e-09)}",804,61,239,41.78909910862136,40.3144876805006,41.78909910862136,41.78909910862136,26.41353969491148,88.83748044870434,95.51418191352708,92.05492545702526,59.02077804749416,97.47931218297322,73.52462021077613
8,99.1662855295907,94.15911853145398,96.59785871241576,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': GaussianNB(priors=None, var_smoothing=1e-09)}",562,37,232,32.621097764076396,30.472837702984734,32.621097764076396,32.621097764076396,19.489372512490473,85.90062490042298,97.63400402066509,91.39225666793934,48.26099072230202,98.73957179505376,64.83335133853717
9,99.30650926643776,82.93164653320017,90.38340284769876,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': GaussianNB(priors=None, var_smoothing=1e-09)}",1784,103,225,51.223368841544605,50.35289607999282,51.223368841544605,51.223368841544605,34.42971415785646,87.43654487977854,91.28287579923604,89.31832070908612,69.8251389338424,94.25047088135122,80.21975028808946
