,milestone,time,memory
0,start,101.508229,116.281344
1,loading data,101.522776,116.281344
2,data loaded,102.345432,110.825472
3,Start preparing fold0,102.345482,110.825472
4,Start tuning0,102.36441,114.72896
5,End tuning0,103.977876,114.72896
6,end testing0,149.51891,114.577408
7,end reporting0,149.687198,114.5856
8,Start preparing fold1,149.68724,114.5856
9,Start tuning1,149.704875,115.585024
10,End tuning1,154.061604,115.585024
11,end testing1,201.343539,114.307072
12,end reporting1,201.522109,114.233344
13,Start preparing fold2,201.522153,114.233344
14,Start tuning2,201.536382,113.754112
15,End tuning2,210.42879,112.98816
16,end testing2,248.944073,112.369664
17,end reporting2,249.097155,113.664
18,Start preparing fold3,249.097198,113.664
19,Start tuning3,249.113907,114.970624
20,End tuning3,251.243664,114.970624
21,end testing3,298.013084,113.709056
22,end reporting3,298.196892,114.192384
23,Start preparing fold4,298.196936,114.192384
24,Start tuning4,298.212061,114.126848
25,End tuning4,307.356648,113.082368
26,end testing4,345.818525,113.016832
27,end reporting4,345.974237,113.750016
28,Start preparing fold5,345.974279,113.750016
29,Start tuning5,345.991455,114.692096
30,End tuning5,350.1007,114.692096
31,end testing5,393.366121,113.897472
32,end reporting5,393.564344,113.688576
33,Start preparing fold6,393.564387,113.688576
34,Start tuning6,393.580183,114.343936
35,End tuning6,403.7281,113.07008
36,end testing6,441.07569,112.5376
37,end reporting6,441.261049,113.020928
38,Start preparing fold7,441.261092,113.020928
39,Start tuning7,441.278236,115.191808
40,End tuning7,445.635248,115.191808
41,end testing7,492.98725,114.745344
42,end reporting7,493.173837,114.9952
43,Start preparing fold8,493.173881,114.9952
44,Start tuning8,493.19141,116.166656
45,End tuning8,495.172431,116.166656
46,end testing8,543.195323,114.466816
47,end reporting8,543.377944,114.475008
48,Start preparing fold9,543.377988,114.475008
49,Start tuning9,543.392649,114.348032
50,End tuning9,550.813858,113.795072
51,end testing9,592.070832,104.710144
52,end reporting9,592.299524,104.972288
