,milestone,time,memory
0,start,3655.621298,119.816192
1,loading data,3655.6358,119.816192
2,data loaded,3656.40755,121.495552
3,Start preparing fold0,3656.407595,121.495552
4,Start tuning0,3656.426518,125.186048
5,End tuning0,3664.041253,124.37504
6,end testing0,3736.100848,128.413696
7,end reporting0,3736.258192,124.076032
8,Start preparing fold1,3736.258234,124.076032
9,Start tuning1,3736.275681,126.492672
10,End tuning1,3757.555556,126.03392
11,end testing1,3832.918528,125.804544
12,end reporting1,3833.124642,123.82208
13,Start preparing fold2,3833.124686,123.82208
14,Start tuning2,3833.139601,124.760064
15,End tuning2,3877.292526,119.758848
16,end testing2,3942.859145,123.744256
17,end reporting2,3942.994786,120.500224
18,Start preparing fold3,3942.99483,120.500224
19,Start tuning3,3943.01428,122.425344
20,End tuning3,3953.132003,120.373248
21,end testing3,4030.215273,121.450496
22,end reporting3,4030.416912,120.610816
23,Start preparing fold4,4030.416954,120.610816
24,Start tuning4,4030.431186,121.561088
25,End tuning4,4074.580394,119.939072
26,end testing4,4138.232763,121.946112
27,end reporting4,4138.497918,120.492032
28,Start preparing fold5,4138.497962,120.492032
29,Start tuning5,4138.518208,121.925632
30,End tuning5,4159.029188,121.925632
31,end testing5,4230.682795,122.331136
32,end reporting5,4231.031174,120.942592
33,Start preparing fold6,4231.031219,120.942592
34,Start tuning6,4231.047621,121.643008
35,End tuning6,4281.501683,115.048448
36,end testing6,4344.208468,115.929088
37,end reporting6,4344.420001,115.212288
38,Start preparing fold7,4344.420048,115.212288
39,Start tuning7,4344.440155,116.359168
40,End tuning7,4366.807644,99.028992
41,end testing7,4443.86999,103.591936
42,end reporting7,4444.089195,101.924864
43,Start preparing fold8,4444.089238,101.924864
44,Start tuning8,4444.109808,104.701952
45,End tuning8,4453.689784,102.56384
46,end testing8,4531.472987,106.651648
47,end reporting8,4531.66481,102.350848
48,Start preparing fold9,4531.664854,102.350848
49,Start tuning9,4531.680626,103.75168
50,End tuning9,4566.990711,101.322752
51,end testing9,4634.262568,103.841792
52,end reporting9,4634.495569,103.022592
