,milestone,time,memory
0,start,85.887879,112.918528
1,loading data,85.902042,112.918528
2,data loaded,86.706136,106.96704
3,Start preparing fold0,86.706183,106.96704
4,Start tuning0,86.725779,110.608384
5,End tuning0,88.063704,110.608384
6,end testing0,126.457715,110.481408
7,end reporting0,126.641096,110.555136
8,Start preparing fold1,126.641141,110.555136
9,Start tuning1,126.659709,111.570944
10,End tuning1,130.365837,111.57504
11,end testing1,169.224521,108.355584
12,end reporting1,169.415844,109.359104
13,Start preparing fold2,169.415888,109.359104
14,Start tuning2,169.431261,109.223936
15,End tuning2,176.79321,108.720128
16,end testing2,208.315334,107.098112
17,end reporting2,208.470093,108.474368
18,Start preparing fold3,208.470138,108.474368
19,Start tuning3,208.488,108.990464
20,End tuning3,210.271437,107.327488
21,end testing3,248.467191,106.242048
22,end reporting3,248.642328,106.856448
23,Start preparing fold4,248.642372,106.856448
24,Start tuning4,248.656312,106.76224
25,End tuning4,256.245102,106.156032
26,end testing4,288.780761,106.041344
27,end reporting4,288.93392,106.876928
28,Start preparing fold5,288.933966,106.876928
29,Start tuning5,288.951024,107.524096
30,End tuning5,292.480119,107.524096
31,end testing5,328.724127,106.610688
32,end reporting5,328.899892,107.282432
33,Start preparing fold6,328.899937,107.282432
34,Start tuning6,328.915435,107.044864
35,End tuning6,338.204887,106.074112
36,end testing6,369.850958,105.914368
37,end reporting6,369.993822,106.582016
38,Start preparing fold7,369.993867,106.582016
39,Start tuning7,370.010917,107.651072
40,End tuning7,373.630733,107.651072
41,end testing7,412.33029,106.917888
42,end reporting7,412.517279,107.266048
43,Start preparing fold8,412.517323,107.266048
44,Start tuning8,412.534047,108.335104
45,End tuning8,414.128932,108.335104
46,end testing8,452.57297,106.889216
47,end reporting8,452.759345,106.868736
48,Start preparing fold9,452.75939,106.868736
49,Start tuning9,452.774873,107.339776
50,End tuning9,458.809307,106.27072
51,end testing9,491.477879,105.517056
52,end reporting9,491.668164,106.92608
