,milestone,time,memory
0,start,834.145142,112.451584
1,loading data,834.1628,112.451584
2,data loaded,834.890286,111.353856
3,Start preparing fold0,834.890337,111.353856
4,Start tuning0,834.914951,113.651712
5,End tuning0,844.180523,113.31584
6,end testing0,931.433774,113.524736
7,end reporting0,932.132356,112.37376
8,Start preparing fold1,932.132401,112.37376
9,Start tuning1,932.157086,114.311168
10,End tuning1,956.514448,113.70496
11,end testing1,1046.22084,111.2064
12,end reporting1,1046.443063,110.85824
13,Start preparing fold2,1046.443115,110.85824
14,Start tuning2,1046.463135,111.394816
15,End tuning2,1095.965709,109.11744
16,end testing2,1168.611029,111.788032
17,end reporting2,1168.874603,110.4896
18,Start preparing fold3,1168.874674,110.4896
19,Start tuning3,1168.898989,112.201728
20,End tuning3,1180.736655,111.386624
21,end testing3,1270.198597,112.238592
22,end reporting3,1270.421104,111.341568
23,Start preparing fold4,1270.421194,111.341568
24,Start tuning4,1270.438934,111.992832
25,End tuning4,1321.360072,108.630016
26,end testing4,1392.24903,111.325184
27,end reporting4,1392.426276,110.297088
28,Start preparing fold5,1392.426322,110.297088
29,Start tuning5,1392.447374,111.771648
30,End tuning5,1414.683442,111.796224
31,end testing5,1494.367827,110.788608
32,end reporting5,1494.59651,111.222784
33,Start preparing fold6,1494.596557,111.222784
34,Start tuning6,1494.614016,111.366144
35,End tuning6,1549.598764,109.195264
36,end testing6,1618.049361,110.546944
37,end reporting6,1618.220614,110.44864
38,Start preparing fold7,1618.22066,110.44864
39,Start tuning7,1618.243607,111.730688
40,End tuning7,1642.070764,111.730688
41,end testing7,1730.426065,112.893952
42,end reporting7,1730.657845,112.050176
43,Start preparing fold8,1730.65789,112.050176
44,Start tuning8,1730.678296,113.115136
45,End tuning8,1741.432083,111.894528
46,end testing8,1827.997403,111.34976
47,end reporting8,1828.200169,110.395392
48,Start preparing fold9,1828.200213,110.395392
49,Start tuning9,1828.220006,111.65696
50,End tuning9,1868.566904,108.924928
51,end testing9,1942.744131,110.956544
52,end reporting9,1942.925079,110.235648
