,tsid,lat,lon,label,time
0,60007,-3.093,-29.56,STOP,2004-08-06 00:02:00
1,60007,-3.167,-29.541999999999998,STOP,2004-08-06 01:00:00
2,60007,-3.2060000000000004,-29.513,STOP,2004-08-06 01:37:00
3,60007,-3.228,-29.497,STOP,2004-08-06 02:00:00
4,60007,-3.3169999999999997,-29.467,STOP,2004-08-06 03:00:00
5,60007,-3.3930000000000002,-29.435,STOP,2004-08-06 04:00:00
6,60007,-3.409,-29.429000000000002,STOP,2004-08-06 04:12:00
7,60007,-3.427,-29.419,STOP,2004-08-06 04:26:00
8,60007,-3.465,-29.412,STOP,2004-08-06 05:00:00
9,60007,-3.542,-29.405,STOP,2004-08-06 06:00:00
10,60007,-3.563,-29.4,STOP,2004-08-06 06:14:00
11,60007,-3.603,-29.383000000000003,STOP,2004-08-06 06:47:00
12,60007,-3.623,-29.375999999999998,STOP,2004-08-06 07:00:00
13,60007,-3.6889999999999996,-29.346,STOP,2004-08-06 07:49:00
14,60007,-3.7030000000000003,-29.337,STOP,2004-08-06 08:00:00
15,60007,-3.72,-29.315,STOP,2004-08-06 08:26:00
16,60007,-3.69,-29.326,STOP,2004-08-06 09:00:00
17,60007,-3.6060000000000003,-29.344,STOP,2004-08-06 09:37:00
18,60007,-3.552,-29.355999999999998,STOP,2004-08-06 10:00:00
19,60007,-3.4330000000000003,-29.383000000000003,STOP,2004-08-06 10:53:00
20,60007,-3.367,-29.399,STOP,2004-08-06 11:21:00
21,60007,-3.275,-29.418000000000003,STOP,2004-08-06 12:00:00
22,60007,-3.179,-29.441,STOP,2004-08-06 12:41:00
23,60007,-3.1310000000000002,-29.451999999999998,STOP,2004-08-06 13:00:00
24,60007,-2.991,-29.502,STOP,2004-08-06 14:00:00
25,60007,-2.85,-29.553,STOP,2004-08-06 15:00:00
26,60007,-2.793,-29.576,STOP,2004-08-06 15:26:00
27,60007,-2.737,-29.590999999999998,STOP,2004-08-06 16:00:00
28,60007,-2.7310000000000003,-29.601,STOP,2004-08-06 17:09:00
29,60007,-2.72,-29.622,STOP,2004-08-06 18:00:00
30,60007,-2.7110000000000003,-29.639,STOP,2004-08-06 18:44:00
31,60007,-2.707,-29.645,STOP,2004-08-06 19:00:00
32,60007,-2.7089999999999996,-29.65,STOP,2004-08-06 19:31:00
33,60007,-2.721,-29.642,STOP,2004-08-06 20:00:00
34,60007,-2.8139999999999996,-29.618000000000002,STOP,2004-08-06 21:00:00
