,tsid,lat,lon,label,time
0,220004,0.882,-35.159,STOP,2004-04-29 00:00:00
1,220004,0.975,-35.199,STOP,2004-04-29 00:46:00
2,220004,0.998,-35.205999999999996,STOP,2004-04-29 01:00:00
3,220004,0.9329999999999999,-35.214,STOP,2004-04-29 01:38:00
4,220004,0.878,-35.209,STOP,2004-04-29 02:00:00
5,220004,0.7340000000000001,-35.2,STOP,2004-04-29 02:57:00
6,220004,0.6990000000000001,-35.196999999999996,STOP,2004-04-29 03:11:00
7,220004,0.579,-35.179,STOP,2004-04-29 04:00:00
8,220004,0.489,-35.166,STOP,2004-04-29 04:36:00
9,220004,0.43,-35.156,STOP,2004-04-29 05:00:00
10,220004,0.28600000000000003,-35.122,STOP,2004-04-29 06:00:00
11,220004,0.24,-35.111999999999995,STOP,2004-04-29 06:19:00
12,220004,0.171,-35.126,STOP,2004-04-29 07:00:00
13,220004,0.16699999999999998,-35.123000000000005,STOP,2004-04-29 07:25:00
14,220004,0.166,-35.102,STOP,2004-04-29 08:00:00
15,220004,0.18100000000000002,-35.115,STOP,2004-04-29 08:21:00
16,220004,0.23600000000000002,-35.12,STOP,2004-04-29 09:03:00
17,220004,0.321,-35.096,STOP,2004-04-29 10:00:00
18,220004,0.37,-35.05,STOP,2004-04-29 10:37:00
19,220004,0.4,-35.025,STOP,2004-04-29 11:00:00
20,220004,0.445,-34.995,STOP,2004-04-29 11:42:00
21,220004,0.47100000000000003,-34.982,STOP,2004-04-29 12:00:00
22,220004,0.522,-34.941,STOP,2004-04-29 12:39:00
23,220004,0.545,-34.921,STOP,2004-04-29 13:00:00
24,220004,0.5760000000000001,-34.899,STOP,2004-04-29 13:30:00
25,220004,0.612,-34.876999999999995,STOP,2004-04-29 14:00:00
26,220004,0.632,-34.87,STOP,2004-04-29 14:13:00
27,220004,0.716,-34.875,STOP,2004-04-29 15:00:00
28,220004,0.7879999999999999,-34.897,STOP,2004-04-29 15:51:00
29,220004,0.797,-34.985,STOP,2004-04-29 17:00:00
30,230004,0.78,-35.053000000000004,MOVE,2004-04-29 17:29:00
31,230004,0.762,-35.125,MOVE,2004-04-29 18:00:00
32,230004,0.7440000000000001,-35.222,MOVE,2004-04-29 19:00:00
33,240004,0.762,-35.185,STOP,2004-04-29 19:17:00
34,240004,0.804,-35.088,STOP,2004-04-29 20:00:00
35,240004,0.816,-35.056999999999995,STOP,2004-04-29 20:13:00
36,240004,0.718,-35.068000000000005,STOP,2004-04-29 21:00:00
37,240004,0.617,-35.153,STOP,2004-04-29 21:52:00
38,240004,0.467,-35.236,STOP,2004-04-29 23:00:00
39,240004,0.39899999999999997,-35.231,STOP,2004-04-29 23:26:00
40,240004,0.311,-35.209,STOP,2004-04-30 00:00:00
41,240004,0.22699999999999998,-35.189,STOP,2004-04-30 00:32:00
42,240004,0.153,-35.171,STOP,2004-04-30 01:00:00
43,240004,0.11,-35.150999999999996,STOP,2004-04-30 01:24:00
44,240004,0.168,-35.124,STOP,2004-04-30 02:01:00
45,240004,0.252,-35.109,STOP,2004-04-30 02:48:00
46,240004,0.275,-35.103,STOP,2004-04-30 03:00:00
47,240004,0.386,-35.080999999999996,STOP,2004-04-30 04:00:00
48,240004,0.42700000000000005,-35.074,STOP,2004-04-30 04:22:00
49,240004,0.45399999999999996,-35.068000000000005,STOP,2004-04-30 04:36:00
50,240004,0.5,-35.061,STOP,2004-04-30 05:00:00
51,240004,0.609,-35.012,STOP,2004-04-30 06:00:00
52,240004,0.627,-34.999,STOP,2004-04-30 06:11:00
53,240004,0.6509999999999999,-34.946999999999996,STOP,2004-04-30 07:00:00
54,240004,0.644,-34.907,STOP,2004-04-30 08:00:00
55,240004,0.657,-34.844,STOP,2004-04-30 08:41:00
56,240004,0.639,-34.829,STOP,2004-04-30 09:00:00
57,240004,0.5589999999999999,-34.874,STOP,2004-04-30 10:00:00
58,240004,0.531,-34.884,STOP,2004-04-30 10:23:00
59,240004,0.474,-34.909,STOP,2004-04-30 11:00:00
60,240004,0.386,-34.98,STOP,2004-04-30 12:00:00
61,240004,0.34600000000000003,-35.016999999999996,STOP,2004-04-30 12:26:00
62,240004,0.275,-35.037,STOP,2004-04-30 13:03:00
63,240004,0.161,-35.016999999999996,STOP,2004-04-30 14:00:00
64,240004,0.03,-34.964,STOP,2004-04-30 15:00:00
65,240004,-0.021,-34.933,STOP,2004-04-30 15:38:00
66,240004,-0.057999999999999996,-34.921,STOP,2004-04-30 16:00:00
67,250004,-0.195,-34.846,MOVE,2004-04-30 17:00:00
68,250004,-0.22899999999999998,-34.804,MOVE,2004-04-30 17:22:00
69,250004,-0.294,-34.722,MOVE,2004-04-30 18:00:00
70,250004,-0.392,-34.601,MOVE,2004-04-30 19:00:00
71,250004,-0.488,-34.486,MOVE,2004-04-30 20:00:00
72,250004,-0.541,-34.42,MOVE,2004-04-30 20:34:00
73,250004,-0.5820000000000001,-34.369,MOVE,2004-04-30 21:00:00
74,250004,-0.613,-34.33,MOVE,2004-04-30 21:20:00
75,250004,-0.6459999999999999,-34.245,MOVE,2004-04-30 22:00:00
76,250004,-0.6609999999999999,-34.102,MOVE,2004-04-30 23:00:00
77,260004,-0.653,-33.989000000000004,STOP,2004-05-01 00:05:00
78,260004,-0.556,-33.911,STOP,2004-05-01 01:00:00
79,260004,-0.51,-33.825,STOP,2004-05-01 01:43:00
80,260004,-0.48100000000000004,-33.797,STOP,2004-05-01 02:00:00
81,260004,-0.39799999999999996,-33.722,STOP,2004-05-01 02:48:00
82,260004,-0.377,-33.704,STOP,2004-05-01 03:00:00
83,260004,-0.282,-33.611,STOP,2004-05-01 04:00:00
84,260004,-0.311,-33.619,STOP,2004-05-01 04:13:00
85,260004,-0.41600000000000004,-33.65,STOP,2004-05-01 05:00:00
86,260004,-0.545,-33.696999999999996,STOP,2004-05-01 06:00:00
87,260004,-0.655,-33.772,STOP,2004-05-01 07:00:00
88,260004,-0.746,-33.87,STOP,2004-05-01 08:00:00
89,260004,-0.759,-33.904,STOP,2004-05-01 08:17:00
90,260004,-0.713,-33.864000000000004,STOP,2004-05-01 09:00:00
91,260004,-0.6459999999999999,-33.792,STOP,2004-05-01 10:00:00
92,260004,-0.635,-33.766,STOP,2004-05-01 10:14:00
93,260004,-0.588,-33.708,STOP,2004-05-01 11:00:00
94,260004,-0.505,-33.638000000000005,STOP,2004-05-01 12:00:00
95,260004,-0.465,-33.593,STOP,2004-05-01 12:34:00
96,260004,-0.428,-33.558,STOP,2004-05-01 13:00:00
97,270004,-0.401,-33.474000000000004,MOVE,2004-05-01 13:54:00
98,270004,-0.402,-33.407,MOVE,2004-05-01 14:22:00
99,270004,-0.40299999999999997,-33.313,MOVE,2004-05-01 15:00:00
100,270004,-0.406,-33.259,MOVE,2004-05-01 15:23:00
