,tsid,lat,lon,label,time
0,120010,0.441,-33.056999999999995,STOP,2004-08-18 00:00:00
1,120010,0.465,-33.059,STOP,2004-08-18 00:28:00
2,120010,0.48700000000000004,-33.069,STOP,2004-08-18 01:00:00
3,120010,0.52,-32.992,STOP,2004-08-18 02:00:00
4,120010,0.457,-32.94,STOP,2004-08-18 03:00:00
5,120010,0.409,-32.943000000000005,STOP,2004-08-18 03:37:00
6,120010,0.40399999999999997,-32.93,STOP,2004-08-18 04:00:00
7,120010,0.33799999999999997,-32.857,STOP,2004-08-18 05:00:00
8,120010,0.325,-32.85,STOP,2004-08-18 05:15:00
9,120010,0.304,-32.833,STOP,2004-08-18 05:29:00
10,120010,0.272,-32.825,STOP,2004-08-18 06:00:00
11,120010,0.196,-32.845,STOP,2004-08-18 07:00:00
12,120010,0.20199999999999999,-32.839,STOP,2004-08-18 07:55:00
13,120010,0.16899999999999998,-32.78,STOP,2004-08-18 08:42:00
14,120010,0.174,-32.763000000000005,STOP,2004-08-18 09:00:00
15,120010,0.319,-32.773,STOP,2004-08-18 10:00:00
16,120010,0.376,-32.781,STOP,2004-08-18 10:26:00
17,120010,0.457,-32.793,STOP,2004-08-18 11:00:00
18,120010,0.496,-32.799,STOP,2004-08-18 11:17:00
19,120010,0.595,-32.815,STOP,2004-08-18 12:00:00
20,120010,0.6990000000000001,-32.829,STOP,2004-08-18 12:56:00
21,120010,0.8420000000000001,-32.834,STOP,2004-08-18 14:00:00
22,120010,0.985,-32.838,STOP,2004-08-18 15:00:00
23,120010,1.0659999999999998,-32.827,STOP,2004-08-18 16:00:00
24,120010,1.067,-32.833,STOP,2004-08-18 16:32:00
25,120010,1.074,-32.842,STOP,2004-08-18 17:00:00
26,120010,1.089,-32.861,STOP,2004-08-18 18:06:00
27,120010,1.099,-32.875,STOP,2004-08-18 19:00:00
28,120010,1.103,-32.888000000000005,STOP,2004-08-18 19:50:00
29,120010,1.001,-32.861,STOP,2004-08-18 21:00:00
30,120010,0.9640000000000001,-32.865,STOP,2004-08-18 21:24:00
31,120010,0.937,-32.864000000000004,STOP,2004-08-18 21:39:00
32,120010,0.9059999999999999,-32.872,STOP,2004-08-18 22:00:00
33,120010,0.841,-32.861,STOP,2004-08-18 23:00:00
34,120010,0.8170000000000001,-32.875,STOP,2004-08-18 23:18:00
35,120010,0.752,-32.891999999999996,STOP,2004-08-19 00:05:00
36,120010,0.7,-32.904,STOP,2004-08-19 01:00:00
37,120010,0.628,-32.909,STOP,2004-08-19 01:44:00
38,120010,0.602,-32.908,STOP,2004-08-19 02:00:00
39,120010,0.502,-32.904,STOP,2004-08-19 03:00:00
40,120010,0.462,-32.884,STOP,2004-08-19 03:28:00
41,120010,0.428,-32.896,STOP,2004-08-19 04:00:00
42,120010,0.34299999999999997,-32.896,STOP,2004-08-19 05:00:00
43,120010,0.308,-32.9,STOP,2004-08-19 05:16:00
44,120010,0.276,-32.9,STOP,2004-08-19 05:45:00
45,120010,0.287,-32.881,STOP,2004-08-19 06:00:00
46,130010,0.32899999999999996,-32.765,MOVE,2004-08-19 07:00:00
47,130010,0.35100000000000003,-32.709,MOVE,2004-08-19 07:29:00
48,130010,0.375,-32.647,MOVE,2004-08-19 08:00:00
49,130010,0.386,-32.616,MOVE,2004-08-19 08:16:00
50,130010,0.397,-32.589,MOVE,2004-08-19 08:30:00
51,130010,0.418,-32.529,MOVE,2004-08-19 09:00:00
52,140010,0.47700000000000004,-32.416,STOP,2004-08-19 10:04:00
53,140010,0.509,-32.415,STOP,2004-08-19 10:19:00
54,140010,0.605,-32.411,STOP,2004-08-19 11:00:00
55,140010,0.745,-32.404,STOP,2004-08-19 12:00:00
56,140010,0.847,-32.4,STOP,2004-08-19 12:45:00
57,140010,0.883,-32.398,STOP,2004-08-19 13:00:00
58,140010,1.02,-32.394,STOP,2004-08-19 14:00:00
59,140010,1.155,-32.391999999999996,STOP,2004-08-19 15:00:00
60,140010,1.2890000000000001,-32.394,STOP,2004-08-19 16:00:00
61,140010,1.3359999999999999,-32.394,STOP,2004-08-19 16:18:00
62,140010,1.4240000000000002,-32.393,STOP,2004-08-19 17:00:00
63,140010,1.4140000000000001,-32.391,STOP,2004-08-19 17:50:00
64,140010,1.4180000000000001,-32.4,STOP,2004-08-19 18:23:00
65,140010,1.421,-32.41,STOP,2004-08-19 19:00:00
66,140010,1.423,-32.417,STOP,2004-08-19 19:25:00
67,140010,1.425,-32.426,STOP,2004-08-19 20:00:00
68,140010,1.359,-32.426,STOP,2004-08-19 21:00:00
69,140010,1.31,-32.43,STOP,2004-08-19 21:27:00
70,140010,1.2670000000000001,-32.436,STOP,2004-08-19 22:00:00
71,140010,1.147,-32.445,STOP,2004-08-19 23:00:00
72,140010,1.056,-32.441,STOP,2004-08-19 23:44:00
73,140010,1.024,-32.437,STOP,2004-08-20 00:00:00
74,140010,0.917,-32.435,STOP,2004-08-20 01:00:00
75,140010,0.878,-32.454,STOP,2004-08-20 01:24:00
76,140010,0.8320000000000001,-32.452,STOP,2004-08-20 02:00:00
77,140010,0.7390000000000001,-32.421,STOP,2004-08-20 03:00:00
78,140010,0.7170000000000001,-32.424,STOP,2004-08-20 03:12:00
79,140010,0.684,-32.415,STOP,2004-08-20 04:00:00
80,140010,0.609,-32.419000000000004,STOP,2004-08-20 05:01:00
81,140010,0.5429999999999999,-32.438,STOP,2004-08-20 06:00:00
82,140010,0.49700000000000005,-32.506,STOP,2004-08-20 07:00:00
83,150010,0.48100000000000004,-32.634,MOVE,2004-08-20 07:55:00
84,150010,0.47,-32.789,MOVE,2004-08-20 09:00:00
85,150010,0.461,-32.931999999999995,MOVE,2004-08-20 10:00:00
86,150010,0.45399999999999996,-33.077,MOVE,2004-08-20 11:00:00
87,150010,0.44799999999999995,-33.202,MOVE,2004-08-20 11:51:00
88,150010,0.434,-33.279,MOVE,2004-08-20 12:24:00
89,150010,0.413,-33.356,MOVE,2004-08-20 13:00:00
90,150010,0.396,-33.483000000000004,MOVE,2004-08-20 13:57:00
91,150010,0.39299999999999996,-33.626999999999995,MOVE,2004-08-20 15:00:00
92,150010,0.397,-33.779,MOVE,2004-08-20 16:05:00
93,150010,0.402,-33.908,MOVE,2004-08-20 17:00:00
94,150010,0.41200000000000003,-34.012,MOVE,2004-08-20 17:44:00
95,150010,0.426,-34.067,MOVE,2004-08-20 18:07:00
96,150010,0.45899999999999996,-34.194,MOVE,2004-08-20 19:00:00
97,150010,0.48700000000000004,-34.304,MOVE,2004-08-20 19:46:00
98,150010,0.494,-34.338,MOVE,2004-08-20 20:00:00
