,tsid,lat,lon,label,time
0,20006,-4.107,-28.94,STOP,2004-08-02 01:00:00
1,20006,-4.15,-28.924,STOP,2004-08-02 01:31:00
2,20006,-4.178,-28.910999999999998,STOP,2004-08-02 02:00:00
3,20006,-4.242,-28.88,STOP,2004-08-02 03:00:00
4,20006,-4.273,-28.881999999999998,STOP,2004-08-02 03:19:00
5,20006,-4.3180000000000005,-28.857,STOP,2004-08-02 04:00:00
6,20006,-4.387,-28.811,STOP,2004-08-02 04:58:00
7,20006,-4.421,-28.791,STOP,2004-08-02 06:00:00
8,20006,-4.437,-28.914,STOP,2004-08-02 07:00:00
9,20006,-4.458,-29.037,STOP,2004-08-02 08:00:00
10,20006,-4.466,-29.078000000000003,STOP,2004-08-02 08:20:00
11,20006,-4.4430000000000005,-29.13,STOP,2004-08-02 08:49:00
12,20006,-4.421,-29.147,STOP,2004-08-02 09:00:00
13,20006,-4.316,-29.235,STOP,2004-08-02 10:00:00
14,20006,-4.243,-29.302,STOP,2004-08-02 10:42:00
15,20006,-4.21,-29.331,STOP,2004-08-02 11:00:00
16,20006,-4.107,-29.426,STOP,2004-08-02 12:00:00
17,20006,-4.073,-29.46,STOP,2004-08-02 12:21:00
18,20006,-4.004,-29.524,STOP,2004-08-02 13:00:00
19,20006,-3.8930000000000002,-29.633000000000003,STOP,2004-08-02 14:05:00
20,20006,-3.795,-29.730999999999998,STOP,2004-08-02 15:00:00
21,20006,-3.759,-29.767,STOP,2004-08-02 16:00:00
22,20006,-3.7460000000000004,-29.781,STOP,2004-08-02 17:00:00
23,20006,-3.735,-29.795,STOP,2004-08-02 17:52:00
24,20006,-3.7230000000000003,-29.813000000000002,STOP,2004-08-02 19:00:00
25,20006,-3.719,-29.819000000000003,STOP,2004-08-02 19:26:00
26,20006,-3.753,-29.784000000000002,STOP,2004-08-02 20:00:00
27,20006,-3.812,-29.721999999999998,STOP,2004-08-02 21:09:00
28,20006,-3.8510000000000004,-29.680999999999997,STOP,2004-08-02 21:42:00
29,20006,-3.8680000000000003,-29.666,STOP,2004-08-02 22:00:00
30,20006,-3.928,-29.598000000000003,STOP,2004-08-02 23:00:00
31,20006,-3.948,-29.572,STOP,2004-08-02 23:26:00
32,20006,-3.9789999999999996,-29.531,STOP,2004-08-03 00:00:00
33,20006,-4.0280000000000005,-29.46,STOP,2004-08-03 01:05:00
34,20006,-4.069,-29.403000000000002,STOP,2004-08-03 02:00:00
35,20006,-4.135,-29.318,STOP,2004-08-03 03:07:00
36,20006,-4.184,-29.244,STOP,2004-08-03 04:00:00
37,20006,-4.224,-29.191999999999997,STOP,2004-08-03 04:51:00
38,20006,-4.281000000000001,-29.109,STOP,2004-08-03 06:00:00
39,20006,-4.331,-29.028000000000002,STOP,2004-08-03 07:00:00
40,20006,-4.353,-28.99,STOP,2004-08-03 08:00:00
41,20006,-4.303,-29.041999999999998,STOP,2004-08-03 08:46:00
42,20006,-4.302,-29.041999999999998,STOP,2004-08-03 09:00:00
43,20006,-4.312,-29.09,STOP,2004-08-03 09:47:00
