,tsid,lat,lon,label,time
0,240019,-0.415,-40.305,STOP,2004-07-31 00:00:00
1,240019,-0.382,-40.26,STOP,2004-07-31 00:32:00
2,240019,-0.35100000000000003,-40.22,STOP,2004-07-31 01:00:00
3,240019,-0.302,-40.177,STOP,2004-07-31 02:00:00
4,240019,-0.314,-40.203,STOP,2004-07-31 02:11:00
5,240019,-0.364,-40.321,STOP,2004-07-31 03:00:00
6,240019,-0.41200000000000003,-40.415,STOP,2004-07-31 03:41:00
7,240019,-0.435,-40.46,STOP,2004-07-31 04:00:00
8,240019,-0.504,-40.602,STOP,2004-07-31 05:00:00
9,240019,-0.527,-40.649,STOP,2004-07-31 05:20:00
10,240019,-0.564,-40.75,STOP,2004-07-31 06:00:00
11,240019,-0.618,-40.905,STOP,2004-07-31 07:00:00
12,240019,-0.647,-41.0,STOP,2004-07-31 07:37:00
13,240019,-0.6609999999999999,-41.056000000000004,STOP,2004-07-31 08:00:00
14,240019,-0.613,-41.001000000000005,STOP,2004-07-31 09:00:00
15,240019,-0.607,-40.99,STOP,2004-07-31 09:11:00
16,240019,-0.5720000000000001,-40.943000000000005,STOP,2004-07-31 10:00:00
17,240019,-0.526,-40.873000000000005,STOP,2004-07-31 11:00:00
18,240019,-0.504,-40.836999999999996,STOP,2004-07-31 11:28:00
19,240019,-0.48700000000000004,-40.811,STOP,2004-07-31 12:00:00
20,240019,-0.445,-40.733000000000004,STOP,2004-07-31 13:00:00
21,240019,-0.439,-40.718,STOP,2004-07-31 13:11:00
22,240019,-0.39399999999999996,-40.668,STOP,2004-07-31 14:00:00
23,240019,-0.354,-40.611999999999995,STOP,2004-07-31 14:50:00
24,240019,-0.309,-40.527,STOP,2004-07-31 16:00:00
25,240019,-0.287,-40.482,STOP,2004-07-31 16:34:00
26,240019,-0.27699999999999997,-40.441,STOP,2004-07-31 17:00:00
27,240019,-0.20800000000000002,-40.339,STOP,2004-07-31 18:08:00
28,240019,-0.152,-40.259,STOP,2004-07-31 19:00:00
29,240019,-0.091,-40.164,STOP,2004-07-31 20:00:00
30,240019,-0.077,-40.141999999999996,STOP,2004-07-31 20:15:00
31,240019,-0.028999999999999998,-40.066,STOP,2004-07-31 21:00:00
32,240019,0.016,-39.992,STOP,2004-07-31 21:44:00
33,240019,0.03,-39.965,STOP,2004-07-31 22:00:00
34,240019,0.071,-39.855,STOP,2004-07-31 23:00:00
35,240019,0.069,-39.844,STOP,2004-07-31 23:43:00
36,240019,0.051,-39.884,STOP,2004-08-01 00:00:00
37,240019,0.039,-39.909,STOP,2004-08-01 00:11:00
38,240019,-0.013000000000000001,-40.022,STOP,2004-08-01 01:00:00
39,240019,-0.069,-40.150999999999996,STOP,2004-08-01 01:55:00
40,240019,-0.132,-40.303000000000004,STOP,2004-08-01 03:00:00
41,240019,-0.153,-40.39,STOP,2004-08-01 03:34:00
42,240019,-0.17600000000000002,-40.455,STOP,2004-08-01 04:00:00
43,240019,-0.23399999999999999,-40.624,STOP,2004-08-01 05:09:00
44,240019,-0.275,-40.734,STOP,2004-08-01 06:00:00
45,240019,-0.218,-40.701,STOP,2004-08-01 07:00:00
46,240019,-0.18,-40.639,STOP,2004-08-01 08:00:00
47,240019,-0.162,-40.613,STOP,2004-08-01 09:00:00
48,240019,-0.131,-40.564,STOP,2004-08-01 10:00:00
49,240019,-0.11800000000000001,-40.531,STOP,2004-08-01 10:24:00
50,240019,-0.107,-40.504,STOP,2004-08-01 10:43:00
51,240019,-0.09699999999999999,-40.479,STOP,2004-08-01 11:00:00
52,240019,-0.066,-40.387,STOP,2004-08-01 12:00:00
53,240019,-0.039,-40.323,STOP,2004-08-01 12:46:00
54,240019,-0.027999999999999997,-40.304,STOP,2004-08-01 13:00:00
55,240019,0.003,-40.234,STOP,2004-08-01 14:00:00
56,240019,0.01,-40.2,STOP,2004-08-01 14:25:00
57,240019,0.02,-40.147,STOP,2004-08-01 15:00:00
58,240019,0.033,-40.063,STOP,2004-08-01 16:00:00
59,240019,0.037000000000000005,-40.027,STOP,2004-08-01 16:23:00
60,240019,-0.019,-40.006,STOP,2004-08-01 17:00:00
61,240019,-0.132,-39.99,STOP,2004-08-01 17:58:00
62,240019,-0.252,-39.976,STOP,2004-08-01 19:00:00
63,240019,-0.34,-39.965,STOP,2004-08-01 19:46:00
64,240019,-0.366,-39.961999999999996,STOP,2004-08-01 20:00:00
65,240019,-0.48200000000000004,-39.949,STOP,2004-08-01 21:00:00
66,240019,-0.545,-39.942,STOP,2004-08-01 21:30:00
67,240019,-0.607,-39.934,STOP,2004-08-01 21:58:00
68,240019,-0.742,-39.915,STOP,2004-08-01 23:00:00
69,240019,-0.7709999999999999,-39.909,STOP,2004-08-01 23:32:00
70,240019,-0.768,-39.925,STOP,2004-08-02 00:00:00
71,240019,-0.764,-39.957,STOP,2004-08-02 01:00:00
72,240019,-0.7609999999999999,-39.974000000000004,STOP,2004-08-02 01:30:00
73,240019,-0.758,-39.991,STOP,2004-08-02 02:00:00
74,240019,-0.754,-40.027,STOP,2004-08-02 03:00:00
75,240019,-0.753,-40.043,STOP,2004-08-02 03:28:00
76,240019,-0.753,-40.062,STOP,2004-08-02 04:00:00
77,240019,-0.7509999999999999,-39.997,STOP,2004-08-02 05:00:00
78,240019,-0.748,-39.996,STOP,2004-08-02 05:12:00
79,240019,-0.688,-40.028,STOP,2004-08-02 06:00:00
80,240019,-0.64,-40.031,STOP,2004-08-02 06:41:00
81,240019,-0.614,-40.047,STOP,2004-08-02 07:00:00
82,240019,-0.53,-40.093,STOP,2004-08-02 08:00:00
83,240019,-0.506,-40.105,STOP,2004-08-02 08:18:00
84,240019,-0.45399999999999996,-40.116,STOP,2004-08-02 09:00:00
85,240019,-0.355,-40.131,STOP,2004-08-02 10:09:00
86,240019,-0.308,-40.139,STOP,2004-08-02 10:42:00
87,240019,-0.278,-40.137,STOP,2004-08-02 11:00:00
88,240019,-0.18600000000000003,-40.158,STOP,2004-08-02 12:00:00
89,240019,-0.168,-40.163000000000004,STOP,2004-08-02 12:11:00
90,240019,-0.138,-40.171,STOP,2004-08-02 12:30:00
