,tsid,lat,lon,label,time
0,100008,0.467,-31.636,STOP,2004-08-10 00:04:00
1,100008,0.41700000000000004,-31.598000000000003,STOP,2004-08-10 01:00:00
2,100008,0.40700000000000003,-31.611,STOP,2004-08-10 01:48:00
3,100008,0.391,-31.599,STOP,2004-08-10 02:00:00
4,100008,0.349,-31.511999999999997,STOP,2004-08-10 03:00:00
5,100008,0.305,-31.516,STOP,2004-08-10 03:26:00
6,100008,0.245,-31.488000000000003,STOP,2004-08-10 04:00:00
7,100008,0.146,-31.456,STOP,2004-08-10 05:00:00
8,100008,0.114,-31.45,STOP,2004-08-10 05:15:00
9,100008,0.028999999999999998,-31.410999999999998,STOP,2004-08-10 06:07:00
10,100008,-0.064,-31.366999999999997,STOP,2004-08-10 07:00:00
11,100008,-0.11599999999999999,-31.383000000000003,STOP,2004-08-10 07:51:00
12,100008,-0.153,-31.467,STOP,2004-08-10 08:29:00
13,100008,-0.172,-31.538,STOP,2004-08-10 09:00:00
14,100008,-0.182,-31.674,STOP,2004-08-10 10:00:00
15,100008,-0.14300000000000002,-31.680999999999997,STOP,2004-08-10 10:17:00
16,100008,-0.098,-31.69,STOP,2004-08-10 10:36:00
17,100008,-0.042,-31.695,STOP,2004-08-10 11:00:00
18,100008,0.10300000000000001,-31.706,STOP,2004-08-10 12:00:00
19,100008,0.215,-31.718000000000004,STOP,2004-08-10 12:48:00
20,100008,0.23,-31.734,STOP,2004-08-10 13:00:00
21,100008,0.182,-31.865,STOP,2004-08-10 14:00:00
22,100008,0.154,-31.913,STOP,2004-08-10 14:23:00
23,100008,0.138,-31.941999999999997,STOP,2004-08-10 14:37:00
24,100008,0.11,-31.991999999999997,STOP,2004-08-10 15:00:00
25,100008,0.04,-32.116,STOP,2004-08-10 16:00:00
26,100008,0.016,-32.157,STOP,2004-08-10 16:21:00
27,100008,-0.034,-32.235,STOP,2004-08-10 17:08:00
28,100008,-0.042,-32.223,STOP,2004-08-10 18:00:00
29,100008,-0.038,-32.232,STOP,2004-08-10 18:47:00
30,100008,-0.037000000000000005,-32.234,STOP,2004-08-10 19:00:00
31,100008,-0.036000000000000004,-32.241,STOP,2004-08-10 19:38:00
32,100008,-0.037000000000000005,-32.246,STOP,2004-08-10 20:00:00
33,100008,-0.035,-32.25,STOP,2004-08-10 20:30:00
34,100008,-0.016,-32.207,STOP,2004-08-10 21:00:00
35,100008,0.0,-32.183,STOP,2004-08-10 21:17:00
36,100008,0.012,-32.156,STOP,2004-08-10 21:36:00
37,100008,0.037000000000000005,-32.111999999999995,STOP,2004-08-10 22:00:00
38,100008,0.11199999999999999,-32.012,STOP,2004-08-10 23:00:00
39,100008,0.11599999999999999,-32.003,STOP,2004-08-10 23:15:00
40,100008,0.151,-31.953000000000003,STOP,2004-08-10 23:48:00
41,100008,0.165,-31.936,STOP,2004-08-11 00:00:00
42,100008,0.205,-31.875999999999998,STOP,2004-08-11 01:00:00
43,100008,0.22399999999999998,-31.863000000000003,STOP,2004-08-11 01:22:00
44,100008,0.237,-31.851999999999997,STOP,2004-08-11 02:00:00
45,100008,0.24,-31.796999999999997,STOP,2004-08-11 03:00:00
46,100008,0.217,-31.776999999999997,STOP,2004-08-11 03:24:00
47,100008,0.157,-31.759,STOP,2004-08-11 04:00:00
48,100008,0.06,-31.726999999999997,STOP,2004-08-11 04:55:00
49,100008,0.043,-31.715999999999998,STOP,2004-08-11 05:09:00
50,100008,-0.008,-31.699,STOP,2004-08-11 05:47:00
51,100008,-0.027999999999999997,-31.694000000000003,STOP,2004-08-11 06:00:00
52,100008,0.002,-31.719,STOP,2004-08-11 07:00:00
53,100008,-0.03,-31.69,STOP,2004-08-11 07:26:00
54,100008,-0.10099999999999999,-31.651,STOP,2004-08-11 08:08:00
55,100008,-0.163,-31.614,STOP,2004-08-11 08:42:00
56,100008,-0.166,-31.653000000000002,STOP,2004-08-11 09:00:00
57,110008,-0.17,-31.769000000000002,MOVE,2004-08-11 09:52:00
58,110008,-0.174,-31.833000000000002,MOVE,2004-08-11 10:21:00
59,110008,-0.175,-31.885,MOVE,2004-08-11 10:44:00
60,110008,-0.17600000000000002,-31.92,MOVE,2004-08-11 11:00:00
61,120008,-0.182,-32.052,STOP,2004-08-11 12:00:00
62,120008,-0.141,-32.075,STOP,2004-08-11 12:28:00
63,120008,-0.069,-32.084,STOP,2004-08-11 13:00:00
