tid;gid;sid;latitude;longitude;time;direction_inference;speed_inference_m_s;distance_inference_m;wind;label
1374;167765;1;28.4000000000000000;-67.0000000000000000;2005-09-05 18:00:00;90.00;0.00;0.00;30;STOP
1374;167766;1;28.4000000000000000;-66.6000000000000000;2005-09-06 00:00:00;45.00;1.81;39124.97;35;STOP
1374;167767;1;28.5000000000000000;-66.5000000000000000;2005-09-06 06:00:00;45.00;0.69;14806.27;40;STOP
1374;167768;1;28.5000000000000000;-66.5000000000000000;2005-09-06 12:00:00;45.00;0.00;0.00;50;STOP
1374;167769;1;28.6000000000000000;-66.4000000000000000;2005-09-06 18:00:00;0.00;0.69;14800.15;50;STOP
1374;167770;1;28.7000000000000000;-66.3000000000000000;2005-09-07 00:00:00;45.00;0.68;14794.02;55;STOP
1374;167771;1;28.7000000000000000;-66.3000000000000000;2005-09-07 06:00:00;26.57;0.00;0.00;60;STOP
1374;167772;2;28.9000000000000000;-66.2000000000000000;2005-09-07 12:00:00;0.00;1.12;24280.02;65;MOVE
1374;167773;2;29.3000000000000000;-66.0000000000000000;2005-09-07 18:00:00;18.43;2.25;48537.43;70;MOVE
1374;167774;2;29.6000000000000000;-65.7000000000000000;2005-09-08 00:00:00;15.26;2.05;44233.18;75;MOVE
1374;167775;2;30.0000000000000000;-65.0000000000000000;2005-09-08 06:00:00;7.13;3.74;80872.75;75;MOVE
1374;167776;2;30.5000000000000000;-63.8000000000000000;2005-09-08 12:00:00;16.67;5.92;127971.85;75;MOVE
1374;167777;2;31.4000000000000000;-62.7000000000000000;2005-09-08 18:00:00;2.42;6.71;144976.90;75;MOVE
1374;167778;2;32.6000000000000000;-61.1000000000000000;2005-09-09 00:00:00;15.07;9.32;201411.29;80;MOVE
1374;167779;2;33.4000000000000000;-59.1000000000000000;2005-09-09 06:00:00;11.50;9.57;206633.71;70;MOVE
1374;167780;2;34.0000000000000000;-55.8000000000000000;2005-09-09 12:00:00;1.46;14.47;312469.33;65;MOVE
1374;167781;3;34.5000000000000000;-53.4000000000000000;2005-09-09 18:00:00;7.37;10.53;227482.14;55;STOP
1374;167782;3;34.7000000000000000;-50.8000000000000000;2005-09-10 00:00:00;7.58;11.07;239004.35;55;STOP
1374;167783;3;34.6000000000000000;-49.0000000000000000;2005-09-10 06:00:00;1.33;7.64;165025.02;45;STOP
1374;167784;3;34.5000000000000000;-45.9000000000000000;2005-09-10 12:00:00;14.38;13.15;284115.78;45;STOP
1374;167785;3;34.9000000000000000;-44.1000000000000000;2005-09-10 18:00:00;4.00;7.89;170455.09;45;STOP
1374;167786;3;35.2000000000000000;-42.1000000000000000;2005-09-11 00:00:00;19.54;8.57;185087.09;40;STOP
1374;167787;3;36.0000000000000000;-40.6000000000000000;2005-09-11 06:00:00;3.26;7.51;162186.82;40;STOP
1374;167788;3;37.4000000000000000;-38.3000000000000000;2005-09-11 12:00:00;2.36;11.92;257435.62;40;STOP
1374;167789;3;39.2000000000000000;-35.6000000000000000;2005-09-11 18:00:00;12.53;14.31;309120.73;40;STOP
1374;167790;3;41.6000000000000000;-33.3000000000000000;2005-09-12 00:00:00;9.40;15.29;330349.80;40;STOP
1374;167791;3;43.5000000000000000;-32.0000000000000000;2005-09-12 06:00:00;48.31;10.95;236583.06;35;STOP
1374;167792;3;44.0000000000000000;-28.1000000000000000;2005-09-12 12:00:00;25.52;14.73;318123.83;35;STOP
1374;167793;3;46.0000000000000000;-25.0000000000000000;2005-09-12 18:00:00;0.00;15.27;329903.60;35;STOP
1375;167795;1;25.8000000000000000;-78.6000000000000000;2005-09-06 06:00:00;30.96;0.00;0.00;25;STOP
1375;167796;1;26.3000000000000000;-78.3000000000000000;2005-09-06 12:00:00;30.96;2.92;63160.48;25;STOP
1375;167797;1;26.8000000000000000;-78.3000000000000000;2005-09-06 18:00:00;18.43;2.57;55597.46;25;STOP
1375;167798;1;27.4000000000000000;-78.5000000000000000;2005-09-07 00:00:00;12.53;3.22;69592.27;30;STOP
1375;167799;1;27.9000000000000000;-78.8000000000000000;2005-09-07 06:00:00;4.40;2.91;62961.93;35;STOP
1375;167800;1;28.7000000000000000;-79.2000000000000000;2005-09-07 12:00:00;18.43;4.50;97194.45;40;STOP
1375;167801;1;28.8000000000000000;-79.3000000000000000;2005-09-07 18:00:00;45.00;0.68;14787.88;45;STOP
1375;167802;1;28.8000000000000000;-79.3000000000000000;2005-09-08 00:00:00;108.43;0.00;0.00;45;STOP
1375;167803;1;28.7000000000000000;-79.6000000000000000;2005-09-08 06:00:00;71.57;1.45;31288.76;50;STOP
1375;167804;1;28.6000000000000000;-79.6000000000000000;2005-09-08 12:00:00;90.00;0.51;11119.49;55;STOP
1375;167805;1;28.6000000000000000;-79.5000000000000000;2005-09-08 18:00:00;0.00;0.45;9762.72;60;STOP
1375;167806;2;28.6000000000000000;-79.3000000000000000;2005-09-09 00:00:00;90.00;0.90;19525.45;65;MOVE
1375;167807;3;28.9000000000000000;-79.3000000000000000;2005-09-09 06:00:00;26.57;1.54;33358.48;55;STOP
1375;167808;3;29.3000000000000000;-79.1000000000000000;2005-09-09 12:00:00;23.63;2.25;48537.43;55;STOP
1375;167809;4;29.8000000000000000;-78.5000000000000000;2005-09-09 18:00:00;18.00;3.72;80371.20;65;MOVE
1375;167810;5;30.2000000000000000;-77.5000000000000000;2005-09-10 00:00:00;27.60;4.91;106072.57;60;STOP
1375;167811;5;30.9000000000000000;-76.9000000000000000;2005-09-10 06:00:00;14.04;4.48;96744.92;60;STOP
1375;167812;6;31.5000000000000000;-76.6000000000000000;2005-09-10 12:00:00;36.87;3.36;72562.42;65;MOVE
1375;167813;6;31.7000000000000000;-76.2000000000000000;2005-09-10 18:00:00;8.13;2.03;43928.30;70;MOVE
1375;167814;6;31.8000000000000000;-75.9000000000000000;2005-09-11 00:00:00;108.43;1.41;30467.98;70;MOVE
1375;167815;6;31.7000000000000000;-75.9000000000000000;2005-09-11 06:00:00;63.43;0.51;11119.49;75;MOVE
1375;167816;6;31.6000000000000000;-75.7000000000000000;2005-09-11 12:00:00;108.43;1.02;21955.40;70;MOVE
1375;167817;6;31.4000000000000000;-75.9000000000000000;2005-09-11 18:00:00;11.31;1.35;29225.39;65;MOVE
1375;167818;7;31.2000000000000000;-76.2000000000000000;2005-09-12 00:00:00;33.69;1.67;36152.69;60;STOP
1375;167819;7;31.2000000000000000;-76.6000000000000000;2005-09-12 06:00:00;45.00;1.76;38044.85;60;STOP
1375;167820;7;31.5000000000000000;-76.9000000000000000;2005-09-12 12:00:00;18.43;2.03;43867.61;55;STOP
1375;167821;7;31.7000000000000000;-77.3000000000000000;2005-09-12 18:00:00;12.53;2.03;43928.30;60;STOP
1375;167822;7;31.8000000000000000;-77.7000000000000000;2005-09-13 00:00:00;12.53;1.83;39422.58;60;STOP
1375;167823;7;31.9000000000000000;-77.9000000000000000;2005-09-13 06:00:00;36.87;1.01;21920.18;60;STOP
1375;167824;7;32.1000000000000000;-78.0000000000000000;2005-09-13 12:00:00;0.00;1.12;24155.63;60;STOP
1375;167825;7;32.3000000000000000;-78.1000000000000000;2005-09-13 18:00:00;26.57;1.12;24147.59;60;STOP
1375;167826;8;32.6000000000000000;-78.1000000000000000;2005-09-14 00:00:00;18.43;1.54;33358.48;65;MOVE
1375;167827;8;32.9000000000000000;-78.0000000000000000;2005-09-14 06:00:00;12.53;1.60;34644.57;70;MOVE
1375;167828;8;33.4000000000000000;-77.7000000000000000;2005-09-14 12:00:00;9.16;2.88;62218.18;75;MOVE
1375;167829;8;33.9000000000000000;-77.5000000000000000;2005-09-14 18:00:00;41.63;2.71;58598.53;75;MOVE
1375;167830;8;34.2000000000000000;-76.9000000000000000;2005-09-15 00:00:00;0.00;2.99;64563.55;75;MOVE
1375;167831;8;34.5000000000000000;-76.3000000000000000;2005-09-15 06:00:00;4.76;2.98;64395.51;70;MOVE
