tid;gid;sid;latitude;longitude;time;direction_inference;speed_inference_m_s;distance_inference_m;wind;label
1404;168769;1;11.5000000000000000;-56.6000000000000000;2007-08-31 12:00:00;90.00;0.00;0.00;25;STOP
1404;168770;1;11.5000000000000000;-58.0000000000000000;2007-08-31 18:00:00;23.20;7.06;152547.57;30;STOP
1404;168771;1;12.1000000000000000;-59.4000000000000000;2007-09-01 00:00:00;23.20;7.70;166347.47;35;STOP
1404;168772;1;12.1000000000000000;-61.1000000000000000;2007-09-01 06:00:00;3.37;8.56;184831.41;40;STOP
1404;168773;1;12.2000000000000000;-62.8000000000000000;2007-09-01 12:00:00;3.34;8.57;185130.97;50;STOP
1404;168774;1;12.4000000000000000;-64.5000000000000000;2007-09-01 18:00:00;0.42;8.61;186025.95;60;STOP
1404;168775;2;12.6000000000000000;-66.1000000000000000;2007-09-02 00:00:00;3.76;8.11;175112.19;65;MOVE
1404;168776;2;12.7000000000000000;-67.8000000000000000;2007-09-02 06:00:00;7.25;8.55;184777.36;85;MOVE
1404;168777;2;13.0000000000000000;-69.4000000000000000;2007-09-02 12:00:00;2.62;8.18;176634.26;90;MOVE
1404;168778;2;13.4000000000000000;-71.1000000000000000;2007-09-02 18:00:00;1.35;8.77;189334.63;115;MOVE
1404;168779;2;13.8000000000000000;-73.0000000000000000;2007-09-03 00:00:00;6.18;9.73;210107.31;150;MOVE
1404;168780;2;14.0000000000000000;-75.0000000000000000;2007-09-03 06:00:00;0.30;10.05;217019.21;150;MOVE
1404;168781;2;14.2000000000000000;-76.9000000000000000;2007-09-03 12:00:00;2.83;9.54;206107.83;140;MOVE
1404;168782;2;14.3000000000000000;-78.7000000000000000;2007-09-03 18:00:00;0.19;9.00;194310.31;115;MOVE
1404;168783;2;14.4000000000000000;-80.4000000000000000;2007-09-04 00:00:00;7.18;8.49;183470.39;115;MOVE
1404;168784;2;14.3000000000000000;-81.9000000000000000;2007-09-04 06:00:00;3.81;7.50;161970.26;135;MOVE
1404;168785;2;14.3000000000000000;-83.2000000000000000;2007-09-04 12:00:00;0.00;6.48;140074.34;140;MOVE
1404;168786;2;14.3000000000000000;-84.4000000000000000;2007-09-04 18:00:00;16.70;5.99;129299.42;85;MOVE
1404;168787;3;14.6000000000000000;-85.4000000000000000;2007-09-05 00:00:00;5.10;5.22;112726.00;50;STOP
1404;168788;3;15.0000000000000000;-86.4000000000000000;2007-09-05 06:00:00;7.25;5.39;116343.13;25;STOP
1404;168789;3;15.5000000000000000;-87.3000000000000000;2007-09-05 12:00:00;1.91;5.16;111414.48;20;STOP
1404;168790;3;16.1000000000000000;-88.3000000000000000;2007-09-05 18:00:00;12.53;5.84;126089.91;20;STOP
1404;168791;3;16.5000000000000000;-89.5000000000000000;2007-09-06 00:00:00;9.69;6.28;135573.71;20;STOP
1404;168792;3;16.7000000000000000;-90.8000000000000000;2007-09-06 06:00:00;8.61;6.50;140302.20;20;STOP
1404;168793;3;17.2000000000000000;-92.4000000000000000;2007-09-06 12:00:00;2.30;8.29;179033.63;20;STOP
1404;168794;3;17.7000000000000000;-93.8000000000000000;2007-09-06 18:00:00;0.00;7.34;158573.72;15;STOP
1406;168812;1;27.3000000000000000;-95.0000000000000000;2007-09-12 06:00:00;11.31;0.00;0.00;25;STOP
1406;168813;1;27.8000000000000000;-95.1000000000000000;2007-09-12 12:00:00;22.62;2.61;56464.76;35;STOP
1406;168814;1;28.3000000000000000;-95.0000000000000000;2007-09-12 18:00:00;10.49;2.61;56456.88;45;STOP
1406;168815;1;28.8000000000000000;-94.8000000000000000;2007-09-13 00:00:00;7.94;2.73;58929.44;55;STOP
1406;168816;2;29.5000000000000000;-94.4000000000000000;2007-09-13 06:00:00;15.26;4.03;86990.73;80;MOVE
1406;168817;2;30.3000000000000000;-93.6000000000000000;2007-09-13 12:00:00;0.00;5.45;117727.49;65;MOVE
1406;168818;3;31.0000000000000000;-92.9000000000000000;2007-09-13 18:00:00;4.40;4.75;102676.00;35;STOP
1406;168819;3;31.7000000000000000;-92.3000000000000000;2007-09-14 00:00:00;14.41;4.47;96461.16;25;STOP
1406;168820;3;32.4000000000000000;-91.3000000000000000;2007-09-14 06:00:00;19.74;5.66;122232.33;20;STOP
1406;168821;3;32.7000000000000000;-90.2000000000000000;2007-09-14 12:00:00;0.00;5.02;108363.13;20;STOP
1409;168859;1;10.0000000000000000;-35.9000000000000000;2007-09-25 00:00:00;74.74;0.00;0.00;30;STOP
1409;168860;1;10.3000000000000000;-37.0000000000000000;2007-09-25 06:00:00;1.44;5.78;124935.74;35;STOP
1409;168861;1;10.6000000000000000;-38.0000000000000000;2007-09-25 12:00:00;7.24;5.29;114325.42;35;STOP
1409;168862;1;10.8000000000000000;-39.2000000000000000;2007-09-25 18:00:00;4.70;6.16;132986.38;35;STOP
1409;168863;1;10.9000000000000000;-40.4000000000000000;2007-09-26 00:00:00;10.49;6.09;131519.36;40;STOP
1409;168864;1;11.2000000000000000;-41.5000000000000000;2007-09-26 06:00:00;13.80;5.77;124595.17;50;STOP
1409;168865;2;11.7000000000000000;-42.4000000000000000;2007-09-26 12:00:00;4.64;5.22;112744.96;65;MOVE
1409;168866;2;12.3000000000000000;-43.3000000000000000;2007-09-26 18:00:00;12.65;5.48;118461.86;65;MOVE
1409;168867;3;12.8000000000000000;-44.6000000000000000;2007-09-27 00:00:00;1.05;7.02;151657.43;60;STOP
1409;168868;3;13.2000000000000000;-45.7000000000000000;2007-09-27 06:00:00;4.73;5.89;127208.32;55;STOP
1409;168869;3;13.5000000000000000;-46.8000000000000000;2007-09-27 12:00:00;13.36;5.72;123595.79;55;STOP
1409;168870;3;14.1000000000000000;-47.9000000000000000;2007-09-27 18:00:00;28.61;6.31;136237.10;50;STOP
1409;168871;3;14.1000000000000000;-48.8000000000000000;2007-09-28 00:00:00;45.00;4.49;97060.30;50;STOP
