1374,1.0
1375,1.0
1376,1.0
1377,1.0
1378,1.0
1381,1.0
1382,1.0
1384,1.0
1387,1.0
1394,1.0
1395,1.0
1396,1.0
1397,1.0
1398,1.0
1399,1.0
1402,1.0
1404,1.0
1406,1.0
1409,1.0
1410,1.0
1412,1.0
1415,1.0
1417,1.0
1420,1.0
1421,1.0
1422,1.0
1424,1.0
1425,1.0
1428,1.0
1429,1.0
1431,1.0
1435,1.0
1438,1.0
1439,1.0
1442,1.0
1443,1.0
1447,1.0
1448,1.0
1449,1.0
1450,1.0
1453,1.0
1454,1.0
1455,1.0
1456,1.0
1457,1.0
1466,1.0
1468,1.0
1471,1.0
1472,1.0
1473,1.0
1474,1.0
1475,1.0
